,population,income,house_value,rent,state_code,county_code,tract,unemployment,poverty
484,5365,51250,419900,1775,08,059,009815,0.04,0.04
485,4159,49361,433700,1778,08,059,009836,0.03,0.04
486,8388,51223,544100,1466,08,059,009843,0.03,0.05
487,4128,72782,686000,1695,08,059,009845,0.04,0.06
488,4656,61080,587800,2114,08,059,009846,0.03,0.03
489,2270,23858,122700,737,08,101,001500,0.04,0.3
490,3047,18995,82600,714,08,101,002000,0.13,0.36
491,4708,26696,175600,883,08,101,002807,0.07,0.13
492,2009,21206,86700,981,08,101,000200,0.06,0.3
493,5990,25629,139400,595,08,101,000902,0.09,0.23
494,1547,20990,96500,653,08,101,001900,0.1,0.28
495,2115,29760,176800,746,08,101,003104,0.05,0.09
496,2254,20259,63900,914,08,101,001100,0.17,0.35
497,7168,33028,172700,1138,08,101,002903,0.09,0.12
498,3427,24375,180100,832,08,101,003200,0.09,0.15
499,4513,22965,157900,719,08,101,001700,0.07,0.17
500,2227,18575,156100,695,08,101,000905,0.07,0.32
501,4424,33919,266100,1467,08,059,012047,0.04,0.05
502,3969,49915,421200,-666666666,08,059,012049,0.05,0.03
503,3998,47420,534900,1632,08,059,012050,0.02,0.09
504,5291,41936,335300,1739,08,059,012052,0.01,0.04
505,3900,50197,445900,1398,08,059,012054,0.03,0.02
506,5732,46237,360100,1672,08,059,012043,0.02,0.04
507,3935,51791,432700,1078,08,059,012058,0.02,0.02
508,2970,51797,462800,1238,08,059,010504,0.05,0.02
509,5607,18231,541000,1233,08,059,010000,0.04,0.12
510,3649,31006,377700,888,08,059,010211,0.08,0.09
511,4396,42799,353300,1428,08,059,011712,0.04,0.03
512,6400,64561,500300,2607,08,059,011724,0.04,0.02
513,3132,43750,436300,1838,08,059,012027,0.03,0.03
514,2627,42348,480200,1845,08,059,012032,0.04,0.05
515,2827,57287,444100,1347,08,059,012033,0.03,0.04
516,2727,32173,271700,1372,08,059,009832,0.04,0.02
517,5903,35740,289200,1334,08,059,009833,0.05,0.06
518,3820,40625,332600,2203,08,059,009840,0.04,0.03
519,2614,29250,257800,992,08,059,010902,0.05,0.07
520,5511,38998,362700,1170,08,059,010303,0.02,0.04
521,5933,48330,356700,1667,08,059,010308,0.05,0.07
522,4322,32872,334300,892,08,059,010701,0.02,0.08
523,2575,44557,401500,1401,08,059,011721,0.03,0.06
524,5855,49086,402400,1186,08,059,012022,0.05,0.06
525,4092,50682,448200,1236,08,059,012031,0.05,0.04
526,5336,39481,308100,1395,08,059,012039,0.03,0.04
527,6148,43029,514500,1558,08,013,013211,0.05,0.05
528,5389,24860,233900,983,08,013,013503,0.08,0.21
529,3235,38585,580800,1186,08,013,013005,0.02,0.09
530,3935,47545,623700,995,08,013,013601,0.04,0.08
531,779,42132,361800,1214,08,013,013602,0.07,0.04
532,2666,59083,914100,1981,08,013,012104,0.04,0.09
533,5590,47409,526000,1528,08,013,012105,0.02,0.08
534,3381,47636,669600,1530,08,013,012603,0.05,0.11
535,6209,52225,697100,1979,08,013,012701,0.0,0.01
536,2506,21985,567600,895,08,013,012707,0.02,0.12
537,1936,43897,498900,2692,08,013,012709,0.04,0.06
538,3543,58795,604700,2207,08,013,013004,0.03,0.03
539,6061,42047,446700,1664,08,013,013702,0.03,0.11
540,5337,33756,267300,1457,08,013,013305,0.03,0.15
541,5040,47626,588400,1708,08,013,012708,0.05,0.04
542,1615,15024,340300,1424,08,013,012605,0.03,0.42
543,5859,41241,304200,1587,08,059,011702,0.02,0.11
544,3507,35349,294400,1018,08,059,011709,0.05,0.03
545,3627,30779,251300,1233,08,059,011723,0.04,0.11
546,1882,48929,361900,1893,08,059,011725,0.06,0.02
547,3596,29306,209700,1122,08,059,011730,0.02,0.18
548,3219,36278,391700,988,08,059,011951,0.02,0.06
549,3312,48713,483700,1371,08,059,012026,0.02,0.09
550,3758,66458,818300,-666666666,08,059,012034,0.03,0.04
551,2349,27470,137000,752,08,043,978800,0.03,0.16
552,2327,22778,187300,628,08,043,978400,0.05,0.09
553,3157,28671,178700,904,08,043,979100,0.06,0.13
554,1735,40847,339100,980,08,043,979200,0.05,0.06
555,3642,26615,182900,929,08,043,978100,0.09,0.1
556,3198,25271,151000,1330,08,043,979400,0.07,0.08
557,3563,21396,202600,780,08,043,979000,0.04,0.15
558,2195,16529,71200,717,08,101,001200,0.21,0.33
559,1493,14922,82200,799,08,101,002200,0.17,0.44
560,2801,22921,89400,799,08,101,002500,0.05,0.23
561,4158,17058,81400,693,08,101,002600,0.09,0.37
562,2640,25050,149600,875,08,101,000100,0.09,0.1
563,1435,17917,81300,760,08,101,001400,0.2,0.37
564,1744,33100,158100,822,08,101,001600,0.09,0.08
565,3628,17734,87900,819,08,101,002300,0.05,0.23
566,2875,26266,137800,716,08,121,924200,0.03,0.1
567,6841,28171,161700,862,08,123,000703,0.08,0.21
568,1127,34844,218700,1297,08,123,000704,0.06,0.01
569,1402,29231,330000,725,08,123,000705,0.02,0.06
570,1826,39384,478100,1349,08,113,968101,0.01,0.1
571,4223,28111,200400,1069,08,031,004503,0.03,0.24
572,2136,17946,139400,643,08,023,972600,0.14,0.31
573,1551,17317,104300,326,08,023,972700,0.07,0.29
574,3080,20342,313000,578,08,031,001901,0.24,0.47
575,818,6419,522700,-666666666,08,031,001902,0.04,0.0
576,2074,31250,694000,844,08,113,968102,0.04,0.15
577,2350,25363,87300,575,08,115,968300,0.07,0.17
578,3561,21057,114000,680,08,123,000501,0.04,0.35
579,3753,25250,164200,856,08,123,000502,0.1,0.25
580,4887,21036,121300,799,08,123,001003,0.1,0.3
581,4470,23399,144700,857,08,123,001004,0.04,0.18
582,7386,30122,201700,1227,08,123,001005,0.02,0.13
583,5111,27801,176100,1112,08,123,001006,0.04,0.12
584,4488,35836,226700,1371,08,123,001405,0.03,0.05
585,6274,40523,256700,1407,08,123,001406,0.07,0.08
586,2955,50000,346300,1397,08,123,001407,0.02,0.02
587,2065,38814,323400,1035,08,123,001408,0.02,0.07
588,3376,31746,242300,1175,08,123,001409,0.0,0.11
589,3600,38561,280000,1625,08,123,001410,0.05,0.03
590,2603,39084,277300,1046,08,123,001411,0.03,0.04
591,2897,39848,340000,1193,08,123,001412,0.03,0.06
592,2581,33838,183300,1139,08,123,001413,0.0,0.08
593,2296,42125,246700,1398,08,123,001414,0.02,0.04
594,3525,44262,277900,1727,08,123,001415,0.03,0.04
595,2635,48917,324700,1649,08,123,001416,0.01,0.03
596,2884,34591,197500,916,08,123,001417,0.06,0.16
597,4846,31655,200200,753,08,123,001905,0.08,0.11
598,1644,32863,256300,974,08,123,001906,0.04,0.08
599,2919,38924,319700,975,08,123,001907,0.02,0.08
600,2872,34980,200000,850,08,123,001908,0.02,0.03
601,3849,47258,389600,1170,08,059,010210,0.03,0.04
602,2634,45625,709200,1269,08,059,009848,0.03,0.03
603,5163,37006,271700,1472,08,059,010100,0.06,0.24
604,4160,33538,291700,1165,08,059,010212,0.04,0.1
605,2857,40066,307800,1767,08,059,010304,0.06,0.06
606,5019,30975,295900,1143,08,059,010307,0.06,0.13
607,4994,38567,323700,1192,08,059,010901,0.02,0.11
608,3098,29978,369500,1147,08,059,011300,0.05,0.14
609,4640,27353,291200,979,08,059,011602,0.02,0.13
610,5577,25454,226300,1454,08,031,008386,0.06,0.09
611,7488,28882,235600,1371,08,031,008387,0.05,0.16
612,9517,32427,246200,1474,08,031,008388,0.04,0.04
613,10866,40467,296000,2015,08,031,008389,0.04,0.06
614,9755,32636,254000,1555,08,031,008390,0.05,0.15
615,7320,33477,203300,1386,08,041,004511,0.11,0.11
616,4204,32920,224100,1087,08,041,004601,0.04,0.08
617,4226,27904,209100,1020,08,041,004602,0.05,0.13
618,7171,39227,237600,1637,08,041,004603,0.05,0.07
619,8225,40138,242000,1605,08,041,004705,0.04,0.07
620,5572,45349,278800,1735,08,041,004706,0.05,0.05
621,7351,36313,244800,1561,08,041,005105,0.07,0.06
622,10371,43074,254800,1602,08,041,005106,0.06,0.04
623,9723,44648,284100,1737,08,041,005107,0.03,0.07
624,9113,39544,225300,1384,08,041,005108,0.05,0.02
625,7796,37640,256400,1652,08,041,005109,0.06,0.09
626,4205,34189,176000,1126,08,041,005110,0.08,0.08
627,8360,36147,213100,1309,08,041,005111,0.04,0.06
628,5217,26259,176800,1381,08,041,006301,0.04,0.17
629,5889,25247,164400,981,08,041,006302,0.1,0.29
630,4224,36593,227000,1139,08,041,006801,0.03,0.15
631,3942,35353,247700,1694,08,041,006802,0.08,0.09
632,4979,60606,493500,2391,08,035,014506,0.02,0.02
633,7125,42443,294400,1836,08,035,014603,0.01,0.01
634,4223,52440,390700,2003,08,035,014604,0.04,0.05
635,6584,38893,570100,2007,08,037,000301,0.03,0.04
636,2240,38819,664300,1138,08,037,000302,0.04,0.19
637,4632,30506,467700,1455,08,037,000401,0.04,0.11
638,5202,31213,836300,1558,08,037,000402,0.02,0.05
639,8411,47434,537900,1474,08,037,000403,0.03,0.04
640,580,19671,1868100,2068,08,037,000501,0.0,0.09
641,5250,41038,277100,1890,08,041,006901,0.04,0.07
642,5194,42996,274500,1504,08,041,006902,0.05,0.05
643,9401,52833,437200,1756,08,041,007101,0.05,0.05
644,9605,52632,386100,2099,08,041,007102,0.05,0.01
645,9957,44580,453200,1508,08,041,007201,0.04,0.08
646,9654,50498,371500,1389,08,041,007202,0.04,0.02
647,8074,50126,336400,-666666666,08,041,007601,0.03,0.01
648,3493,38783,467700,2636,08,041,007602,0.07,0.05
649,290,2499,-666666666,-666666666,08,043,980100,,0.0
650,5773,2499,-666666666,-666666666,08,043,980300,,0.0
651,2829,-666666666,-666666666,-666666666,08,043,980200,,0.0
652,4345,34243,373000,1638,08,045,951701,0.04,0.04
653,3247,29309,366100,1072,08,045,951702,0.02,0.08
654,6428,37666,578800,1555,08,045,951803,0.02,0.07
655,4214,37926,584400,1492,08,045,951804,0.07,0.14
656,4961,35737,299600,1260,08,045,951901,0.06,0.08
657,7216,39536,311000,1408,08,045,951902,0.04,0.07
658,4141,26620,161200,956,08,123,001201,0.03,0.21
659,7625,24933,107300,1001,08,123,001300,0.07,0.21
660,3000,33311,238500,848,08,041,000800,0.05,0.12
661,2404,35818,324000,791,08,041,000900,0.06,0.09
662,4070,22866,159400,940,08,041,002101,0.11,0.23
663,3521,50205,470600,1321,08,041,002501,0.04,0.05
664,8178,35160,329500,1046,08,041,003701,0.04,0.11
665,12688,46024,339000,1782,08,041,003902,0.05,0.04
666,15045,38419,226300,1503,08,041,004503,0.07,0.03
667,3352,36675,215000,1494,08,041,005602,0.05,0.02
668,3151,35188,197600,1197,08,041,005800,0.06,0.07
669,7046,31054,219200,1120,08,041,005900,0.03,0.12
670,6856,21952,174200,848,08,041,006000,0.05,0.23
671,3954,26514,140700,1304,08,041,006501,0.12,0.14
672,2467,34533,282800,904,08,041,006600,0.05,0.12
673,2158,24324,198300,939,08,041,001500,0.06,0.21
674,3542,13701,288300,822,08,041,001600,0.11,0.15
675,1890,45078,265400,1168,08,041,001800,0.02,0.07
676,3117,21352,185700,826,08,041,002700,0.12,0.24
677,3444,36696,337500,879,08,041,003400,0.06,0.08
678,3838,32193,172700,1100,08,041,004200,0.09,0.08
679,6782,29098,193900,1397,08,041,004300,0.08,0.06
680,5066,20621,295600,1325,08,041,007800,0.14,0.09
681,2862,50000,334100,1304,08,041,003708,0.03,0.07
682,3516,29850,187000,1494,08,041,004507,0.14,0.15
683,3675,26783,197100,1098,08,041,004901,0.05,0.09
684,2640,42574,337700,1169,08,041,007900,0.05,0.04
685,6139,18623,141300,824,08,041,005400,0.13,0.3
686,7744,25287,161900,1060,08,041,006400,0.07,0.25
687,7083,28272,160400,782,08,041,004508,0.03,0.09
688,5339,46250,406900,1439,08,041,003702,0.05,0.03
689,6498,40294,321000,1232,08,041,003709,0.07,0.12
690,4883,24219,81500,951,08,041,004501,0.15,0.24
691,4137,21320,208200,920,08,001,007801,0.06,0.31
692,4052,26279,205700,1427,08,031,008304,0.06,0.2
693,3850,30644,257400,1267,08,031,000201,0.07,0.08
694,4226,49810,379600,1558,08,059,012044,0.03,0.06
695,3904,39387,326800,1805,08,059,012053,0.02,0.04
696,5888,48121,309500,1422,08,059,012057,0.04,0.03
697,5722,38221,334400,1840,08,059,009828,0.05,0.04
698,3772,42672,349700,2602,08,059,009835,0.06,0.03
699,5873,45054,432000,1177,08,059,009808,0.04,0.1
700,4817,41867,311300,1864,08,059,009824,0.05,0.07
701,2601,31012,-666666666,1380,08,059,009831,0.01,0.08
702,4356,40854,261800,1505,08,035,013904,0.04,0.09
703,5524,47344,354000,1488,08,035,013907,0.01,0.03
704,6680,38762,295200,1123,08,041,003906,0.05,0.07
705,4986,16556,15700,1025,08,041,000302,0.11,0.23
706,5562,41368,360700,1341,08,041,004902,0.08,0.03
707,4049,21714,134800,854,08,041,006100,0.11,0.31
708,1454,24591,178000,798,08,041,001101,0.04,0.12
709,4342,30199,329800,967,08,041,002502,0.05,0.08
710,3087,30253,221100,860,08,049,000100,0.02,0.18
711,5249,30207,244800,1466,08,001,009401,0.06,0.07
712,5082,32417,264100,1342,08,001,009407,0.06,0.15
713,4400,28602,198900,1036,08,123,002004,0.06,0.08
714,3835,37875,348300,684,08,077,001600,0.05,0.02
715,8356,25985,169500,1030,08,077,001101,0.05,0.14
716,3423,37231,287600,1127,08,077,001403,0.08,0.05
717,13174,28129,210100,1086,08,077,001501,0.1,0.14
718,4707,26919,261000,783,08,077,001702,0.07,0.14
719,5202,37800,318700,900,08,077,001900,0.04,0.06
720,3945,22862,142700,779,08,077,000700,0.12,0.24
721,9070,23929,160700,911,08,077,001301,0.06,0.3
722,5011,33408,239700,1129,08,077,001302,0.06,0.04
723,4477,25197,193600,1046,08,077,000601,0.06,0.33
724,7489,30404,343100,1181,08,077,001502,0.05,0.07
725,4264,30713,185700,1099,08,077,001703,0.06,0.05
726,1475,28563,184000,680,08,077,000300,0.05,0.21
727,4569,25925,104400,717,08,099,000300,0.05,0.18
728,1307,35250,122900,650,08,099,000100,0.03,0.05
729,2539,18271,49000,682,08,099,000200,0.18,0.26
730,1427,21184,85000,593,08,099,000600,0.03,0.15
731,878,30174,331100,732,08,053,973100,0.04,0.13
732,5380,26784,169500,898,08,041,005000,0.06,0.16
733,3388,44315,454200,1342,08,059,012059,0.01,0.03
734,3310,45000,273500,1498,08,059,012060,0.05,0.09
735,4152,36013,315700,1445,08,059,015800,0.02,0.06
736,3705,33184,412900,1301,08,059,015900,0.02,0.07
737,5022,34559,219400,983,08,045,952001,0.07,0.13
738,8409,34609,253900,989,08,045,952002,0.04,0.07
739,5050,37345,321200,1074,08,049,000201,0.04,0.04
740,3892,42143,334900,1438,08,059,010206,0.03,0.04
741,2154,39107,213000,1449,08,059,009830,0.02,0.09
742,5049,40115,351300,1273,08,077,001404,0.04,0.02
743,3600,24125,164400,973,08,077,000400,0.03,0.23
744,3155,6033,162500,731,08,077,000500,0.23,0.13
745,4429,17209,150600,697,08,077,000602,0.17,0.36
746,3061,26860,205000,1107,08,077,000900,0.05,0.2
747,5458,31438,272400,948,08,077,001001,0.03,0.06
748,3625,36074,371300,1122,08,069,001113,0.04,0.06
749,2674,21128,26100,716,08,069,001304,0.03,0.24
750,5799,29921,287700,926,08,069,001603,0.03,0.09
751,5486,32172,228900,1265,08,069,002005,0.04,0.04
752,6192,33998,290100,1211,08,069,002700,0.06,0.07
753,2690,25589,316700,999,08,069,000100,0.05,0.26
754,6288,26531,295800,1343,08,069,001104,0.02,0.23
755,6113,28088,248500,1443,08,069,001707,0.05,0.21
756,3725,39349,371600,949,08,069,001903,0.04,0.12
757,1979,37583,342100,1330,08,069,001008,0.03,0.05
758,3659,36414,354200,922,08,069,001301,0.03,0.09
759,9694,29275,246600,909,08,069,001704,0.07,0.1
760,2848,45119,364800,1258,08,069,000300,0.06,0.08
761,5424,30787,302100,1318,08,069,001107,0.08,0.15
762,4336,41122,571200,1086,08,045,951802,0.01,0.02
763,4151,35931,335700,922,08,051,963600,0.07,0.08
764,902,27330,337100,875,08,051,963900,0.02,0.17
765,6610,18933,206900,855,08,051,963700,0.09,0.19
766,2831,41250,401000,1932,08,069,001010,0.04,0.12
767,2755,28295,265300,1040,08,083,969200,0.03,0.17
768,4891,25061,209000,945,08,083,969600,0.05,0.06
769,3293,27618,251300,943,08,083,969000,0.03,0.05
770,5450,29321,181000,831,08,083,969300,0.09,0.22
771,7045,40116,258900,1679,08,031,008391,0.02,0.05
772,3983,35050,335600,1138,08,031,015300,0.06,0.13
773,4945,26393,356700,1243,08,031,015400,0.01,0.12
774,3915,31660,318300,1134,08,031,015500,0.06,0.12
775,8870,25392,196000,919,08,031,015600,0.1,0.32
776,5939,28424,281900,1054,08,031,015700,0.02,0.22
777,1519,37430,187000,1395,08,031,980000,0.02,0.07
778,0,-666666666,-666666666,-666666666,08,031,980100,,
779,7315,54951,414600,1990,08,035,013910,0.02,0.02
780,7640,46875,495600,2287,08,035,013911,0.04,0.01
781,5116,51711,354600,1735,08,035,014005,0.02,0.02
782,6824,69013,447200,2100,08,035,014006,0.04,0.02
783,4115,52137,374800,2086,08,035,014112,0.05,0.01
784,4449,60389,494900,1585,08,035,014115,0.03,0.03
785,6201,51801,845300,1610,08,035,014116,0.02,0.07
786,7528,51710,457100,1456,08,035,013901,0.02,0.02
787,5994,50719,525700,1627,08,035,013909,0.03,0.02
788,5551,41827,369900,1380,08,035,014503,0.06,0.07
789,3343,46667,814500,1373,08,035,014123,0.04,0.07
790,1856,39550,488700,1246,08,035,014202,0.03,0.08
791,783,37260,341200,921,08,035,014300,0.02,0.01
792,6899,53609,463600,2154,08,035,013908,0.02,0.02
793,7149,62642,748200,1556,08,035,014122,0.02,0.01
794,7333,44715,267600,1490,08,035,014001,0.04,0.03
795,3945,54188,420900,1750,08,035,014107,0.02,0.03
796,3424,45824,328600,1710,08,035,014114,0.02,0.04
797,4707,34857,306700,1184,08,035,014504,0.06,0.16
798,5637,43989,423900,1390,08,035,014110,0.04,0.06
799,2768,58661,495500,1657,08,035,014109,0.04,0.02
800,7366,37981,351900,1693,08,037,000200,0.01,0.05
801,3321,34364,342900,574,08,005,006603,0.04,0.12
802,4136,50875,466100,2290,08,005,006711,0.07,0.01
803,5903,54944,730700,2207,08,005,006808,0.03,0.01
804,4098,31948,258800,1274,08,005,005553,0.04,0.16
805,4424,51018,466300,1877,08,005,005623,0.05,0.03
806,3462,42819,391700,1681,08,005,005631,0.04,0.01
807,2943,31357,221100,1138,08,005,005551,0.07,0.19
808,2803,23750,61100,850,08,005,005552,0.03,0.21
809,3204,45040,332300,1084,08,005,005625,0.04,0.15
810,6009,41300,382800,1837,08,005,005630,0.02,0.03
811,2317,32412,-666666666,1334,08,005,006501,0.04,0.19
812,3582,32500,298100,1153,08,005,006502,0.03,0.11
813,5669,28575,290800,969,08,005,006601,0.05,0.15
814,5243,61739,449700,2065,08,005,006709,0.02,0.01
815,4101,22975,223400,1001,08,005,007201,0.09,0.25
816,3582,37250,488900,1550,08,005,005952,0.02,0.13
817,5626,22950,307800,1238,08,069,001110,0.04,0.24
818,5192,63204,632100,-666666666,08,059,012035,0.05,0.01
819,6086,42318,402500,1515,08,059,012045,0.04,0.02
820,3990,40487,352500,1355,08,059,012055,0.02,0.05
821,6314,30902,411800,1239,08,059,011000,0.05,0.1
822,3766,30697,311000,1117,08,059,010305,0.03,0.13
823,2714,30505,281100,1133,08,059,010405,0.05,0.18
824,4388,32376,385600,1133,08,059,010503,0.05,0.11
825,5918,30231,407200,966,08,059,011100,0.05,0.18
826,4489,41143,327800,1536,08,059,011701,0.05,0.05
827,2345,31728,196100,1162,08,059,011904,0.02,0.09
828,4115,43889,428100,1750,08,059,012030,0.03,0.08
829,4899,44018,305100,1763,08,059,009823,0.04,0.06
830,5590,65862,503300,2833,08,059,009838,0.01,0.0
831,2463,30705,437100,1335,08,059,009900,0.05,0.19
832,2419,45625,439300,2311,08,059,010205,0.02,0.02
833,2991,29636,320800,1156,08,059,010306,0.08,0.06
834,2506,32188,300000,1252,08,059,010604,0.06,0.09
835,5651,32570,365100,1136,08,059,010702,0.05,0.16
836,2631,51799,440000,1117,08,059,010801,0.02,0.12
837,5085,32261,362800,1353,08,059,011202,0.03,0.07
838,2877,40481,349500,1157,08,059,011728,0.06,0.08
839,5371,33036,262300,1349,08,059,011803,0.01,0.11
840,4389,32064,312100,1313,08,059,011804,0.06,0.11
841,3937,60204,533100,1544,08,059,012036,0.06,0.01
842,2427,40574,360000,2120,08,059,012048,0.01,0.03
843,5255,50425,414400,1883,08,059,012024,0.03,0.07
844,3572,48587,421800,1573,08,059,012051,0.03,0.03
845,6194,36479,233800,1323,08,041,004502,0.05,0.05
846,6179,32111,227200,1358,08,041,004703,0.05,0.03
847,9870,40848,314900,1897,08,041,005104,0.06,0.06
848,6193,28788,247200,728,08,041,005700,0.04,0.06
849,7100,26892,161800,1544,08,041,006502,0.05,0.25
850,8751,55841,489900,-666666666,08,041,007400,0.05,0.02
851,3165,44028,497000,1152,08,031,000600,0.03,0.18
852,1462,9448,-666666666,241,08,031,000800,0.34,0.8
853,6276,26127,221700,1129,08,031,000902,0.03,0.17
854,3877,39150,550700,1790,08,037,000502,0.01,0.09
855,6529,41486,553300,1287,08,037,000503,0.0,0.11
856,1593,39500,671500,2054,08,037,000701,0.0,0.05
857,1706,37800,734800,1243,08,037,000702,0.02,0.1
858,2551,39213,861200,1522,08,037,000703,0.04,0.1
859,2059,30500,248700,735,08,039,961100,0.04,0.1
860,8152,44123,472500,2375,08,039,961204,0.03,0.05
861,1954,43750,370600,-666666666,08,039,961205,0.03,0.05
862,3774,50491,423600,2180,08,039,961206,0.04,0.01
863,4823,53838,375400,2145,08,001,009408,0.02,0.02
864,4452,30968,232100,1148,08,001,009604,0.1,0.12
865,5545,26866,88900,918,08,001,008308,0.07,0.23
866,5896,36480,269100,1469,08,001,008508,0.03,0.07
867,1999,26659,156300,1007,08,001,008603,0.01,0.31
868,5304,30338,256900,1428,08,001,008604,0.06,0.08
869,4194,31287,285800,1047,08,001,008605,0.03,0.12
870,10217,28205,193900,1223,08,001,009002,0.02,0.16
871,7291,22491,60800,1165,08,001,009316,0.03,0.13
872,5097,26607,304300,891,08,001,009607,0.07,0.17
873,6241,22123,226100,1048,08,001,008000,0.05,0.18
874,7271,35178,232600,1904,08,001,008505,0.07,0.12
875,8345,40233,384300,1595,08,001,008523,0.05,0.09
876,5846,30983,236500,1246,08,001,009304,0.06,0.11
877,4488,26456,263900,1249,08,001,009203,0.04,0.23
878,5652,29989,244800,1212,08,001,009310,0.05,0.13
879,4541,31758,274900,1419,08,001,009406,0.05,0.09
880,3198,39811,256300,1468,08,001,009608,0.06,0.06
881,4894,37954,320500,1185,08,001,008402,0.04,0.03
882,5547,23419,194300,948,08,001,008705,0.05,0.22
883,4535,25909,217000,932,08,001,009001,0.05,0.16
884,3944,28418,247900,1241,08,001,009307,0.04,0.11
885,3728,26259,251900,1053,08,001,009553,0.04,0.17
886,2627,24216,261500,1009,08,001,009606,0.03,0.19
887,6133,25536,228800,1531,08,001,008200,0.07,0.12
888,6704,30311,239500,1632,08,001,008507,0.03,0.14
889,4098,26433,51200,1099,08,001,008309,0.05,0.15
890,7907,31514,228700,1346,08,001,008353,0.04,0.12
891,6929,29004,306600,1027,08,049,000202,0.08,0.13
892,3134,19160,94500,613,08,055,960600,0.06,0.21
893,3449,30000,198100,977,08,055,960900,0.02,0.11
894,5677,31451,416800,1280,08,059,009849,0.04,0.17
895,2481,53600,653800,1271,08,059,009850,0.02,0.04
896,3958,52989,449000,1708,08,059,009851,0.04,0.04
897,3779,39449,458500,1639,08,059,009852,0.06,0.05
898,2598,25000,231600,1015,08,059,011401,0.05,0.17
899,4280,32445,249400,1406,08,069,002008,0.03,0.1
900,3551,30126,335800,1487,08,069,001004,0.02,0.07
901,2514,21576,281900,1337,08,069,001305,0.06,0.37
902,2681,25164,-666666666,1146,08,069,001306,0.06,0.23
903,1719,32365,253700,1088,08,069,001601,0.05,0.14
904,6046,34361,287500,1213,08,069,001807,0.04,0.02
905,7497,39903,447200,1238,08,069,002600,0.03,0.08
906,6701,3574,275000,928,08,069,000600,0.28,0.07
907,3518,30502,424500,1156,08,069,001007,0.03,0.11
908,5903,39941,370300,1462,08,069,001009,0.03,0.07
909,1072,52500,382300,1775,08,123,002005,0.05,0.01
910,236,44625,344300,-666666666,08,123,002006,0.0,0.08
911,6982,47340,441900,1261,08,123,002007,0.05,0.05
912,5468,52080,413600,1468,08,123,002008,0.03,0.04
913,1725,45072,528500,2662,08,123,002009,0.02,0.03
914,2435,29325,198400,1500,08,123,002010,0.04,0.15
915,4938,43317,397200,1721,08,005,005635,0.05,0.04
916,1908,75640,1628500,-666666666,08,005,005636,0.01,0.05
917,1390,95833,1065100,3501,08,005,006712,0.02,0.04
918,1629,52619,-666666666,1528,08,005,006713,0.01,0.07
919,4961,48722,374100,1607,08,005,006858,0.02,0.13
920,5841,55849,589500,1908,08,005,006855,0.04,0.04
921,9070,38980,287600,1474,08,005,006856,0.04,0.07
922,2303,56154,860600,1301,08,005,006857,0.06,0.01
923,1652,43947,451600,2013,08,005,007103,0.02,0.02
924,10088,50464,497700,1406,08,005,007107,0.01,0.04
925,2909,55424,426500,2634,08,005,015100,0.02,0.05
926,5612,40446,357300,2073,08,005,007104,0.02,0.01
927,1283,27213,263500,1083,08,007,940400,0.09,0.05
928,3430,25534,356700,923,08,007,974300,0.06,0.11
929,5685,25538,261800,969,08,007,974200,0.06,0.09
930,2980,52036,446500,1533,08,035,014007,0.04,0.03
931,8554,62477,451900,1669,08,035,014008,0.03,0.03
932,4040,49306,345400,2149,08,035,014009,0.08,0.11
933,5731,47747,373600,1421,08,035,014010,0.01,0.03
934,2723,23488,85000,822,08,001,009319,0.07,0.32
935,3057,48565,426600,1632,08,001,009410,0.05,0.01
936,1525,37235,-666666666,1540,08,001,008100,0.03,0.25
937,4830,52542,394400,1953,08,035,014108,0.03,0.01
938,4207,36107,393800,1484,08,035,013905,0.05,0.05
939,3149,56683,427400,2374,08,035,014113,0.06,0.03
940,2682,35556,641400,-666666666,08,035,014602,0.05,0.06
941,4074,22923,182500,949,08,005,007202,0.07,0.24
942,5413,27273,206300,1337,08,005,007400,0.05,0.14
943,4946,26845,156700,1221,08,005,007704,0.09,0.15
944,5451,34364,376300,1365,08,005,005611,0.02,0.09
945,2804,40511,444100,1896,08,005,005624,0.07,0.03
946,3928,34826,324800,1383,08,005,005626,0.06,0.07
947,3070,53056,430600,1719,08,005,005633,0.03,0.02
948,2755,44172,399700,1645,08,005,005800,0.09,0.04
949,3758,43465,441600,927,08,039,961207,0.02,0.04
950,3387,37282,469000,1500,08,039,961208,0.01,0.02
951,2078,37347,323200,1070,08,039,961209,0.02,0.06
952,7094,55016,474400,1443,08,041,003305,0.05,0.04
953,3335,36799,359900,-666666666,08,041,003306,0.11,0.06
954,3351,38857,219400,1371,08,041,003307,0.09,0.04
955,5746,39795,244100,1159,08,041,003308,0.06,0.05
956,2025,37668,-666666666,1599,08,041,003801,0.04,0.05
957,4608,13354,-666666666,-666666666,08,041,003802,0.0,0.0
958,9353,37481,-666666666,1580,08,041,004401,0.13,0.18
959,6057,25252,-666666666,1730,08,041,004402,0.0,0.0
960,1551,29476,-666666666,1696,08,041,004403,0.07,0.06
961,10397,40063,261100,1705,08,041,004510,0.07,0.01
962,1484,32370,578300,1435,08,037,000600,0.03,0.04
963,1602,26313,303300,847,08,037,000100,0.04,0.03
964,5491,30201,216800,943,08,065,961700,0.05,0.13
965,4182,32859,442600,998,08,067,970900,0.02,0.07
966,9758,35749,320600,1088,08,067,970600,0.03,0.06
967,6276,28291,270500,999,08,067,940300,0.06,0.12
