,population,income,house_value,rent,state_code,county_code,tract,unemployment,poverty
43,739,31375,172800,1322,08,123,000704,0.06756756756756757,0.08660351826792964
44,1384,24432,241800,739,08,123,000705,0.022222222222222223,0.13728323699421965
45,2019,31791,612500,1396,08,113,968101,0.048909451421017845,0.09658246656760773
46,1891,27331,1072000,909,08,113,968102,0.11071744906997343,0.12321523003701745
47,2365,,86800,543,08,115,968300,0.06375227686703097,0.1416490486257928
48,3339,16842,99600,560,08,123,000501,0.08897959183673469,0.37616052710392334
49,3208,18030,94900,663,08,123,000502,0.19974309569685292,0.3213840399002494
50,5263,17558,,628,08,123,001003,0.15004574565416284,0.4273228196845905
51,4889,19162,100200,764,08,123,001004,0.08621390809272061,0.33953773777868684
52,7097,24596,151200,1163,08,123,001005,0.06317969963749352,0.13583204170776383
53,4906,,129900,990,08,123,001006,0.076214405360134,0.1557276803913575
54,4190,33067,180400,1221,08,123,001405,0.06437346437346438,0.03532219570405728
55,5572,,219800,1139,08,123,001406,0.074360499702558,0.09673366834170855
56,2067,,277100,,08,123,001407,0.014625228519195612,0.013546202225447508
57,2298,30091,275200,1103,08,123,001408,0.0843263061411549,0.10008703220191471
58,3162,,193400,937,08,123,001409,0.02659875495189587,0.1562302340290955
59,3491,31729,224000,1083,08,123,001410,0.05708661417322835,0.06932111142938986
60,2502,,250300,909,08,123,001411,0.036593479707252165,0.04436450839328537
61,2273,37839,259000,1132,08,123,001412,0.052587646076794656,0.09106907171139464
62,5034,21948,174700,882,08,013,013505,0.103844454264251,0.31366706396503774
63,4265,31667,301500,1410,08,013,013506,0.04242965609647164,0.105978898007034
64,3251,31923,213000,1227,08,013,013507,0.08751334044823907,0.059673946478006765
65,7317,39037,287300,1336,08,013,013508,0.11879211380084852,0.02036353696870302
66,5560,45796,389200,1424,08,013,060600,0.036273701566364384,0.06708633093525179
67,3129,49538,457100,1422,08,013,060700,0.06229508196721312,0.03803131991051454
68,6862,,162200,1092,08,013,060800,0.06729879740980574,0.16146895948703002
69,4559,38441,250500,1294,08,013,060900,0.07382992748846408,0.06668128975652556
70,3615,,499800,1807,08,013,061300,0.047448979591836735,0.014661134163208852
71,3752,62095,441100,1901,08,013,061400,0.02128712871287129,0.02025586353944563
72,3466,29361,220900,850,08,014,030000,0.05708460754332314,0.09838430467397577
73,2337,,238300,861,08,014,030100,0.07907979870596693,0.08301240907145914
74,1814,38825,190900,1566,08,014,030200,0.13725490196078433,0.05843439911797133
75,3574,25615,294700,835,08,014,030300,0.05005324813631523,0.14409625069949636
76,3709,50030,362400,1478,08,014,030400,0.04054054054054054,0.022108385009436505
77,5693,51164,424500,1896,08,014,030500,0.043815301651499834,0.04602142982610223
78,6130,35658,203100,1632,08,014,030600,0.036458333333333336,0.05106035889070147
79,3035,,272500,1374,08,014,030700,0.0642939150401837,0.08369028006589786
80,5623,41753,262600,1567,08,014,030800,0.032545287073994476,0.0601102614262849
81,5975,,359800,1890,08,014,030900,0.06842274333440411,0.04686192468619247
82,5401,51124,327800,1418,08,014,031000,0.06112054329371817,0.05184225143491946
83,3269,40143,-666666666,1390,08,014,031100,0.06484641638225255,0.05750994187825023
84,4474,,242700,1291,08,014,031200,0.06835799859055673,0.10549843540455968
85,2256,72803,551800,1731,08,014,031300,0.026644462947543714,0.02127659574468085
86,3943,,459700,3408,08,014,031400,0.037574159525379035,0.06517879786964241
87,0,-666666666,-666666666,-666666666,08,014,980100,,
88,0,-666666666,-666666666,-666666666,08,014,980200,,
89,0,-666666666,-666666666,-666666666,08,014,980300,,
90,2002,,82300,636,08,017,960600,0.0933852140077821,0.08391608391608392
91,5551,8823,76100,595,08,025,969600,0.2696741854636591,0.2610340479192938
92,4303,,220400,726,08,027,970100,0.13985148514851486,0.1710434580525215
93,4501,26335,269100,931,08,015,000401,0.04285002491280518,0.08153743612530549
94,3147,,198700,665,08,015,000402,0.07397504456327986,0.06831903400063552
95,2004,33910,395100,782,08,031,012001,0.04395604395604396,0.11477045908183632
96,5452,36731,268500,891,08,031,003201,0.06681243926141886,0.13407923697725604
97,6267,,645300,1338,08,031,003800,0.042808666144609764,0.09877134194989629
98,3363,53245,533000,1821,08,031,004002,0.039015606242496996,0.04787392209336901
99,1908,45603,315100,1367,08,031,004004,0.023191094619666047,0.03563941299790356
100,4695,,499500,952,08,031,004201,0.03308823529411765,0.07454739084132056
101,4455,,423300,1134,08,031,004202,0.055790688726433245,0.033445566778900114
102,5168,,528700,1359,08,031,004306,0.03275737940964723,0.043343653250773995
103,7041,22740,170200,797,08,031,004404,0.11605633802816902,0.42124698196278937
104,8194,,446000,1223,08,031,004405,0.03964484823456535,0.08176714669270198
105,7813,23984,138500,800,08,031,004602,0.07385019710906701,0.15128631767566875
106,3222,27176,220800,1622,08,031,004801,0.050032488628979854,0.08628181253879579
107,4058,20748,270200,721,08,031,007037,0.09534883720930233,0.310990635781173
108,7608,22672,143200,984,08,031,008312,0.07962858750703433,0.281677181913775
109,4302,33792,325200,994,08,013,013207,0.03599832565927166,0.099256159925616
110,5514,41672,298700,1780,08,013,012904,0.07562189054726368,0.044976423648893725
111,3069,,407000,1470,08,013,012508,0.054672897196261686,0.19028999674160965
112,2347,,469800,1848,08,013,012903,0.019563581640331076,0.022155943757988922
113,5594,44842,570300,890,08,013,013205,0.0508595988538682,0.07096889524490525
114,3392,,131500,696,08,071,000100,0.10351437699680512,0.1491745283018868
115,2518,,130300,775,08,071,000200,0.14399363564041368,0.13860206513105638
116,1845,22857,164300,805,08,071,000400,0.08661417322834646,0.194579945799458
117,2034,22658,228600,927,08,071,000300,0.07588739290085679,0.13323500491642085
118,2006,16565,115600,673,08,071,000500,0.09125,0.18843469591226322
119,2049,37950,550200,1213,08,107,000100,0.012252591894439209,0.031234748657881894
120,3423,,364600,1179,08,107,000400,0.038391224862888484,0.07069821793748174
121,1956,33631,274000,1181,08,107,000800,0.06946983546617916,0.17638036809815952
122,4954,,366400,1136,08,107,000700,0.04767616191904048,0.12313282196205087
123,1974,26545,246200,1006,08,107,000200,0.04932735426008968,0.12056737588652482
124,2078,,254400,797,08,107,000300,0.0390625,0.12512030798845045
125,4151,,670600,1238,08,107,000500,0.03407350689127105,0.1057576487593351
126,3021,33779,569000,1262,08,107,000600,0.03404471544715447,0.05660377358490566
127,3686,36045,486700,1534,08,117,000300,0.07945656648826678,0.10037981551817689
128,7452,,477100,1028,08,117,000200,0.05238095238095238,0.18397745571658616
129,8326,35126,454800,1280,08,117,000100,0.01533797039415017,0.12394907518616383
130,3194,44853,282200,1721,08,035,014204,0.041001064962726305,0.014088916718847839
131,5098,,558000,907,08,035,014403,0.05289672544080604,0.03903491565319733
132,2599,46489,434700,,08,035,014404,0.06474820143884892,0.03116583301269719
133,7731,52858,322400,2033,08,035,014405,0.042826552462526764,0.028068813866252748
134,9553,,350600,1712,08,035,014406,0.046616837136113295,0.010677274154715796
135,4507,,310100,1167,08,035,014505,0.023014959723820484,0.04526292433991569
136,3732,32923,191400,1133,08,101,002806,0.025175644028103045,0.03322615219721329
137,3025,19627,88500,797,08,101,002901,0.12364130434782608,0.26611570247933886
138,4392,,221900,1563,08,101,002906,0.06045678459471563,0.03051001821493625
139,2827,,203800,887,08,101,003004,0.09236111111111112,0.06720905553590378
140,1874,,135200,712,08,101,003103,0.09652076318742986,0.20864461045891142
141,2354,22292,127900,1094,08,001,008901,0.08190476190476191,0.2179269328802039
142,5849,26260,169000,1014,08,001,009603,0.0912020625201418,0.13660454778594633
143,4652,30192,152700,1133,08,001,009101,0.1251937984496124,0.08233018056749786
144,2819,22803,51600,905,08,001,009320,0.12863327149041434,0.24299396949272792
145,3182,27135,164500,773,08,001,009501,0.06102719033232629,0.24072910119421748
146,7433,32449,239900,1172,08,001,008529,0.09008611172444249,0.07843401049374411
147,4592,25605,151700,1189,08,001,009202,0.12040990606319385,0.15505226480836237
148,4644,21657,157400,1061,08,001,009308,0.10104669887278583,0.16731266149870802
149,3663,,166900,813,08,001,009309,0.09956076134699854,0.11739011739011738
150,4294,,59700,1045,08,001,009322,0.11366906474820145,0.20866325104797392
151,5016,35376,336900,1052,08,001,009325,0.1056495371848069,0.07954545454545454
152,2465,32731,194000,1054,08,041,004702,0.04344729344729345,0.03123732251521298
153,6094,23243,117600,897,08,041,006200,0.10671785028790787,0.2976698391860847
154,3510,,169500,890,08,041,001400,0.11232746311280342,0.17321937321937322
155,2054,,172400,690,08,041,001700,0.11343930635838151,0.2882181110029211
156,4387,20285,134800,640,08,041,001900,0.16805555555555557,0.18235696375655344
157,7388,20106,154600,676,08,041,002000,0.1036734693877551,0.27558202490525174
158,2598,,152400,656,08,041,002200,0.15680245964642583,0.15242494226327943
159,6009,,303300,835,08,041,000101,0.058823529411764705,0.1038442336495257
160,2286,28576,182000,775,08,041,000400,0.07485604606525911,0.1163604549431321
161,2299,,208500,1032,08,041,000500,0.10305028854080792,0.18181818181818182
162,4619,,197400,822,08,041,000202,0.09521640091116174,0.18294003030959083
163,2314,,497400,799,08,041,001000,0.024253731343283583,0.058772687986171135
164,4600,,206600,839,08,031,003601,0.09991876523151909,0.24695652173913044
165,3195,,343600,872,08,031,003701,0.04141501294219154,0.12112676056338029
166,4734,37047,424200,804,08,031,003702,0.05446808510638298,0.17025771018166455
167,5908,,348600,1276,08,031,004304,0.027877449627380625,0.08209207853757616
168,2913,30943,249400,1188,08,031,005001,0.061211340206185565,0.18159972536903535
169,4691,30411,235000,,08,031,005503,0.08211974110032362,0.10019185674696227
170,4526,30969,267800,910,08,031,006814,0.047960725075528704,0.14273088820150243
171,4610,,-666666666,913,08,031,007006,0.12598684210526315,0.19956616052060738
172,4320,19188,409400,1607,08,013,012507,0.07467532467532467,0.29976851851851855
173,3437,,176100,987,08,013,013308,0.050129198966408266,0.18999127145766656
174,3675,,205300,803,08,013,013401,0.09628378378378379,0.3839455782312925
175,7912,31162,244800,1136,08,013,013402,0.05579017559457657,0.0974469160768453
176,4853,,848500,1577,08,013,012101,0.041072050121823876,0.10632598392746755
177,3628,,687100,1147,08,013,012710,0.04033448106246926,0.07993384785005513
178,1462,,670900,1304,08,013,013202,0.07724137931034483,0.11696306429548564
179,4953,,210200,933,08,013,013210,0.060823573857196826,0.11831213406016555
180,3460,23361,225100,794,08,013,013307,0.12305986696230599,0.17398843930635838
181,5095,23764,191600,941,08,013,013306,0.0944223107569721,0.16113837095191363
182,3268,36108,267300,1423,08,013,012907,0.04810126582278481,0.06884944920440636
183,1572,,400700,1385,08,013,013201,0.056532663316582916,0.12404580152671756
184,6199,,380000,1171,08,013,013211,0.07770735739873243,0.2422971447007582
185,5626,,178100,884,08,013,013503,0.09014745308310992,0.23960184856025596
186,3533,,405500,1258,08,013,013005,0.02668034889687019,0.0993489951882253
187,2968,28901,161700,936,08,123,001413,0.0691661279896574,0.06805929919137467
188,2295,,203000,1321,08,123,001414,0.0375886524822695,0.08148148148148149
189,3952,41932,209300,1574,08,123,001415,0.08092485549132948,0.026568825910931175
190,2256,,290200,1193,08,123,001416,0.02891566265060241,0.03590425531914894
191,1958,33344,165800,1000,08,123,001417,0.07962085308056872,0.11440245148110317
192,4614,,145400,938,08,123,001905,0.0784503631961259,0.14759427828348504
193,1643,29167,227000,1217,08,123,001906,0.09785202863961814,0.04503956177723676
194,3092,30362,195100,931,08,123,001907,0.04773713577185369,0.10122897800776197
195,2340,26675,156300,850,08,123,001908,0.058823529411764705,0.1294871794871795
196,4312,21040,125900,515,08,021,974900,0.07594264471587892,0.11456400742115028
197,4440,25331,124100,827,08,031,004503,0.01534090909090909,0.3047297297297297
198,1977,18952,106900,625,08,023,972600,0.12680756395995552,0.251896813353566
199,1604,17525,99200,318,08,023,972700,0.16206261510128914,0.2194513715710723
200,2626,11172,234800,353,08,031,001901,0.24448529411764705,0.45392231530845395
201,825,,450000,1188,08,031,001902,0.09070294784580499,0.009696969696969697
202,11954,63923,466400,1856,08,031,004106,0.03722334004024145,0.013719257152417601
203,5672,61473,389200,1387,08,031,004107,0.022903225806451613,0.06188293370944993
204,4219,,134200,883,08,031,004504,0.07405515832482125,0.21355771509836455
205,4385,16746,124300,927,08,031,004505,0.02437574316290131,0.40250855188141393
206,3525,17510,137100,723,08,031,004506,0.08362614195361912,0.38042553191489364
207,3763,38750,248700,1087,08,093,000200,0.02145922746781116,0.017539197448844007
208,2402,,226200,865,08,093,000500,0.028362305580969808,0.1257285595337219
209,5701,,245400,782,08,093,000100,0.08878078443295835,0.05788458165234169
210,3353,21188,174900,782,08,109,977600,0.14376321353065538,0.19862809424396063
211,2885,17588,87100,477,08,109,977700,0.04552469135802469,0.27175043327556325
212,6463,34161,300600,1295,08,077,001402,0.0819613457408733,0.06560420857187065
213,2307,19954,254700,616,08,077,000200,0.0636896046852123,0.2284351972258344
214,4745,30762,187300,1171,08,077,001102,0.07470210815765353,0.1232876712328767
215,2283,30679,332400,1266,08,077,001200,0.07839562443026436,0.0700832238282961
216,5413,22440,117400,678,08,077,001705,0.12117647058823529,0.18640310363938667
217,3005,,246600,825,08,077,001800,0.05886243386243386,0.1750415973377704
218,8965,24411,156400,1272,08,077,000800,0.10224438902743142,0.15939765755716676
219,6442,,263000,992,08,077,001002,0.08264462809917356,0.10881713753492704
220,4509,32995,191700,1063,08,059,009834,0.054221251819505094,0.05322687957418496
221,5753,31959,221500,1157,08,059,010208,0.1295255930087391,0.15904745350252042
222,6131,28526,197500,957,08,059,010209,0.06378066378066378,0.08285760887294079
223,2568,22033,148800,843,08,059,010406,0.043878273177636234,0.20404984423676012
224,5417,34346,287100,895,08,059,010502,0.10899470899470899,0.1253461325456895
225,5891,22133,221500,820,08,059,011550,0.10180456247871979,0.26158546936004073
226,4044,20265,210500,819,08,059,011601,0.10654008438818566,0.3434718100890208
227,5958,,336800,1398,08,059,011726,0.06936771025168816,0.035246727089627394
228,3586,36412,286000,1503,08,059,011727,0.0444087747458534,0.019799219185722253
229,2112,37113,224100,1473,08,059,012046,0.052588996763754045,0.058712121212121215
230,1910,49700,250000,1695,08,059,009829,0.047332185886402756,0.024083769633507852
231,2426,,318800,-666666666,08,059,009839,0.03418803418803419,0.023495465787304205
232,2954,46875,455400,1307,08,059,009847,0.06631299734748011,0.034529451591062965
233,4843,,212500,1145,08,059,010213,0.06722383720930232,0.14825521371051
234,2373,29769,262400,1461,08,059,009841,0.054426705370101594,0.05309734513274336
235,6334,40667,314500,1313,08,059,009827,0.03414505029115934,0.07972844963688033
236,2782,,558900,-666666666,08,059,009837,0.022699386503067485,0.01509705248023005
237,3768,,424400,1760,08,059,009806,0.05469994689325544,0.050955414012738856
238,5262,,326600,1588,08,059,009815,0.05361930294906166,0.03477765108323831
239,3923,,377800,1210,08,059,009836,0.02224239673172946,0.027784858526637778
240,8013,,425500,1345,08,059,009843,0.035471537807986404,0.04467739922625733
241,4087,67550,613100,1845,08,059,009845,0.033840117704757235,0.05040371910937118
242,1970,14712,72600,616,08,101,000600,0.18925831202046037,0.38274111675126904
243,2026,22774,116100,684,08,101,001500,0.0898876404494382,0.2917077986179664
244,3201,,76100,703,08,101,002000,0.2821576763485477,0.3889409559512652
245,4480,29167,157100,838,08,101,002807,0.06717081850533808,0.1
246,2097,,69800,862,08,101,000200,0.11556603773584906,0.3180734382451121
247,6189,,124600,685,08,101,000902,0.14418296320848525,0.2401034092745193
248,1287,,101700,581,08,101,001900,0.07656967840735068,0.21756021756021757
249,2248,27269,172300,1066,08,101,003104,0.0670391061452514,0.12277580071174377
250,2464,13215,71400,781,08,101,001100,0.1551155115511551,0.5377435064935064
251,6354,31071,160400,1042,08,101,002903,0.09210939955988683,0.19971671388101983
252,3426,23714,158100,479,08,101,003200,0.08353658536585366,0.1675423234092236
253,4445,24907,137700,646,08,101,001700,0.04941291585127201,0.10798650168728909
254,2042,19467,155200,644,08,101,000905,0.10413223140495868,0.2595494613124388
255,4158,,210200,1162,08,059,012047,0.07200306396016852,0.07768157768157768
256,3700,49548,333800,1592,08,059,012049,0.03231597845601436,0.016756756756756756
257,3949,,461400,1358,08,059,012050,0.03953147877013177,0.06938465434287161
258,5300,37396,233800,1680,08,059,012052,0.05056,0.06660377358490566
259,4226,,362000,1169,08,059,012054,0.029030817329164807,0.017510648367250355
260,5457,41678,289700,1281,08,059,012043,0.036660505237215035,0.04233095107201759
261,3983,,344800,1451,08,059,012058,0.05369718309859155,0.047953803665578706
262,2923,46875,378700,907,08,059,010504,0.06344015696533682,0.005473828258638385
263,5395,11267,418400,984,08,059,010000,0.038365719980069754,0.1727525486561631
264,3414,28236,273600,719,08,059,010211,0.08874329958308518,0.1195079086115993
265,4315,41173,271600,1145,08,059,011712,0.06695464362850972,0.05492468134414832
266,5021,48417,393700,2850,08,059,011724,0.05692152239811384,0.03166699860585541
267,3131,,374200,1129,08,059,012027,0.07087087087087086,0.03800702650910252
268,2498,,416400,1632,08,059,012032,0.06583760058522312,0.061248999199359486
269,2738,,382600,850,08,059,012033,0.036535859269282815,0.01935719503287071
270,2744,,213600,1234,08,059,009832,0.08872458410351201,0.06596209912536444
271,5937,32142,247000,1168,08,059,009833,0.10017835909631391,0.09920835438773791
272,3996,,254800,1863,08,059,009840,0.053595968850206135,0.03753753753753754
273,2465,23362,224500,812,08,059,010902,0.09395109395109395,0.1768762677484787
274,5276,,268900,1144,08,059,010303,0.022198353025420694,0.06576952236542835
275,5677,35145,239600,1310,08,059,010308,0.027223719676549865,0.07732957548000705
276,4064,31607,244000,872,08,059,010701,0.031132075471698113,0.05241141732283464
277,2755,41010,332700,1172,08,059,011721,0.023955773955773956,0.05989110707803993
278,5748,46855,340500,1221,08,059,012022,0.06217315514235909,0.04575504523312456
279,4095,40141,368900,1144,08,059,012031,0.07089405277668373,0.08595848595848596
280,5563,,225500,1158,08,059,012039,0.025961538461538463,0.039007729642279346
281,4144,38580,493200,1331,08,013,013601,0.06892332789559544,0.08976833976833977
282,984,,297400,867,08,013,013602,0.1125,0.02032520325203252
283,2702,,725200,1176,08,013,012104,0.022535211267605635,0.07586972612879349
284,5793,,400300,1609,08,013,012105,0.021244763614602036,0.1059899879164509
285,3326,,555300,1330,08,013,012603,0.04311199207135778,0.1289837642814191
286,5646,46683,612500,1519,08,013,012701,0.023228111971411555,0.028338646829613887
287,2403,24054,511900,673,08,013,012707,0.053714285714285714,0.11194340407823554
288,1843,43162,378200,2025,08,013,012709,0.06442577030812324,0.030927835051546393
289,3685,,461800,1961,08,013,013004,0.02687904430064709,0.03907734056987788
290,6083,,378600,1287,08,013,013702,0.04301348943751591,0.12921255959230643
291,4814,26364,212000,1127,08,013,013305,0.05198776758409786,0.12879102617366014
292,5289,,481000,1573,08,013,012708,0.06991525423728813,0.05766685573832483
293,1720,15267,315000,1201,08,013,012605,0.0608044901777362,0.3953488372093023
294,5800,37950,234700,1323,08,059,011702,0.056127532381268684,0.09327586206896551
295,3408,35095,229000,861,08,059,011709,0.08976833976833977,0.0357981220657277
296,3479,28250,180600,948,08,059,011723,0.059846547314578,0.0997413049726933
297,1674,46250,280700,1724,08,059,011725,0.050746268656716415,0.025686977299880526
298,3567,,144000,921,08,059,011730,0.08763837638376384,0.12699747687132043
299,3101,37964,282800,955,08,059,011951,0.031081888822474597,0.13769751693002258
300,3571,,390600,1130,08,059,012026,0.10346487006737247,0.08204984598151778
301,3718,,729100,-666666666,08,059,012034,0.04861448711716091,0.01048951048951049
302,4420,,513500,1596,08,059,009846,0.02950108459869848,0.024886877828054297
303,3324,,278800,1099,08,059,010210,0.05693199789140749,0.09747292418772563
304,2393,41786,630000,,08,059,009848,0.10985626283367557,0.06477225240284162
305,4357,34551,209900,1205,08,059,010100,0.04850601474582848,0.1468900619692449
306,4675,30435,219900,977,08,059,010212,0.06697054698457224,0.10010695187165776
307,2868,35856,214600,1429,08,059,010304,0.07636122177954847,0.023361227336122732
308,5164,,223700,933,08,059,010307,0.07180945609669392,0.11541440743609604
309,4410,,274400,1127,08,059,010901,0.11872509960159362,0.09410430839002268
310,3139,25979,226000,881,08,059,011300,0.1449591280653951,0.10321758521822236
311,4517,25572,225200,895,08,059,011602,0.04515828677839851,0.23444764224042505
312,3839,53580,433500,2207,08,035,014506,0.017084890549919914,0.043240427194581925
313,7048,,231100,1724,08,035,014603,0.03995953464845726,0.01688422247446084
314,4163,,281100,1780,08,035,014604,0.06681715575620767,0.11001681479702138
315,5915,,372100,1714,08,037,000301,0.06092163499088779,0.03753169907016061
316,2123,,579600,924,08,037,000302,0.054212454212454214,0.05934997644842204
317,5623,30232,393900,1282,08,037,000401,0.03829787234042553,0.20700693579939533
318,3952,,584600,1388,08,037,000402,0.05322896281800391,0.10323886639676114
319,7971,,424900,1457,08,037,000403,0.041064981949458484,0.013549115543846444
320,764,,1209500,,08,037,000501,0.04789272030651341,0.11125654450261781
321,6631,32876,252400,1119,08,041,003906,0.11878685762426285,0.03393153370532348
322,4569,,11300,881,08,041,000302,0.14638783269961977,0.25804333552199604
323,5699,35688,320300,1222,08,041,004902,0.10358942065491183,0.028952447797859274
324,4327,,136700,711,08,041,006100,0.16802168021680217,0.37970880517679684
325,1213,,152700,699,08,041,001101,0.07443820224719101,0.17889530090684255
326,4135,,298100,788,08,041,002502,0.053554502369668244,0.08029020556227327
327,3043,28688,238300,1011,08,049,000100,0.11797752808988764,0.15280972724285244
328,5292,,178200,989,08,001,009401,0.14404033129276198,0.07275132275132275
329,5691,,191400,1110,08,001,009407,0.14066265060240965,0.2684941135125637
330,4343,55193,313900,1710,08,001,009408,0.02321083172147002,0.01427584618927009
331,4430,,158500,921,08,001,009604,0.16036560033236394,0.2160270880361174
332,5545,,28300,753,08,001,008308,0.11354046797084771,0.40018034265103697
333,5725,35106,204500,1383,08,001,008508,0.07104684061615844,0.07633187772925765
334,2219,,118400,857,08,001,008603,0.11605584642233857,0.2131590806669671
335,5160,21918,191000,1088,08,001,008604,0.07028753993610223,0.09496124031007752
336,3638,27436,213300,851,08,001,008605,0.034047226798462386,0.06679494227597581
337,9920,,156400,1076,08,001,009002,0.0778688524590164,0.16370967741935483
338,6901,19844,31300,1130,08,001,009316,0.1060145808019441,0.11244747138095929
339,5282,,217800,686,08,001,009607,0.13789359391965256,0.10564180234759561
340,6470,,155600,1023,08,001,008000,0.10774739583333333,0.18639876352395673
341,6989,30346,181500,1044,08,001,008505,0.06972378653794584,0.14766060952926027
342,7017,37052,307000,1438,08,001,008523,0.04555420219244823,0.056006840530141086
343,6756,,189900,963,08,001,009304,0.060015588464536244,0.21832445233866193
344,3809,22681,226600,965,08,001,009203,0.08705067128627111,0.20189025991073772
345,5917,25365,166900,893,08,001,009310,0.11613731151748476,0.2075376035152949
346,4635,34398,190800,1212,08,001,009406,0.066429418742586,0.10895361380798274
347,4788,19267,171500,1247,08,031,008386,0.1171875,0.17126148705096073
348,7050,22748,169500,1160,08,031,008387,0.05632411067193676,0.23801418439716313
349,7545,,183400,1268,08,031,008388,0.04256282544713606,0.05275016567263088
350,9513,,244700,1740,08,031,008389,0.03534183082271147,0.048670240723220855
351,9547,,193800,1218,08,031,008390,0.10199644198458194,0.15167068188959884
352,7432,31705,170600,1108,08,041,004511,0.0443073471676949,0.09835844994617869
353,3902,30595,183900,1077,08,041,004601,0.09113924050632911,0.07790876473603281
354,3864,27966,182800,977,08,041,004602,0.1281477336317851,0.1503623188405797
355,5682,35892,199400,1359,08,041,004603,0.049813200498132,0.030623020063357972
356,7570,40489,215700,1378,08,041,004705,0.03513981687701064,0.034478203434610305
357,5250,,260100,1863,08,041,004706,0.07787903893951947,0.08876190476190476
358,7171,35809,210200,1161,08,041,005105,0.05412960609911054,0.06930693069306931
359,10662,,223100,1319,08,041,005106,0.08761939750183688,0.08056649784280623
360,8045,46511,248300,1598,08,041,005107,0.04382929642445214,0.04300807955251709
361,9009,,211900,1441,08,041,005108,0.060689655172413794,0.04795204795204795
362,7556,36599,220900,1321,08,041,005109,0.07458638459452128,0.08906829010058231
363,3989,30598,158200,1025,08,041,005110,0.05301645338208409,0.10779644021057909
364,6944,31510,172800,1404,08,041,005111,0.07620922384701913,0.06653225806451613
365,5174,30868,158900,1152,08,041,006301,0.05960568546538285,0.1405102435253189
366,5889,22414,158100,853,08,041,006302,0.18735042735042734,0.32908813041263374
367,4346,34387,190700,1172,08,041,006801,0.03318312167144613,0.12471237919926369
368,3837,35102,235900,1286,08,041,006802,0.08416075650118203,0.044826687516288766
369,5525,,261000,1474,08,041,006901,0.07557732680195942,0.06714932126696832
370,5290,,247500,1284,08,041,006902,0.06100698272693863,0.052930056710775046
