,population,income,house_value,rent,tract,unemployment,poverty
518,2349,21618,271300,938,08123001910,0.06,0.11
519,1374,30931,401600,658,08123001911,0.04,0.21
520,1615,45341,334500,1127,08123001912,0.02,0.03
521,7121,39521,281200,1140,08123001913,0.03,0.1
522,2428,40081,416400,-666666666,08123001914,0.12,0.02
523,4972,31759,289600,1253,08123002004,0.05,0.07
524,1347,49609,439500,-666666666,08123002005,0.02,0.03
525,517,47236,818200,-666666666,08123002006,0.0,0.06
526,7253,47920,519500,1485,08123002007,0.07,0.05
527,5777,47541,462100,1890,08123002008,0.06,0.04
528,4268,57137,621700,-666666666,08123002009,0.02,0.0
529,2607,33772,278500,1441,08123002010,0.04,0.07
530,1592,60234,473300,-666666666,08123002011,0.05,0.01
531,868,52981,394900,-666666666,08123002012,0.08,0.03
532,3090,49487,386800,1975,08123002013,0.02,0.02
533,2128,29904,321000,1366,08123002014,0.02,0.02
534,992,52115,351800,2172,08123002015,0.02,0.01
535,2715,31890,332200,1147,08123002016,0.02,0.04
536,439,52292,612600,-666666666,08123002017,0.03,0.02
537,1486,54455,432400,1938,08123002018,0.04,0.0
538,5962,38363,367400,1479,08123002019,0.02,0.05
539,5112,47067,381900,2025,08123002020,0.03,0.02
540,807,40806,530100,-666666666,08123002021,0.03,0.08
541,10708,36948,324700,1327,08123002101,0.03,0.02
542,1769,55660,611700,-666666666,08123002104,0.02,0.06
543,4753,31828,365600,-666666666,08123002105,0.03,0.01
544,5062,45351,387900,1167,08123002106,0.04,0.06
545,4950,42231,356200,-666666666,08123002107,0.04,0.01
546,6605,40321,343400,1303,08123002108,0.08,0.06
547,2614,36467,432900,1859,08123002203,0.02,0.01
548,1691,45208,434700,1352,08123002204,0.02,0.05
549,4325,38288,298900,1216,08123002205,0.05,0.06
550,2802,35439,320800,1127,08123002206,0.05,0.04
551,3460,40085,370500,1726,08123002207,0.08,0.1
552,7835,50380,408600,1514,08123002208,0.06,0.02
553,2668,56442,488800,1747,08123002209,0.01,0.04
554,1295,52266,491600,-666666666,08123002210,0.0,0.05
555,6214,38075,330200,1143,08123002300,0.03,0.07
556,4031,22076,-666666666,1155,08001009751,0.06,0.29
557,3161,29274,351200,1404,08001009752,0.05,0.11
558,3031,20542,120900,1325,08001015000,0.09,0.26
559,2500,49529,712700,1651,08001060001,0.01,0.05
560,3901,59477,487900,-666666666,08001060002,0.02,0.01
561,7549,43757,413400,2074,08001060100,0.02,0.04
562,4680,37330,434300,1459,08001060200,0.04,0.07
563,3039,55766,471100,2041,08001061200,0.01,0.02
564,0,-666666666,-666666666,-666666666,08001988700,,
565,2142,26976,115500,699,08003960000,0.04,0.06
566,2700,27310,171900,919,08003960100,0.02,0.06
567,2014,27572,169500,645,08003960201,0.06,0.1
568,3943,15625,198400,706,08003960202,0.12,0.19
569,5354,19514,114200,691,08003960300,0.07,0.29
570,1674,43427,226700,1242,08005004951,0.01,0.2
571,3512,45969,347000,1503,08005004952,0.04,0.1
572,2940,34894,263600,1313,08005005551,0.1,0.18
573,2492,23404,116400,971,08005005552,0.01,0.14
574,4517,32496,320100,1369,08005005553,0.06,0.13
575,5370,38323,458100,1401,08005005611,0.03,0.08
576,3472,40259,1046900,1340,08005005612,0.02,0.05
577,3236,44303,439300,1815,08005005614,0.07,0.04
578,5188,41063,423200,1216,08005005619,0.03,0.03
579,2835,42345,296700,1699,08005005620,0.04,0.08
580,2551,61538,647800,1962,08005005621,0.04,0.03
581,2768,64347,1004400,1663,08005005622,0.02,0.02
582,3911,52377,543900,1909,08005005623,0.05,0.05
583,2355,49926,502900,1750,08005005624,0.03,0.04
584,3968,49172,441500,1722,08005005625,0.03,0.07
585,3889,40678,402500,1589,08005005626,0.07,0.05
586,4702,46727,478400,1917,08005005627,0.03,0.05
587,5961,50853,411800,1594,08005005628,0.06,0.01
588,2722,62500,761600,2917,08005005629,0.03,0.06
589,5331,43992,457100,1699,08005005630,0.01,0.02
590,3440,49525,460100,1694,08005005631,0.05,0.03
591,3062,49710,452900,2152,08005005632,0.06,0.03
592,3742,53894,483900,1737,08005005633,0.02,0.02
593,2853,43370,345900,1685,08005005634,0.04,0.05
594,4742,52585,462900,1734,08005005635,0.02,0.02
595,1714,82500,1691700,-666666666,08005005636,0.02,0.03
596,1875,32469,395100,1096,08005005701,0.05,0.1
597,2396,39659,465400,1410,08005005702,0.01,0.13
598,2794,67480,485100,1924,08005005800,0.05,0.04
599,4686,30352,359400,876,08005005951,0.03,0.16
600,3917,40863,543900,1768,08005005952,0.03,0.1
601,4774,21307,175800,946,08041002102,0.07,0.16
602,3076,26738,229400,852,08041002200,0.04,0.13
603,2009,22564,266300,892,08041002300,0.12,0.24
604,2716,25970,198400,1059,08041002401,0.0,0.14
605,2961,41588,331000,1027,08041002402,0.03,0.05
606,3661,53509,514400,1275,08041002501,0.02,0.05
607,4127,31686,344400,1162,08041002502,0.07,0.09
608,3196,26301,245400,899,08041002700,0.1,0.22
609,3091,21574,154300,1120,08041002801,0.18,0.14
610,3445,30844,236500,1096,08041002802,0.08,0.14
611,4471,26071,166200,963,08041002901,0.1,0.18
612,1702,24301,162000,1054,08041002902,0.06,0.24
613,1598,55222,244400,1037,08041003001,0.0,0.15
614,2399,27126,257400,1049,08041003002,0.07,0.16
615,4417,57138,622700,1824,08041003100,0.08,0.03
616,5186,29044,217300,916,08041003303,0.02,0.09
617,8043,44274,501400,1659,08041003305,0.02,0.03
618,3344,45368,444800,2024,08041003306,0.08,0.07
619,3507,39196,240400,1412,08041003307,0.05,0.11
620,5706,32224,259800,1306,08041003308,0.09,0.11
621,2422,41089,355600,1165,08041003401,0.09,0.08
622,1153,47820,555600,1044,08041003402,0.0,0.02
623,4742,52784,446400,1798,08041003702,0.04,0.03
624,6926,45842,482700,1343,08041003705,0.04,0.07
625,4777,35802,351400,1467,08041003706,0.11,0.14
626,2844,48152,379100,973,08041003707,0.04,0.09
627,2961,57162,364700,1481,08041003708,0.05,0.04
628,2949,49535,321000,1323,08041003710,0.02,0.02
629,3186,30704,434900,1424,08041003711,0.07,0.14
630,4090,36046,353200,910,08041003712,0.03,0.04
631,4868,45953,404300,1667,08041003713,0.05,0.06
632,2201,40443,-666666666,1725,08041003801,0.11,0.18
633,4167,13577,-666666666,-666666666,08041003802,0.0,0.0
634,4206,36627,362900,1457,08041003905,0.06,0.13
635,5957,41155,337900,1376,08041003906,0.05,0.05
636,2296,34713,258300,874,08041003910,0.06,0.05
637,3932,30522,358900,1098,08041003911,0.09,0.07
638,7282,49104,331400,2049,08041003912,0.06,0.03
639,1823,36927,476800,-666666666,08041003913,0.02,0.0
640,6648,57746,418300,-666666666,08041003914,0.05,0.06
641,3001,36898,-666666666,1787,08041004008,0.15,0.05
642,1761,27344,196400,1024,08041004009,0.09,0.18
643,4950,33596,191500,1306,08041004100,0.05,0.23
644,3755,37059,207700,1175,08041004200,0.08,0.06
645,6827,32426,242400,1266,08041004300,0.08,0.03
646,6045,27363,-666666666,2095,08041004402,0.0,0.0
647,6275,32167,336400,808,08123002501,0.08,0.17
648,8651,30144,306300,1188,08123002502,0.04,0.14
649,4186,34563,174700,757,08125963100,0.04,0.12
650,5827,32704,201900,878,08125963200,0.04,0.1
651,2284,20244,38100,740,08011966701,0.1,0.12
652,3393,25871,86500,618,08011966702,0.03,0.17
653,4929,78581,1443800,2155,08013012101,0.07,0.02
654,3866,53510,826100,1745,08013012103,0.03,0.09
655,2368,60350,1016000,1589,08013012104,0.03,0.09
656,6066,50702,690100,1712,08013012105,0.04,0.04
657,2678,48805,901100,1357,08013012106,0.04,0.1
658,4618,42769,698000,1462,08013012107,0.02,0.06
659,3946,28988,1601100,1592,08013012201,0.05,0.26
660,4358,21820,1043200,1717,08013012204,0.04,0.38
661,3601,23272,737100,1512,08013012205,0.03,0.28
662,3209,14017,591800,1447,08013012206,0.04,0.48
663,5210,30965,227300,1472,08013012207,0.01,0.19
664,2063,59425,556500,2036,08013012208,0.0,0.14
665,6733,4794,355000,1253,08013012300,0.13,0.06
666,5852,6025,1197400,1603,08013012401,0.07,0.53
667,2741,42355,574000,1636,08013012501,0.1,0.06
668,4188,70190,1087100,2089,08013012505,0.05,0.08
669,4322,26685,626100,1641,08013012507,0.07,0.24
670,2759,43341,581300,1690,08013012508,0.06,0.16
671,3576,66425,834100,2267,08013012509,0.05,0.06
672,4003,58415,731600,2182,08013012510,0.03,0.05
673,6615,12517,551000,1615,08013012511,0.08,0.09
674,3470,60707,796400,1880,08013012603,0.06,0.05
675,1831,13904,397700,1649,08013012605,0.04,0.47
676,2594,31020,585600,1628,08013012608,0.02,0.12
677,1677,15126,-666666666,1510,08013012609,0.03,0.46
678,4480,10442,608900,1350,08013012610,0.06,0.6
679,5990,53427,835100,2110,08013012701,0.04,0.01
680,5499,45009,451200,1686,08013012705,0.08,0.11
681,2543,23555,632400,1069,08013012707,0.02,0.14
682,4581,49167,658800,1721,08013012708,0.04,0.04
683,2098,31921,603600,2653,08013012709,0.11,0.17
684,3544,59775,959900,1625,08013012710,0.03,0.05
685,7256,70428,581600,3501,08013012801,0.04,0.04
686,6699,56250,492800,2671,08013012802,0.07,0.05
687,2482,55909,719100,2865,08013012903,0.04,0.03
688,5748,52060,505400,1854,08013012904,0.03,0.03
689,2691,38140,432300,1485,08013012905,0.04,0.06
690,3272,48942,434500,2038,08013012907,0.02,0.06
691,7149,52696,678000,1656,08013013003,0.06,0.04
692,3086,63297,669700,2269,08013013004,0.03,0.03
693,2660,47417,606400,1325,08013013005,0.0,0.06
694,5754,49451,588000,1779,08013013006,0.02,0.07
695,1919,37024,652600,1430,08013013201,0.05,0.09
696,1648,34617,253800,-666666666,08055960901,0.02,0.12
697,1953,25051,268900,1144,08055960902,0.01,0.09
698,1316,26460,211500,-666666666,08057955600,0.1,0.09
699,4145,47404,629000,1796,08059009806,0.05,0.03
700,1869,40174,432400,938,08059009807,0.06,0.06
701,5385,59645,486800,1889,08059009815,0.03,0.01
702,4810,48845,365400,2082,08059009823,0.04,0.05
703,4711,48173,348800,1782,08059009824,0.04,0.08
704,6106,40864,424400,1767,08059009827,0.05,0.03
705,5837,37487,360400,1618,08059009828,0.05,0.03
706,1935,51286,393400,2434,08059009829,0.01,0.05
707,2363,40726,261700,1470,08059009830,0.05,0.07
708,2579,31181,-666666666,1541,08059009831,0.02,0.12
709,2432,40383,335400,1480,08059009832,0.01,0.02
710,5592,42586,326800,1424,08059009833,0.02,0.05
711,4456,40165,285200,1265,08059009834,0.05,0.07
712,3714,50571,432500,2311,08059009835,0.05,0.02
713,4109,56856,489300,1582,08059009836,0.02,0.02
714,7666,73046,711800,2008,08059009837,0.02,0.0
715,4814,67273,554800,2393,08059009838,0.02,0.02
716,2307,38531,441300,2656,08059009839,0.04,0.02
717,3347,39167,382100,2128,08059009840,0.07,0.04
718,1969,40000,424800,1640,08059009841,0.02,0.04
719,3205,60016,616100,1603,08059009842,0.04,0.05
720,4437,74640,776700,3019,08059009845,0.04,0.02
721,4932,54605,626900,2288,08059009846,0.03,0.05
722,3568,56743,493100,1837,08059009847,0.03,0.03
723,2565,51278,853600,-666666666,08059009848,0.02,0.05
724,2335,64428,680500,1560,08059009850,0.02,0.05
725,4256,52480,559400,-666666666,08059009851,0.03,0.04
726,4503,48141,554400,1833,08059009852,0.03,0.04
727,2555,73523,464200,-666666666,08059009853,0.04,0.02
728,5449,53046,674500,1615,08059009854,0.03,0.07
729,2974,41544,647700,1269,08059009855,0.04,0.1
730,2659,25683,41100,1363,08059009856,0.09,0.11
731,2799,40972,498000,1597,08059009857,0.07,0.16
732,3531,48591,517400,1820,08059009858,0.09,0.07
733,2477,23266,558600,1493,08059009901,0.06,0.11
734,5125,28011,501700,1473,08059010001,0.02,0.11
735,5839,27191,296600,1646,08059010100,0.06,0.23
736,2531,54261,507800,1974,08059010205,0.02,0.02
737,3743,50828,388000,1632,08059010206,0.04,0.03
738,5934,39443,368700,1670,08059010208,0.03,0.09
739,7849,36472,339500,1327,08059010209,0.05,0.07
740,3609,46138,461700,1347,08059010210,0.02,0.03
741,5102,54939,627500,1091,08013013205,0.05,0.06
742,4197,38947,456500,1405,08013013207,0.04,0.07
743,6386,39309,427900,1478,08013013208,0.05,0.02
744,5911,31513,332700,1360,08013013210,0.03,0.1
745,6517,45472,552000,1275,08013013211,0.04,0.06
746,4907,45505,469600,1710,08013013212,0.04,0.05
747,5120,65600,579800,1813,08013013214,0.03,0.02
748,5319,40840,476400,1440,08013013215,0.06,0.16
749,4995,37164,453700,1432,08013013302,0.04,0.13
750,5747,34146,341300,1683,08013013305,0.02,0.13
751,4839,35943,324400,1321,08013013306,0.01,0.11
752,4014,34594,348600,1225,08013013307,0.06,0.06
753,3516,30721,297500,1257,08013013308,0.03,0.15
754,3102,30200,333800,1163,08013013401,0.08,0.13
755,7806,42083,382200,1630,08013013402,0.05,0.08
756,4989,29802,284900,1099,08013013503,0.05,0.11
757,4686,33869,348100,1182,08013013505,0.03,0.04
758,4413,46682,426500,1578,08013013506,0.07,0.04
759,3464,33063,346900,1705,08013013507,0.06,0.06
760,7234,38519,441900,1793,08013013508,0.04,0.04
761,4137,47705,689600,1256,08013013601,0.03,0.04
762,1049,44667,375000,1446,08013013602,0.06,0.06
763,1356,45938,414400,1156,08013013703,0.02,0.08
764,4875,54103,750000,2049,08013013704,0.09,0.18
765,2058,37163,467400,1272,08013013705,0.02,0.19
766,3712,52489,571100,2658,08013013706,0.06,0.05
767,4996,46981,483200,1934,08013060601,0.03,0.06
768,1133,37250,572900,2457,08013060602,0.05,0.1
769,2895,56505,699400,1623,08013060700,0.05,0.05
770,3028,51849,319000,1727,08013060801,0.03,0.06
771,4677,37165,269600,1511,08013060802,0.02,0.07
772,4856,43145,416000,1542,08013060900,0.07,0.08
773,3375,61047,686300,3501,08013061300,0.04,0.01
774,4037,54401,607700,2426,08013061400,0.02,0.03
775,3625,37348,362600,1175,08014030000,0.08,0.08
776,2568,39694,364300,1088,08014030100,0.06,0.04
777,1992,41748,304400,1769,08014030200,0.06,0.1
778,1510,42250,1060100,-666666666,08013013202,0.01,0.03
779,4150,32733,407900,1294,08014030300,0.03,0.07
780,4084,47733,480500,2102,08014030400,0.03,0.03
781,5603,76158,569300,1638,08014030500,0.05,0.02
782,6117,38732,319100,1781,08014030600,0.04,0.01
783,3106,53167,380600,1982,08014030700,0.01,0.06
784,5938,46613,415600,2227,08014030800,0.02,0.1
785,5574,55896,486700,1479,08014030900,0.03,0.02
786,3361,32594,428300,1008,08059010211,0.12,0.07
787,4039,35463,373700,1335,08059010212,0.03,0.16
788,4627,32961,345500,1486,08059010213,0.04,0.11
789,5838,38242,427300,1473,08059010303,0.03,0.03
790,2439,42632,369500,1750,08059010304,0.04,0.06
791,3743,41875,405000,1388,08059010305,0.01,0.06
792,3105,37813,406500,1420,08059010306,0.07,0.03
793,4721,33586,331100,1185,08059010307,0.09,0.12
794,5732,56631,429300,1736,08059010308,0.04,0.06
795,5540,32160,303900,1268,08059010402,0.06,0.11
796,5641,38137,335500,1328,08059010403,0.02,0.15
797,2645,44578,375400,1319,08059010405,0.03,0.12
798,2841,39081,325700,1332,08059010406,0.02,0.19
799,5243,37481,481900,1558,08059010502,0.07,0.07
800,4604,35606,487700,1238,08059010503,0.11,0.15
801,3109,62789,579700,1920,08059010504,0.04,0.01
802,3457,36598,387900,1000,08059010603,0.02,0.07
803,2384,35560,398000,1257,08059010604,0.04,0.05
804,5164,31379,416400,890,08059010701,0.03,0.14
805,5142,31519,426800,1196,08059010702,0.05,0.16
806,2586,51505,534000,1339,08059010801,0.06,0.05
807,5181,38706,395800,977,08059010901,0.06,0.11
808,2547,35171,393600,1193,08059010902,0.11,0.08
809,5800,30253,458200,1426,08059011000,0.06,0.08
810,3623,37295,433200,1008,08059011101,0.08,0.1
811,3173,25732,412700,1242,08059011102,0.07,0.28
812,4922,36278,426300,1287,08059011202,0.03,0.04
813,3196,35870,444400,1272,08059011300,0.02,0.11
814,2300,30423,290200,1134,08059011401,0.03,0.19
815,4661,29308,321000,1131,08059011402,0.06,0.15
816,4104,35244,381600,1195,08059011551,0.03,0.09
817,2333,21812,280000,995,08059011552,0.11,0.28
818,4091,30076,359700,1174,08059011601,0.04,0.13
819,4122,31442,343100,1090,08059011602,0.02,0.12
820,4596,44876,401200,1592,08059011701,0.02,0.05
821,5451,40616,361100,1593,08059011702,0.04,0.11
822,4022,38311,385900,1885,08059011708,0.03,0.07
823,3459,37605,371800,1223,08059011709,0.03,0.02
824,4047,38153,373000,1422,08059011710,0.06,0.07
825,4420,40970,409100,1263,08059011711,0.03,0.09
826,4039,45507,428200,1670,08059011712,0.02,0.03
827,5071,54738,497100,1926,08059011720,0.03,0.04
828,2607,52696,522700,1400,08059011721,0.04,0.06
829,3922,39248,308600,1404,08059011723,0.04,0.07
830,7407,65852,615400,2568,08059011724,0.04,0.01
831,5753,60916,512600,1950,08014031000,0.02,0.03
832,2495,52093,465600,1740,08014031101,0.07,0.08
833,1844,53179,-666666666,1834,08014031102,0.04,0.13
834,1371,39629,599500,1708,08014031103,0.01,0.05
835,1081,47065,-666666666,1813,08014031104,0.0,0.12
836,2128,53170,349700,1703,08014031201,0.03,0.12
837,2727,37824,376800,1503,08014031202,0.01,0.04
838,2626,85071,736300,-666666666,08014031300,0.03,0.0
839,1650,45192,614900,2170,08014031401,0.06,0.03
840,860,72039,539400,1736,08014031402,0.0,0.0
841,4152,83772,629600,2414,08014031403,0.03,0.03
842,0,-666666666,-666666666,-666666666,08014980100,,
843,0,-666666666,-666666666,-666666666,08014980200,,
844,0,-666666666,-666666666,-666666666,08014980300,,
845,2581,27174,327400,962,08015000100,0.04,0.11
846,4498,29310,392100,1312,08015000200,0.02,0.15
847,3269,37981,484800,842,08015000300,0.01,0.1
848,5162,30907,338000,1294,08015000402,0.01,0.06
849,2198,24212,449900,1069,08015000403,0.11,0.16
850,2269,32128,326100,978,08015000404,0.0,0.08
851,1999,38615,141700,665,08017960600,0.02,0.13
852,2979,46184,619500,-666666666,08019014701,0.0,0.03
853,2171,42156,377200,971,08019014702,0.1,0.04
854,1725,31064,289100,957,08019014800,0.02,0.1
855,2658,34024,300500,1062,08019014900,0.04,0.08
856,3812,21844,102200,658,08021974800,0.1,0.25
857,4318,24806,145200,609,08021974900,0.09,0.17
858,2156,19375,143100,646,08023972600,0.1,0.29
859,1654,17757,113700,555,08023972700,0.08,0.23
860,1884,51106,425400,2042,08059011725,0.03,0.0
861,5503,42196,482700,2025,08059011726,0.04,0.1
862,3640,48464,433800,1479,08059011727,0.04,0.04
863,2846,45028,437300,1844,08059011728,0.02,0.01
864,4274,42418,262900,1740,08059011729,0.04,0.1
865,3316,31498,246300,1368,08059011730,0.04,0.08
866,4276,48007,416300,1746,08059011731,0.03,0.04
867,4712,38115,225800,1508,08059011732,0.08,0.11
868,1742,41383,367500,1481,08059011733,0.02,0.08
869,6109,39032,321300,1506,08059011803,0.02,0.15
870,4291,37908,370100,1465,08059011804,0.06,0.1
871,5363,30374,337100,1158,08059011806,0.02,0.16
872,2847,35815,439700,1752,08059011807,0.06,0.11
873,2822,40039,248400,1526,08059011808,0.01,0.07
874,2790,34074,232100,1374,08059011904,0.02,0.1
875,3356,42542,488900,1180,08059011951,0.02,0.02
876,5780,54728,456200,1705,08059012022,0.02,0.03
877,3275,46111,404000,1674,08059012023,0.05,0.07
878,5210,55259,486000,2063,08059012024,0.06,0.07
879,3477,54441,518200,1238,08059012026,0.02,0.06
880,3025,42888,542000,957,08059012027,0.02,0.05
881,3945,41047,549000,2041,08059012030,0.05,0.05
882,3679,54792,498600,1958,08059012031,0.06,0.04
883,2853,54188,577400,1875,08059012032,0.02,0.03
884,2856,52883,545900,2313,08059012033,0.02,0.03
885,3825,71800,852800,-666666666,08059012034,0.04,0.09
886,5017,71711,690600,-666666666,08059012035,0.08,0.01
887,3842,61542,604000,1688,08059012036,0.02,0.02
888,4048,55405,460900,1367,08059012037,0.06,0.01
889,3688,36920,361300,1813,08059012038,0.03,0.02
890,5537,45032,360600,1894,08059012039,0.04,0.05
891,5584,38424,393100,1668,08059012041,0.04,0.01
892,4034,43176,409900,1196,08059012042,0.04,0.03
893,6483,45513,397800,1792,08059012043,0.01,0.02
894,3579,53093,436400,1727,08059012044,0.02,0.05
895,5982,48893,452300,1717,08059012045,0.04,0.02
896,2243,45938,366800,1990,08059012046,0.04,0.05
897,4661,42848,353100,1600,08059012047,0.03,0.02
898,2228,40637,400900,2218,08059012048,0.02,0.05
899,4064,51888,466800,1850,08059012049,0.03,0.04
900,3980,44185,658500,1759,08059012050,0.04,0.07
901,3935,51862,483100,1778,08059012051,0.02,0.03
902,5381,43410,379100,2089,08059012052,0.06,0.07
903,4602,46042,402500,2037,08059012053,0.02,0.03
904,3673,56536,516900,1696,08059012054,0.01,0.02
905,3667,50934,411400,1713,08059012055,0.0,0.05
906,5714,50916,364500,1650,08059012057,0.03,0.04
907,3731,51061,506900,1530,08059012058,0.03,0.04
908,3668,46503,553000,1470,08059012059,0.02,0.02
909,3264,56227,365600,1510,08059012060,0.03,0.04
910,4479,34925,350500,1655,08059015800,0.02,0.1
911,3686,35662,470700,1452,08059015900,0.04,0.06
912,4846,43192,373200,2157,08059060300,0.04,0.02
913,3970,46299,373700,1661,08059060400,0.07,0.04
914,8098,67556,577500,1453,08059060501,0.03,0.03
915,0,-666666666,-666666666,-666666666,08059980000,,
916,1325,2499,-666666666,-666666666,08059980400,,0.0
917,0,-666666666,-666666666,-666666666,08059980700,,
918,14,-666666666,-666666666,-666666666,08059980800,0.0,0.0
919,1463,26375,85900,811,08061960100,0.03,0.13
920,4669,31902,113400,812,08063962100,0.03,0.07
921,2577,29550,154800,725,08063962400,0.05,0.08
922,2332,31148,332300,1114,08065961701,0.02,0.16
923,3387,41009,235000,1128,08065961702,0.06,0.14
924,2126,32125,271500,1028,08065961900,0.03,0.1
925,6205,30978,299400,973,08067940300,0.07,0.12
926,6040,32750,368600,1127,08067940400,0.02,0.1
927,3215,39821,440900,1029,08067970601,0.08,0.1
928,5940,38319,328300,1195,08067970602,0.05,0.06
929,5250,32488,457500,1267,08067970701,0.03,0.12
930,6590,35363,423100,1154,08067970703,0.03,0.12
931,2688,28616,532100,1212,08067970705,0.03,0.14
932,1143,35882,539600,1264,08067970706,0.11,0.07
933,6681,41708,477100,1228,08067970800,0.04,0.05
934,4453,37097,474700,1243,08067970900,0.02,0.08
935,3525,34771,465900,1563,08067971000,0.04,0.12
936,4408,31263,493800,1231,08067971100,0.01,0.13
937,2920,27420,380400,1234,08069000100,0.04,0.21
938,2581,22195,564000,1133,08069000201,0.05,0.3
939,2496,39172,472400,1210,08069000202,0.07,0.11
940,2796,46989,400400,1195,08069000300,0.05,0.05
941,2040,24549,381200,1247,08069000401,0.12,0.22
942,2336,25175,566700,1255,08069000402,0.05,0.19
943,7399,8984,264600,1026,08069000503,0.08,0.5
944,2956,15930,356900,1561,08069000504,0.14,0.45
945,3703,15597,216800,1363,08069000505,0.04,0.39
946,3123,19865,364300,1690,08069000506,0.11,0.29
947,6903,3993,240000,897,08069000600,0.22,0.11
948,2576,32075,569900,1364,08069000700,0.04,0.17
949,1600,31634,421700,1323,08069000801,0.06,0.1
950,1241,26903,380700,1206,08069000802,0.04,0.13
951,5712,28233,399400,1244,08069000901,0.04,0.18
952,4350,31128,459700,1371,08069000902,0.09,0.09
953,5104,26831,330100,1240,08069001003,0.04,0.14
954,3619,40944,403700,1699,08069001004,0.07,0.06
955,3187,29375,435400,1207,08069001007,0.04,0.08
956,1921,33125,437000,1431,08069001008,0.02,0.05
957,6498,42342,430300,1600,08069001009,0.04,0.06
958,2640,49239,453500,2152,08069001010,0.05,0.1
959,6229,29158,378800,1630,08069001104,0.01,0.2
960,4810,35071,360500,1359,08069001106,0.08,0.15
961,5143,31959,339500,1423,08069001107,0.07,0.12
962,5512,35882,337000,1564,08069001109,0.08,0.08
963,4980,28448,346700,1314,08069001110,0.04,0.2
964,2197,17251,366400,1347,08069001111,0.04,0.34
965,4593,29947,384100,1134,08069001112,0.07,0.14
966,3590,44271,438200,1042,08069001113,0.03,0.05
967,2250,56439,613500,1469,08069001114,0.03,0.0
968,3589,36401,366500,904,08069001301,0.01,0.08
969,3345,24230,43300,823,08069001304,0.12,0.09
970,3059,16629,363300,1408,08069001305,0.03,0.4
971,3035,27035,267000,1323,08069001306,0.08,0.2
972,4641,45441,355800,1646,08069001307,0.05,0.06
973,5843,44186,419900,1681,08069001308,0.05,0.12
974,2098,30276,329000,1280,08069001601,0.02,0.03
975,5489,43636,404400,1657,08069001602,0.03,0.07
976,5191,33614,375300,1424,08069001603,0.04,0.09
977,6598,39637,466600,1629,08069001605,0.03,0.05
978,3673,37460,383300,1723,08069001606,0.07,0.1
979,3955,38910,400400,1688,08069001607,0.05,0.02
980,6519,59321,603400,1464,08069001608,0.04,0.04
981,6747,31425,340400,1061,08069001706,0.04,0.07
982,5401,26692,302900,1484,08069001707,0.02,0.17
983,4963,37537,386000,1263,08069001708,0.03,0.06
984,5955,31436,291200,894,08069001710,0.08,0.11
985,4837,33246,315100,1431,08069001711,0.03,0.04
986,3609,37052,355200,-666666666,08069001712,0.09,0.06
987,3926,60259,499000,-666666666,08069001713,0.04,0.02
988,4746,66439,603400,1462,08069001714,0.05,0.06
989,6686,36025,527600,1602,08069001715,0.06,0.19
990,4452,34072,308100,1186,08069001804,0.06,0.03
991,6509,37069,361500,1221,08069001807,0.03,0.02
992,5078,42546,433200,1108,08069001808,0.04,0.08
993,5301,40569,358200,1589,08069001810,0.03,0.06
994,3300,39394,387600,1764,08069001811,0.03,0.03
995,2141,20676,91400,1107,08025969601,0.18,0.18
996,3592,22720,77200,1047,08025969602,0.08,0.23
997,2324,26019,254500,583,08027970101,0.02,0.06
998,2617,35348,248900,697,08027970102,0.05,0.09
999,3970,36920,267100,687,08029964600,0.03,0.07
1000,4020,29332,289700,972,08029964700,0.04,0.13
1001,4018,23802,229500,725,08029964800,0.08,0.16
1002,5764,25008,245300,912,08029964900,0.06,0.21
1003,2399,24565,236000,889,08029965001,0.05,0.27
1004,2006,29983,261100,839,08029965002,0.03,0.16
1005,3671,25857,216000,664,08029965100,0.07,0.17
1006,2559,18716,177100,828,08029965201,0.17,0.28
1007,2351,24375,285000,894,08029965202,0.13,0.15
1008,3667,57026,514100,2030,08031000102,0.04,0.07
1009,3381,33199,333100,1069,08031000201,0.03,0.07
1010,4380,37491,509200,1232,08031000202,0.05,0.18
1011,5403,60488,596000,1470,08031000301,0.01,0.1
1012,4863,55617,584000,1266,08031000302,0.02,0.06
1013,5071,59343,579900,1361,08031000303,0.03,0.14
1014,3754,48967,478300,1431,08031000401,0.02,0.08
1015,3399,53130,593100,1936,08031000403,0.01,0.06
1016,2142,62113,479900,1692,08031000404,0.11,0.13
1017,2154,63681,647400,2068,08031000501,0.04,0.06
1018,2534,31371,592300,508,08031000503,0.05,0.26
1019,3556,53157,539700,1389,08031000504,0.06,0.08
1020,3435,60081,587600,1462,08031000600,0.02,0.09
1021,1898,39051,458200,1154,08031000703,0.03,0.1
1022,3093,42232,620400,1216,08031000704,0.03,0.1
1023,2775,32711,599300,1212,08031000705,0.03,0.22
1024,2252,51175,538300,1353,08031000706,0.0,0.08
1025,1414,14700,528400,268,08031000800,0.28,0.78
1026,6034,31164,297100,1339,08031000902,0.05,0.05
1027,6547,24323,290200,1389,08031000903,0.07,0.24
1028,5418,22330,321400,1024,08031000904,0.07,0.25
1029,4225,26438,326300,1486,08031000905,0.06,0.19
1030,4931,16590,252200,-666666666,08031001000,0.03,0.27
1031,2481,38485,459700,1517,08031001101,0.02,0.24
1032,4818,57127,599000,1796,08031001102,0.05,0.08
