,population,income,house_value,rent,state_code,county_code,tract,unemployment,poverty
31,6023,34201,248400,1256,08,059,009833,0.0764179104477612,0.07803420222480491
32,3990,36628,273800,1889,08,059,009840,0.03550023052097741,0.02180451127819549
33,2528,23787,233900,839,08,059,010902,0.057971014492753624,0.13884493670886075
34,5365,33858,280300,1183,08,059,010303,0.019034670292318152,0.04585274930102516
35,5798,38259,257500,1387,08,059,010308,0.021727748691099478,0.07692307692307693
36,4207,32141,276600,799,08,059,010701,0.028901734104046242,0.0646541478488234
37,2727,42844,355600,1188,08,059,011721,0.03111111111111111,0.05793912724605794
38,5829,46301,359500,1249,08,059,012022,0.04630969609261939,0.052667696002744895
39,4182,41439,400500,1220,08,059,012031,0.07486209613869188,0.07914873266379722
40,5675,39755,240300,1383,08,059,012039,0.020451127819548873,0.03436123348017621
41,3805,45671,328100,1428,08,059,012044,0.03413654618473896,0.036005256241787124
42,4135,36005,276400,1508,08,059,012053,0.06198686371100164,0.08415961305925031
43,5716,45712,273200,1307,08,059,012057,0.029723991507430998,0.01662001399580126
44,5507,40639,270300,1766,08,059,009828,0.07283274250725105,0.04358089704013074
45,5639,23496,-666666666,1933,08,041,004402,0.04918032786885246,0.0015960276644795177
46,1252,28870,-666666666,1471,08,041,004403,0.05442176870748299,0.025559105431309903
47,8697,37892,225600,1459,08,041,004510,0.08307254623044097,0.048982407726802346
48,1387,33162,487500,1155,08,037,000600,0.020585048754062838,0.09300648882480173
49,1552,23481,231900,793,08,037,000100,0.09182530795072788,0.16108247422680413
50,5085,32918,181700,837,08,065,961700,0.0371900826446281,0.09085545722713864
51,4010,30813,391700,959,08,067,970900,0.03642987249544627,0.09002493765586035
52,9178,36355,284400,1247,08,067,970600,0.03991262907069103,0.06352146437132272
53,6182,28761,234400,947,08,067,940300,0.060990712074303406,0.09737948883856357
54,7039,24713,392700,1162,08,067,970800,0.052109811896288764,0.09475777809347918
55,3099,32559,395200,1168,08,067,971000,0.02592388306674021,0.07615359793481769
56,4607,21455,378500,1100,08,067,971100,0.08014276443867618,0.2554807901020187
57,4957,33383,369300,1582,08,067,970701,0.03670058139534884,0.07928182368367964
58,2887,36497,244000,1235,08,081,000300,0.016042780748663103,0.057499134049186
59,4348,21481,169900,599,08,081,000400,0.05974264705882353,0.1766329346826127
60,4337,27199,143200,738,08,081,000500,0.033920704845814977,0.07562831450311275
61,7631,32179,546400,1181,08,097,000100,0.03643486777668952,0.10404927270344647
62,2046,15573,82900,585,08,105,976800,0.1193717277486911,0.29521016617790813
63,4987,19005,112900,571,08,105,976700,0.09995517705064993,0.195909364347303
64,4004,19194,171800,740,08,123,000402,0.1185149928605426,0.17932067932067933
65,4257,28275,174100,789,08,123,001100,0.027314112291350532,0.12825933756166313
66,2325,12131,76500,651,08,123,000100,0.08050436469447139,0.4189247311827957
67,1464,21725,83700,740,08,123,000701,0.19940915805022155,0.25136612021857924
68,3822,40247,253200,1288,08,093,000200,0.012919896640826873,0.014913657770800628
69,2377,24627,214400,975,08,093,000500,0.05656934306569343,0.11358855700462768
70,5926,33839,255300,1104,08,093,000100,0.0581784952787085,0.03628079649004388
71,3368,19841,173100,731,08,109,977600,0.12306558585114223,0.2247624703087886
72,2887,17956,85800,506,08,109,977700,0.02863777089783282,0.22583997228957395
73,5880,31871,289900,1307,08,077,001402,0.05851658591129333,0.04098639455782313
74,2375,19074,230600,604,08,077,000200,0.05767790262172284,0.288
75,4804,32102,187900,1168,08,077,001102,0.07126948775055679,0.12364696086594505
76,2277,33979,367100,1198,08,077,001200,0.06136560069144339,0.06060606060606061
77,5732,22396,120100,763,08,077,001705,0.09628318584070797,0.23900907187718073
78,3176,26156,254100,908,08,077,001800,0.06804925469863901,0.16750629722921914
79,8787,28520,154200,1197,08,077,000800,0.10934303250738804,0.1577330146807784
80,6710,26549,262400,1092,08,077,001002,0.08488139468419549,0.11192250372578241
81,4565,34435,206100,1110,08,059,009834,0.06950509461426492,0.04403066812705367
82,5903,31789,231200,1372,08,059,010208,0.11458333333333333,0.10435371844824666
83,6558,30091,217600,1179,08,059,010209,0.07272727272727272,0.08096980786825252
84,2568,23795,136600,884,08,059,010406,0.028348688873139617,0.16433021806853582
85,5406,35075,307700,889,08,059,010502,0.06860068259385665,0.09174990751017388
86,6306,21813,237900,871,08,059,011550,0.08584905660377358,0.2496035521725341
87,4269,22111,234000,818,08,059,011601,0.10441385856668249,0.28648395408760835
88,6213,42592,371600,1353,08,059,011726,0.06295540658700087,0.04136488009013359
89,3614,36427,312800,1661,08,059,011727,0.03848181338956247,0.03320420586607637
90,3763,42708,296100,1911,08,059,009835,0.07674418604651163,0.0462397023651342
91,5584,41049,406600,1059,08,059,009808,0.036608863198458574,0.07521489971346705
92,5100,39127,251700,1585,08,059,009824,0.06329113924050633,0.042352941176470586
93,2414,26296,-666666666,1190,08,059,009831,0.01953727506426735,0.12303231151615576
94,4389,33604,195500,1276,08,035,013904,0.05024711696869852,0.11414900888585099
95,4775,47489,283700,1244,08,035,013907,0.030889467807964272,0.07958115183246073
96,4281,50463,329300,1638,08,035,014112,0.06566347469220246,0.015416958654519973
97,4246,50119,444000,1373,08,035,014115,0.035256410256410256,0.07018370230805464
98,5628,42317,813000,1378,08,035,014116,0.03553719008264463,0.07800284292821606
99,7510,45033,391500,1367,08,035,013901,0.012583271650629163,0.038348868175765646
100,6699,41657,477100,1555,08,035,013909,0.025952512424075095,0.02806389013285565
101,5380,38498,334500,1126,08,035,014503,0.027317073170731707,0.029182156133828997
102,3146,34266,708700,1198,08,035,014123,0.058981233243967826,0.12015257469802924
103,1956,44697,482400,1236,08,035,014202,0.030303030303030304,0.07566462167689161
104,722,32609,281300,911,08,035,014300,0.061170212765957445,0.04293628808864266
105,7052,51137,391200,-666666666,08,035,013908,0.038606403013182675,0.02013613159387408
106,7417,68185,696900,1485,08,035,014122,0.05091937765205092,0.01981933396251854
107,6933,44940,217100,1677,08,035,014001,0.034352941176470586,0.017741237559498052
108,3880,52314,357300,1618,08,035,014107,0.03171552138395002,0.04381443298969072
109,3467,41390,267900,1455,08,035,014114,0.04,0.0625901355638881
110,4606,30851,242200,1007,08,035,014504,0.06156274664561957,0.17694311767260096
111,5639,42348,380600,1185,08,035,014110,0.059415911379657606,0.10480581663415499
112,2810,56610,423400,1599,08,035,014109,0.0463173880030372,0.03523131672597865
113,7155,34011,310400,1183,08,037,000200,0.02098204629028769,0.07505241090146751
114,3535,31347,279700,856,08,005,006603,0.06080707573244887,0.11824611032531825
115,4076,39412,394500,2167,08,005,006711,0.07851239669421488,0.020363101079489694
116,5945,54418,648700,1855,08,005,006808,0.02505846976277982,0.008242220353238015
117,3869,29568,214500,1146,08,005,005553,0.06283422459893048,0.13776169552856035
118,4226,45825,369900,1757,08,005,005623,0.022559474979491387,0.04353999053478467
119,3253,42073,298000,-666666666,08,005,005631,0.053022269353128315,0.018444512757454658
120,3305,24327,133700,1102,08,005,005551,0.08693244739756367,0.23903177004538578
121,2516,22958,92500,864,08,005,005552,0.10530546623794212,0.28060413354531
122,3086,39263,275300,1069,08,005,005625,0.04510837727006444,0.11957226182760855
123,5414,38389,338900,1564,08,005,005630,0.033576179917643334,0.0328777244181751
124,2134,27361,-666666666,1220,08,005,006501,0.023553162853297442,0.17572633552014996
125,3559,30525,244200,1087,08,005,006502,0.04307974335472044,0.12559707783085136
126,5592,24602,212900,878,08,005,006601,0.09477029760184917,0.1300071530758226
127,5501,59884,378000,1602,08,005,006709,0.06312056737588652,0.022359570987093257
128,3963,18706,165000,863,08,005,007201,0.1295442908346134,0.2924552106989654
129,3473,32163,394800,1242,08,005,005952,0.09046052631578948,0.13360207313561762
130,3638,20568,121100,1003,08,005,007600,0.11822947000582411,0.28669598680593733
131,5043,40605,290000,1008,08,005,007105,0.08336657359393698,0.07971445568114217
132,5495,47563,340200,1906,08,005,007106,0.01787424194063198,0.050955414012738856
133,5432,20119,138300,761,08,005,007302,0.07759604412324078,0.2809278350515464
134,3345,25733,247400,809,08,005,006400,0.017820773930753563,0.18923766816143497
135,2010,82396,1593800,1844,08,005,006705,0.050400916380297825,0.018407960199004977
136,3351,43870,319700,1677,08,005,005614,0.04243119266055046,0.026260817666368248
137,2345,51292,731900,1406,08,005,005622,0.05478260869565217,0.03113006396588486
138,3297,48286,343500,2031,08,005,005632,0.07613390928725702,0.04367606915377616
139,3482,29042,191800,1136,08,005,005700,0.0676126878130217,0.2504307869040781
140,4349,29477,302400,819,08,005,006604,0.07519099316445517,0.14601057714417107
141,4636,42255,463100,1300,08,005,006815,0.05242566510172144,0.07398619499568594
142,848,58958,370700,-666666666,08,123,002011,0.01583710407239819,0.0
143,1201,48015,331900,-666666666,08,123,002012,0.0463768115942029,0.0
144,3047,48922,263800,1552,08,123,002013,0.041296060991105464,0.024286183130948474
145,1483,30605,153800,1370,08,123,002014,0.07416267942583732,0.09440323668240054
146,1207,47596,247800,1553,08,123,002015,0.02911208151382824,0.008285004142502071
147,3366,31933,208100,1156,08,123,002016,0.02702702702702703,0.051990493166963754
148,554,51944,469700,-666666666,08,123,002017,0.07692307692307693,0.0776173285198556
149,2053,41207,234700,1795,08,059,012046,0.054357204486626405,0.0784218217243059
150,1910,47066,265300,1734,08,059,009829,0.028109028960817718,0.041884816753926704
151,2419,49792,333600,-666666666,08,059,009839,0.03450704225352113,0.02149648615130219
152,3096,48081,466200,1442,08,059,009847,0.06501182033096926,0.04748062015503876
153,5000,29107,226800,1150,08,059,010213,0.06307583274273565,0.1288
154,2433,29477,279400,1464,08,059,009841,0.04905395935529082,0.06247431154952733
155,6351,40363,330300,1332,08,059,009827,0.03048128342245989,0.0821917808219178
156,3243,64444,586400,-666666666,08,059,009837,0.025454545454545455,0.014801110083256245
157,3862,46250,462000,1648,08,059,009806,0.04552509053285049,0.04194717762817193
158,5161,47270,350300,1693,08,059,009815,0.03334528504840445,0.04902150745979461
159,4116,42794,391900,1420,08,059,009836,0.029743127534925643,0.028425655976676383
160,7806,48399,446300,1351,08,059,009843,0.024542614904060688,0.04547783756085063
161,4032,68480,627100,1776,08,059,009845,0.03751187084520418,0.044642857142857144
162,4430,55944,522900,1781,08,059,009846,0.028003613369467027,0.03476297968397291
163,3420,42006,303700,1133,08,059,010210,0.03250380904012189,0.10350877192982456
164,2557,40833,613100,-666666666,08,059,009848,0.0967741935483871,0.05553382870551427
165,4675,36948,225000,1318,08,059,010100,0.005718370264474625,0.14459893048128342
166,4239,31476,231200,999,08,059,010212,0.05740181268882175,0.08987968860580325
167,2757,37233,237500,1545,08,059,010304,0.04265402843601896,0.028654334421472614
168,5082,27085,241300,949,08,059,010307,0.08656609195402298,0.13164108618654075
169,4607,29912,289200,1171,08,059,010901,0.09943074003795066,0.11048404601693075
170,3061,28363,256500,1015,08,059,011300,0.15810502283105024,0.14570401829467494
171,4711,26331,234900,917,08,059,011602,0.03828623518687329,0.25387391212056887
172,2340,24181,176800,852,08,005,007301,0.062040816326530614,0.19914529914529913
173,3503,22006,170400,836,08,005,080000,0.14080618442849255,0.18098772480730801
174,5607,30960,242500,1139,08,005,080300,0.045668827342368885,0.06135188157660068
175,4931,34337,211400,1167,08,005,080400,0.042225859247135844,0.0655039545731089
176,3692,36936,214500,1129,08,005,080500,0.07164971251658558,0.07529794149512459
177,4601,21803,165400,808,08,005,080100,0.13622047244094487,0.15605303194957618
178,5550,31722,255900,1359,08,005,080200,0.06324110671936758,0.06108108108108108
179,3112,33230,151600,1047,08,005,080600,0.03299856527977044,0.12467866323907455
180,5595,25767,184900,1088,08,005,080700,0.09333784240784579,0.09740840035746202
181,3544,28168,160500,1053,08,005,080800,0.07374443738080101,0.23109480812641084
182,4753,26455,200900,1378,08,005,080900,0.05590321234876929,0.17841363349463496
183,5995,22275,155200,1098,08,005,081000,0.1107750472589792,0.3517931609674729
184,6042,21900,166200,1000,08,005,081100,0.11811894882434301,0.17825223435948362
185,4388,31406,145800,970,08,005,081200,0.08824709185720016,0.17593436645396535
186,3153,25273,193200,977,08,005,081300,0.09467787114845938,0.23723437995559785
187,4064,32042,216600,1788,08,005,081400,0.10761154855643044,0.07997047244094488
188,3090,26513,165500,1034,08,005,081500,0.0,0.08608414239482201
189,5183,29775,195700,1495,08,005,081600,0.09601518026565464,0.06309087401119043
190,2979,57273,381200,2179,08,005,081700,0.03694581280788178,0.018462571332661968
191,5542,23859,121900,1043,08,005,081800,0.09353023909985936,0.2372789606640202
192,6622,22927,190100,757,08,005,081900,0.09641329384666009,0.27499244941105405
193,4198,26323,100000,1070,08,005,082000,0.06932773109243698,0.2601238685088137
194,7199,25908,211800,1048,08,005,082100,0.07804090419806244,0.18974857619113766
195,5890,24519,156400,1044,08,005,082200,0.06148960739030023,0.0636672325976231
196,3575,31685,160100,1126,08,005,082300,0.09657469077069458,0.2248951048951049
197,4311,26520,189800,956,08,005,082400,0.08278688524590164,0.14520992809093017
198,2352,31480,205200,1464,08,005,082500,0.057736720554272515,0.07355442176870748
199,5309,37314,120100,1130,08,005,082600,0.06295476115153432,0.15162930872103975
200,3502,33770,204200,1606,08,005,082700,0.08223350253807106,0.03112507138777841
201,4978,30677,165900,1227,08,005,082800,0.09504550050556117,0.09079951787866614
202,4638,36315,189300,1356,08,005,082900,0.053763440860215055,0.07546356188012074
203,3501,43472,319500,1640,08,005,083000,0.021287379624936646,0.05169951442445016
204,6217,38909,248700,1332,08,005,083100,0.03295019157088123,0.05147177095061927
205,9168,50838,272700,1447,08,005,083200,0.059439893313012,0.02006980802792321
206,4486,37400,206200,1546,08,005,083300,0.04081632653061224,0.07378510922871155
207,7246,31864,218200,1531,08,005,083400,0.031507513330101794,0.0690035881865857
208,5873,31353,237300,1055,08,005,083500,0.08210332103321033,0.17554912310573811
209,3650,31892,187500,1115,08,005,083600,0.04509283819628647,0.11671232876712329
210,4506,36039,334100,1200,08,005,083700,0.0583812472357364,0.06347092765201953
211,3209,35128,166800,1144,08,005,083800,0.11455451023796348,0.06294795886569024
212,2981,38967,169800,1275,08,005,083900,0.05577464788732395,0.09627641730962765
213,2517,34071,218800,1640,08,005,084000,0.08327081770442611,0.05045689312673818
214,4351,32375,217700,1221,08,005,084100,0.10939849624060151,0.09561020455067801
215,3816,33594,179300,1230,08,005,084200,0.05460434983803795,0.05110062893081761
216,3532,30110,223800,1505,08,005,084300,0.07695895522388059,0.09173272933182333
217,3063,34284,200900,1473,08,005,084400,0.07055555555555555,0.14528240287300032
218,1460,44483,319700,1475,08,123,002018,0.03648648648648649,0.06232876712328767
219,4718,43364,271600,1243,08,123,002019,0.09031467102574581,0.06295040271301398
220,5288,47000,287500,1457,08,123,002020,0.0502267178235089,0.031580937972768536
221,548,42344,417200,-666666666,08,123,002021,0.03272727272727273,0.04744525547445255
222,7774,34709,201400,1250,08,123,002101,0.026094648385670056,0.07692307692307693
223,13235,37403,258700,1504,08,123,002102,0.03885394828791055,0.01511144692104269
224,9058,38652,363800,1132,08,123,002103,0.05321326238231682,0.03974387281960698
225,1577,42969,379900,587,08,123,002203,0.007741935483870968,0.012682308180088777
226,2072,40833,337700,1526,08,123,002204,0.04326923076923077,0.07625482625482626
227,5115,26270,173700,887,08,123,001700,0.12222222222222222,0.18142717497556207
228,3437,12146,111800,794,08,123,000800,0.07747489239598278,0.48094268257201045
229,2852,26474,173700,1399,08,123,001202,0.0136986301369863,0.10378681626928471
230,3014,24350,140300,1064,08,123,001404,0.09074410163339383,0.18579960185799602
231,7400,29371,199800,1235,08,123,001902,0.03394181403308614,0.16472972972972974
232,4788,30628,208300,844,08,123,001600,0.05683145192681977,0.08897243107769423
233,2254,4191,-666666666,-666666666,08,123,000300,0.16204986149584488,0.0
234,3100,29375,215900,741,08,123,000401,0.07667031763417305,0.15
235,7047,33323,256500,906,08,123,001500,0.012296253931941665,0.07237122179650915
236,5017,31167,226000,858,08,123,002300,0.0764904386951631,0.1267689854494718
237,6459,22146,157000,1047,08,031,000903,0.0869419268210809,0.3118129741446044
238,2664,26354,277200,796,08,031,001101,0.045051698670605614,0.22334834834834835
239,5115,26138,187800,957,08,031,001301,0.058958652373660034,0.20703812316715542
240,4078,22316,160700,1128,08,031,001302,0.03278688524590164,0.15816576753310446
241,4707,19630,178700,983,08,031,001402,0.04256233877901978,0.242404928829403
242,3983,42389,282800,1312,08,031,001702,0.04552845528455285,0.18076826512678884
243,3387,25307,236900,1215,08,031,001800,0.0660772452303397,0.272217301446708
244,5871,30000,362600,889,08,031,002100,0.043333333333333335,0.19843297564299098
245,5241,31478,206500,856,08,031,002703,0.04619047619047619,0.18069070788017555
246,2705,44733,378400,1143,08,031,002801,0.04973696795791487,0.09242144177449169
247,3132,40252,346400,914,08,031,002601,0.08079470198675497,0.2595785440613027
248,4151,24628,170300,935,08,123,002004,0.03727272727272727,0.0915442062153698
249,3460,35771,328000,649,08,077,001600,0.05837711617046118,0.06849710982658959
250,8031,24161,169500,794,08,077,001101,0.06040268456375839,0.14331963640891546
251,3582,30988,247200,1073,08,077,001403,0.05248917748917749,0.06309324399776661
252,12789,26572,202400,1086,08,077,001501,0.09116854288885365,0.175228712174525
253,4642,25683,238800,811,08,077,001702,0.05516328331862312,0.1008186126669539
254,5021,35363,298400,1041,08,077,001900,0.051115910727141826,0.06990639314877514
255,4091,21909,144600,725,08,077,000700,0.1697792869269949,0.27963823026154977
256,9064,23046,150000,811,08,077,001301,0.0849573023866871,0.28706972639011474
257,4664,31460,216500,1132,08,077,001302,0.07235372934345691,0.08597770154373928
258,3980,21932,179900,873,08,077,000601,0.08183146614710181,0.2680904522613065
259,7465,31611,351000,1075,08,077,001502,0.08864468864468865,0.06858673811118553
260,4300,24287,180500,1073,08,077,001703,0.054930211616389016,0.1258139534883721
261,1474,22182,180800,651,08,077,000300,0.04065040650406504,0.24084124830393486
262,4715,25195,102400,627,08,099,000300,0.06824034334763948,0.18472958642629905
263,1286,27128,122500,652,08,099,000100,0.04986522911051213,0.07776049766718507
264,3022,31965,223400,1162,08,005,084500,0.017297297297297298,0.10357379219060225
265,5473,32360,194100,1178,08,005,084600,0.07114493712772998,0.05042938059565138
266,4661,37312,214700,1652,08,005,084700,0.07223476297968397,0.07401845097618537
267,3730,35940,245400,1207,08,005,084800,0.04843820733363513,0.10482573726541555
268,3412,54942,431300,2286,08,005,084900,0.06976744186046512,0.004982415005861665
269,1720,51270,605700,1426,08,005,085000,0.045853658536585365,0.01918604651162791
270,6948,51145,434800,2134,08,005,085100,0.05575689991636465,0.017990788716177316
271,2889,51806,419500,2194,08,005,085200,0.023888520238885203,0.02596053997923157
272,2450,46356,474400,1526,08,005,085300,0.049342105263157895,0.022040816326530613
273,4389,42190,285500,1704,08,005,085400,0.046503112413035515,0.04534062428799271
274,5352,41140,318500,1707,08,005,085500,0.04376574307304786,0.027092675635276533
275,3283,51601,357400,-666666666,08,005,085600,0.0158144438587243,0.009747182455071581
276,4434,32762,166100,1315,08,005,085700,0.081508078994614,0.040144339197113216
277,1793,36286,248000,1439,08,005,085800,0.03751233958538993,0.021751254880089235
278,6385,31752,216800,1174,08,031,012014,0.04144449830344159,0.07924823805794831
279,3246,47037,396300,1084,08,031,002901,0.048053024026512015,0.09919901417128774
280,5712,51508,456800,1144,08,031,003001,0.031608522594240226,0.06442577030812324
281,3291,16780,368900,1273,08,031,003003,0.08314977973568281,0.10240048617441506
282,3093,41415,431600,942,08,031,003703,0.03391304347826087,0.11024894924021986
283,4536,28231,174100,1214,08,031,004403,0.08767027593433462,0.2482363315696649
284,3545,23982,293800,921,08,031,005104,0.06172839506172839,0.21664315937940762
285,3468,33873,308000,1310,08,031,005200,0.05470804839558127,0.12312572087658592
286,3864,43250,184600,1321,08,031,006812,0.0546218487394958,0.06754658385093168
287,6365,20638,199700,893,08,031,008306,0.0952195880295375,0.2750981932443048
288,2383,30985,261400,1144,08,031,011903,0.05442176870748299,0.11456147712966848
289,5465,41557,384700,1043,08,031,000301,0.059079061685490875,0.06239707227813358
290,4047,20523,173900,902,08,031,001000,0.048170731707317074,0.25969854212997284
291,3161,34021,193100,1185,08,031,001403,0.035697940503432495,0.21132552989560266
292,4170,19442,157100,884,08,031,001500,0.09584828293182983,0.33213429256594723
293,5264,59344,509100,1648,08,031,001701,0.05624646693046919,0.18465045592705168
294,4330,55294,529100,1522,08,031,002902,0.008449788755281119,0.03533487297921478
295,4438,21128,204400,947,08,031,004101,0.12753774076002083,0.27287066246056785
296,5604,24907,161000,1156,08,031,004601,0.048155339805825245,0.14346895074946467
297,5583,40076,222700,1138,08,031,006810,0.03617363344051447,0.02292674189503851
298,6190,33476,329400,984,08,031,006811,0.07477341389728097,0.09531502423263329
299,1934,54444,432600,1455,08,031,000501,0.030952380952380953,0.08428128231644261
300,3707,45833,398900,1596,08,031,001102,0.05831363278171789,0.11896412193148098
301,10830,40851,327700,1538,08,031,001600,0.03503555268261151,0.1698984302862419
302,5988,35829,348400,986,08,031,002300,0.03456026973869064,0.19138276553106212
303,3122,61378,899600,1709,08,031,003203,0.018374164810690423,0.029468289557975657
304,4549,25544,238700,853,08,031,003601,0.06437598736176935,0.26269509782369754
305,3394,39636,360200,929,08,031,003701,0.046974522292993634,0.13730111962286387
306,4840,35856,427800,852,08,031,003702,0.04835103409726104,0.1634297520661157
307,5885,51843,381700,1329,08,031,004304,0.012968705948689032,0.08275276125743415
308,3039,30822,279000,1268,08,031,005001,0.040697674418604654,0.18361303060217177
309,4875,31607,258600,960,08,031,005503,0.058692421991084695,0.08574358974358974
310,2573,15640,43500,690,08,099,000200,0.235202492211838,0.27555382821609015
311,1490,20163,104100,548,08,099,000600,0.046610169491525424,0.18120805369127516
312,856,28798,275400,696,08,053,973100,0.05057471264367816,0.11214953271028037
313,5217,28483,153100,849,08,041,005000,0.06279069767441861,0.12037569484377995
314,3307,41208,370400,1308,08,059,012059,0.03709856035437431,0.044753553069247054
315,3015,36732,229400,1347,08,059,012060,0.062370062370062374,0.09021558872305141
316,3744,34968,269900,1125,08,059,015800,0.0660377358490566,0.11030982905982906
317,3548,32870,366000,1140,08,059,015900,0.025477707006369428,0.08737316798196167
318,833,45625,289700,1635,08,123,002005,0.06060606060606061,0.0
319,309,44583,354700,-666666666,08,123,002006,0.026143790849673203,0.042071197411003236
320,6253,45365,390700,1275,08,123,002007,0.03257229832572298,0.03726211418519111
321,5200,52131,377800,1364,08,123,002008,0.0337913108057928,0.04423076923076923
322,1313,36414,408500,955,08,123,002009,0.06827309236947791,0.07006854531607007
323,2440,22546,170400,1338,08,123,002010,0.0806686046511628,0.18360655737704917
324,5046,38871,352500,1304,08,005,005635,0.07823553890969621,0.057273087594133965
325,1880,75167,1289800,-666666666,08,005,005636,0.04372842347525892,0.023404255319148935
326,1482,68542,960300,2570,08,005,006712,0.04899135446685879,0.019568151147098516
327,1421,42260,-666666666,1356,08,005,006713,0.02217741935483871,0.05277973258268825
328,4921,42552,293900,1498,08,005,006858,0.02749832327297116,0.11298516561674457
329,5569,47875,489400,1746,08,005,006855,0.03067907618062737,0.07451966241695097
330,8267,42397,223900,1390,08,005,006856,0.060100899320026324,0.06193298657312205
331,2250,56193,769700,1006,08,005,006857,0.010398613518197574,0.0026666666666666666
332,1619,39571,370900,1875,08,005,007103,0.026652452025586353,0.029030265596046944
333,7719,49267,441300,1179,08,005,007107,0.025443330763299923,0.035108174634019954
334,2684,47633,342100,1784,08,005,015100,0.056854074542008845,0.05961251862891207
335,5608,36150,295700,1788,08,005,007104,0.04847704847704848,0.02514265335235378
336,1313,26534,250300,1063,08,007,940400,0.10914927768860354,0.07006854531607007
337,3329,25386,320900,840,08,007,974300,0.09620098039215687,0.13307299489336136
338,5406,25501,219100,954,08,007,974200,0.05662472242783124,0.09637439881613022
339,3386,25457,145100,1148,08,123,000900,0.10965200262639527,0.1692262256349675
340,4873,29387,261000,786,08,123,002501,0.042748091603053436,0.14221218961625282
341,3841,7308,-666666666,780,08,123,000200,0.14048825426070935,0.348607133558969
342,2018,16822,91600,634,08,123,000600,0.09558823529411764,0.07482656095143707
343,4523,50596,274600,1730,08,059,060300,0.051590106007067135,0.013707716117621048
344,3642,33382,247100,1724,08,059,060400,0.09235528060097216,0.05985722130697419
345,5462,55960,444800,1236,08,059,060500,0.019308943089430895,0.04210911753936287
346,1301,-666666666,-666666666,-666666666,08,059,980400,,0.0
347,1465,21192,82700,589,08,061,960100,0.04131054131054131,0.10511945392491467
348,5799,22202,127800,803,08,063,962100,0.04964272282813088,0.11605449215381962
349,1401,21909,131300,675,08,063,962200,0.04411764705882353,0.16630977872947894
350,974,22563,113000,559,08,063,962300,0.06324110671936758,0.13039014373716631
351,0,-666666666,-666666666,-666666666,08,059,980000,,
352,2316,26581,189600,906,08,065,961900,0.11201780415430267,0.1614853195164076
353,5547,33212,305500,1097,08,067,940400,0.03739565943238731,0.07986298900306472
354,5635,31834,410100,914,08,067,970703,0.06817467797675149,0.13611357586512865
355,3740,31511,354700,809,08,067,970704,0.06256572029442692,0.09090909090909091
356,3073,16289,357200,1296,08,069,000201,0.03125,0.3491701919947934
357,1965,24203,230600,1056,08,069,000401,0.030232558139534883,0.15928753180661578
358,2766,20279,305400,903,08,069,000402,0.07712486883525708,0.2809110629067245
359,2615,33354,347700,943,08,069,000202,0.09036860879904875,0.2187380497131931
360,5635,12367,225400,960,08,069,000503,0.07343475716793446,0.47737355811889975
