,population,income,house_value,rent,tract,unemployment,poverty
518,3883,38770,295800,1575,08001008535,0.03,0.04
519,6846,42214,337300,1906,08001008537,0.04,0.08
520,11059,45687,328000,2311,08001008539,0.04,0.04
521,8029,52446,405000,1929,08001008540,0.03,0.01
522,4218,25288,217100,1012,08005007202,0.09,0.11
523,6241,52500,575000,3501,08001008541,0.02,0.01
524,9823,43098,351500,2119,08001008542,0.04,0.03
525,9090,40243,323200,1504,08001008543,0.03,0.04
526,5729,54451,417400,2168,08001008544,0.03,0.04
527,7138,43508,363400,1786,08001008545,0.04,0.02
528,3663,36185,296600,1647,08001008547,0.01,0.03
529,8171,51674,378100,2172,08001008538,0.04,0.05
530,3926,41311,303100,1852,08001008546,0.04,0.06
531,1639,44875,332500,1200,08001008548,0.02,0.09
532,2278,31070,233200,1166,08005007301,0.05,0.11
533,3834,28866,278500,1211,08005080000,0.07,0.13
534,5626,38428,321100,1339,08005080300,0.02,0.09
535,4946,38261,281200,1571,08005080400,0.06,0.06
536,3496,38212,280600,1391,08005080500,0.07,0.14
537,4051,30275,223100,995,08005080100,0.07,0.14
538,6439,34297,349800,1665,08005080200,0.03,0.08
539,3449,34803,201700,1254,08005080600,0.02,0.08
540,5801,30439,257300,1496,08005080700,0.1,0.08
541,3699,27578,236300,1217,08005080800,0.06,0.09
542,4901,26270,275000,1639,08005080900,0.03,0.2
543,5741,27648,227000,1245,08005081000,0.05,0.22
544,6289,27223,187000,1278,08005081100,0.04,0.15
545,5183,31226,210500,1198,08005081200,0.1,0.14
546,3056,34315,269300,1288,08005081300,0.04,0.07
547,4213,34911,310300,3031,08005081400,0.04,0.11
548,2887,29352,221400,1203,08005081500,0.03,0.07
549,5159,35975,265100,1841,08005081600,0.03,0.08
550,2991,55179,462400,3061,08005081700,0.06,0.02
551,5708,28459,186500,1278,08005081800,0.04,0.16
552,6903,27689,260300,953,08005081900,0.04,0.18
553,4413,31785,138600,1329,08005082000,0.06,0.18
554,7211,30567,305900,1328,08005082100,0.03,0.24
555,6383,24414,263000,1145,08005082200,0.07,0.14
556,4157,30647,220000,1495,08005082300,0.08,0.06
557,4335,27041,274900,1344,08005082400,0.02,0.24
558,2276,35927,286800,1766,08005082500,0.03,0.03
559,5556,39009,200700,1365,08005082600,0.02,0.02
560,3606,40602,275700,1602,08005082700,0.06,0.1
561,5121,38487,262500,1443,08005082800,0.06,0.09
562,4893,42185,263800,1684,08005082900,0.04,0.02
563,3750,45593,390200,1750,08005083000,0.02,0.04
564,6928,41767,320100,1500,08005083100,0.04,0.04
565,9380,44102,360000,1894,08005083200,0.01,0.02
566,5329,32196,251400,1060,08041002400,0.04,0.12
567,3376,29131,171100,962,08041000301,0.04,0.18
568,2099,27634,236700,1047,08041001301,0.04,0.17
569,1892,23050,237700,821,08041002300,0.15,0.27
570,5793,26937,213700,918,08041003303,0.02,0.14
571,4318,22888,217200,987,08041000203,0.04,0.23
572,3161,27472,193200,1128,08041001104,0.07,0.11
573,4572,37214,330100,1443,08041003706,0.1,0.11
574,4853,30719,240400,1314,08041004701,0.05,0.07
575,5022,29505,227000,1115,08041004800,0.05,0.15
576,3387,34367,234800,1636,08041000102,0.09,0.06
577,3007,34025,226300,1154,08041000600,0.06,0.07
578,3413,23662,210200,811,08041000700,0.02,0.12
579,5632,43005,403100,1555,08069001602,0.03,0.07
580,7216,33440,321800,1033,08069001706,0.03,0.06
581,4437,29325,319600,1161,08069001901,0.06,0.16
582,3681,31826,278100,1198,08069002007,0.01,0.09
583,5054,25641,345500,1562,08031004102,0.07,0.24
584,2662,62857,569400,1428,08031004302,0.01,0.05
585,4199,87534,1031100,2699,08031004303,0.01,0.02
586,7221,25352,322600,1143,08031004700,0.03,0.17
587,3519,43729,399300,1822,08031005102,0.03,0.11
588,4293,36947,228200,1270,08031006813,0.07,0.12
589,3628,21280,153600,743,08083969400,0.05,0.18
590,3718,27333,294100,774,08083969100,0.06,0.17
591,1837,26312,285100,1071,08113968200,0.06,0.08
592,2312,25885,242600,888,08119010201,0.04,0.12
593,8064,39991,321500,1362,08119010103,0.07,0.06
594,566,26131,117000,670,08119010202,0.01,0.09
595,6515,34795,322200,2000,08119010105,0.05,0.08
596,4857,42015,878500,1410,08031004006,0.04,0.12
597,4022,42087,290800,2134,08001008549,0.02,0.19
598,4558,28884,156800,909,08081000500,0.05,0.1
599,7440,34842,600600,1307,08097000100,0.01,0.06
600,1805,21032,84800,489,08105976800,0.09,0.18
601,5079,19391,128900,642,08105976700,0.09,0.21
602,3969,24060,224100,993,08123000402,0.04,0.19
603,4859,27450,228800,953,08123001100,0.05,0.18
604,2789,15808,141100,727,08123000100,0.11,0.35
605,1653,24569,152900,938,08123000701,0.12,0.2
606,3575,32231,234200,1154,08123000900,0.06,0.1
607,5535,33610,303300,820,08123002501,0.02,0.07
608,3861,10180,157700,834,08123000200,0.1,0.31
609,2268,15663,116000,661,08123000600,0.08,0.1
610,4801,44242,351300,1940,08059060300,0.02,0.01
611,2547,27845,240200,916,08085966201,0.06,0.08
612,4211,24512,191300,741,08085966202,0.07,0.18
613,3021,31989,388900,1308,08085966501,0.09,0.11
614,3737,31286,260500,1075,08085966502,0.04,0.11
615,3588,25875,158900,802,08073961700,0.01,0.06
616,1815,17255,163500,348,08083941100,0.05,0.25
617,2134,20046,100900,791,08101003600,0.05,0.34
618,0,-666666666,-666666666,-666666666,08101980100,,
619,4421,25731,253700,657,08105977000,0.08,0.12
620,2140,41554,519500,1316,08113968103,0.01,0.03
621,4144,33039,578400,1603,08117000401,0.02,0.08
622,6025,36321,637200,1440,08117000402,0.06,0.09
623,2043,31849,156700,757,08121924100,0.03,0.1
624,5322,49173,414300,1384,08031012010,0.02,0.03
625,6636,26421,241700,1172,08031003500,0.05,0.2
626,4587,50617,530600,1144,08031000302,0.04,0.07
627,6559,40917,483200,1272,08031003004,0.07,0.1
628,1812,39667,490000,952,08031003101,0.01,0.11
629,3215,58151,696900,1652,08031003300,0.02,0.06
630,5593,55930,488400,1717,08031004103,0.02,0.04
631,5086,39532,405400,1170,08031004301,0.04,0.12
632,8056,35839,279100,1214,08031005002,0.06,0.19
633,1547,36676,407500,1488,08031005300,0.07,0.07
634,5827,31882,431500,1130,08031006901,0.05,0.14
635,3927,50196,274600,1557,08031007013,0.01,0.04
636,5726,37656,315100,1066,08005007101,0.04,0.05
637,4199,33736,274800,1242,08005007702,0.02,0.09
638,4614,28292,295500,1349,08005007703,0.11,0.1
639,3789,37490,959300,1336,08005005612,0.03,0.05
640,2683,40781,317400,998,08005006000,0.11,0.13
641,3391,36327,310600,1101,08005006100,0.04,0.26
642,2559,27333,229700,1735,08005007500,0.08,0.19
643,5102,42514,396200,1238,08005005619,0.02,0.04
644,3152,39641,268100,1661,08005005620,0.08,0.08
645,2774,60404,623100,1872,08005005621,0.02,0.03
646,4783,49701,462700,1442,08005005627,0.02,0.05
647,5859,49949,411200,1755,08005005628,0.04,0.01
648,4509,29707,341000,879,08005005951,0.07,0.2
649,3518,37778,342000,1369,08005006200,0.05,0.1
650,5143,49816,393100,1953,08005006707,0.03,0.04
651,2483,52933,703500,3501,08005005629,0.05,0.04
652,3309,44968,332100,1527,08005005634,0.04,0.06
653,4613,84063,1641400,-666666666,08005006704,0.02,0.02
654,4954,35739,279700,1208,08123002205,0.04,0.05
655,3647,36447,313400,1068,08123002206,0.04,0.04
656,3530,47708,355400,1429,08123002207,0.04,0.05
657,6576,48262,385400,1195,08123002208,0.03,0.04
658,2622,51176,488900,1954,08123002209,0.01,0.02
659,1064,51094,470900,-666666666,08123002210,0.0,0.04
660,4422,31963,170900,757,08125963100,0.04,0.14
661,5581,29879,205500,892,08125963200,0.03,0.13
662,6270,53255,413800,2165,08005085900,0.04,0.03
663,8476,41451,345100,1886,08005086000,0.01,0.02
664,4848,45012,340600,1980,08005086100,0.02,0.03
665,6859,50775,360500,2153,08005086200,0.04,0.02
666,4744,45726,380100,1676,08005086300,0.03,0.06
667,5386,27942,236500,1420,08005007400,0.04,0.16
668,5100,27440,185700,1321,08005007704,0.1,0.11
669,5338,36057,419500,1369,08005005611,0.02,0.09
670,2443,46118,469600,1781,08005005624,0.04,0.02
671,3845,39813,352700,1529,08005005626,0.04,0.06
672,3222,53210,463100,1742,08005005633,0.03,0.02
673,2837,49720,442700,1743,08005005800,0.1,0.06
674,2601,41348,337000,1534,08005006300,0.03,0.08
675,3357,30833,361700,969,08005006400,0.01,0.14
676,2034,94231,2000001,2183,08005006705,0.06,0.06
677,3212,46907,407700,1938,08005005614,0.04,0.05
678,2631,59830,974500,1643,08005005622,0.03,0.03
679,3416,47909,435100,2192,08005005632,0.07,0.05
680,3927,30827,310300,1357,08005005700,0.03,0.14
681,4544,31256,387100,1000,08005006604,0.02,0.08
682,4728,42958,555000,1607,08005006815,0.06,0.06
683,1605,62850,453400,-666666666,08123002011,0.04,0.02
684,1263,54167,373100,-666666666,08123002012,0.05,0.03
685,3255,50045,352000,2517,08123002013,0.02,0.02
686,2172,37449,274700,1260,08123002014,0.04,0.03
687,1308,51458,331300,2212,08123002015,0.01,0.01
688,3222,31594,299400,1121,08123002016,0.03,0.05
689,683,63906,594300,-666666666,08123002017,0.05,0.02
690,1856,49891,402900,1659,08123002018,0.04,0.01
691,5860,49121,347600,1395,08123002019,0.04,0.05
692,6041,46858,370700,2023,08123002020,0.03,0.02
693,738,48558,510200,-666666666,08123002021,0.01,0.11
694,10099,37394,286500,1089,08123002101,0.02,0.05
695,13140,42224,330000,1393,08123002102,0.04,0.02
696,10665,47168,410600,1612,08123002103,0.03,0.04
697,2861,36648,419100,1647,08123002203,0.01,0.01
698,1998,46750,402900,1457,08123002204,0.01,0.06
699,5460,28689,244000,897,08123001700,0.07,0.11
700,3189,14131,139000,913,08123000800,0.03,0.39
701,2833,33165,233100,1755,08123001202,0.03,0.04
702,3178,26843,210800,1535,08123001404,0.08,0.15
703,8270,37045,268000,1406,08123001902,0.04,0.08
704,4552,36071,284000,1019,08123001600,0.03,0.07
705,2323,4446,-666666666,-666666666,08123000300,0.19,0.0
706,3560,30625,251300,913,08123000401,0.06,0.23
707,7357,35644,303700,1156,08123001500,0.03,0.06
708,5586,33462,287000,999,08123002300,0.02,0.09
709,6021,23628,231000,1246,08031000903,0.03,0.28
710,2484,30786,452300,994,08031001101,0.02,0.25
711,5259,30839,285800,1289,08031001301,0.03,0.23
712,8220,43505,327800,1721,08001008550,0.04,0.03
713,3613,49643,349400,1612,08059060400,0.05,0.05
714,7753,63864,553600,1412,08059060500,0.02,0.03
715,1308,-666666666,-666666666,-666666666,08059980400,,0.0
716,1489,25980,86500,750,08061960100,0.03,0.12
717,4826,30156,113700,748,08063962100,0.04,0.03
718,1540,28393,161300,738,08063962200,0.03,0.11
719,1081,28571,120200,651,08063962300,0.04,0.09
720,0,-666666666,-666666666,-666666666,08059980000,,
721,2102,27877,-666666666,1044,08065961900,0.05,0.21
722,5868,33054,362700,1115,08067940400,0.02,0.09
723,6047,38392,421700,957,08067970703,0.03,0.11
724,3955,35075,517700,1030,08067970704,0.05,0.12
725,2923,20807,532500,1096,08069000201,0.04,0.33
726,1972,27727,336900,1246,08069000401,0.04,0.19
727,2528,22317,486700,1240,08069000402,0.04,0.21
728,2435,39571,408300,1313,08069000202,0.04,0.12
729,6379,13362,255500,1072,08069000503,0.07,0.43
730,2996,17989,323100,1496,08069000504,0.08,0.42
731,3081,27472,142900,1059,08041005202,0.04,0.26
732,4630,21934,209000,875,08041005502,0.07,0.22
733,5206,35076,227700,1349,08041005601,0.06,0.09
734,6593,28048,188500,1024,08041002800,0.13,0.16
735,3888,30716,227800,970,08041003000,0.01,0.15
736,5953,41387,442100,1243,08041003705,0.06,0.08
737,3950,43140,370800,1018,08041003707,0.05,0.09
738,3027,36731,-666666666,1760,08041004008,0.21,0.05
739,1692,26326,169400,946,08041004009,0.06,0.2
740,1997,25417,133700,648,08073961800,0.04,0.14
741,1030,35068,202100,857,08075965900,0.05,0.11
742,1274,25417,182500,-666666666,08081000600,0.07,0.24
743,3773,24068,195400,787,08085966503,0.06,0.2
744,5155,27310,166900,858,08085966601,0.04,0.12
745,4456,42764,278900,1898,08005083300,0.03,0.06
746,7275,38542,315200,1889,08005083400,0.03,0.03
747,6461,34474,318900,1295,08005083500,0.09,0.13
748,3758,33693,248500,1453,08005083600,0.03,0.06
749,4518,40889,412800,1820,08005083700,0.02,0.04
750,2892,36553,265800,1475,08005083800,0.06,0.04
751,3071,39678,243500,1512,08005083900,0.03,0.05
752,2640,38289,284800,1833,08005084000,0.07,0.06
753,4623,34949,289500,1355,08005084100,0.06,0.11
754,3760,43309,266500,1582,08005084200,0.04,0.05
755,3740,36192,299200,1673,08005084300,0.03,0.06
756,3101,43873,273600,1797,08005084400,0.02,0.07
757,2994,38647,322900,1441,08005084500,0.01,0.03
758,5404,36431,275000,1392,08005084600,0.04,0.04
759,4792,27009,239600,1474,08031008305,0.07,0.22
760,4060,48319,443900,1192,08031002802,0.04,0.12
761,4758,55163,372100,1493,08031004104,0.02,0.04
762,3168,48929,452400,1754,08031006804,0.03,0.05
763,4516,27280,451400,953,08031000701,0.06,0.16
764,3527,38405,653000,977,08031003102,0.04,0.17
765,4862,36426,364500,1099,08031003602,0.03,0.19
766,4080,53629,559000,1657,08031006701,0.02,0.1
767,3601,40256,460600,1300,08031000401,0.02,0.12
768,4529,36011,414600,1133,08031002403,0.1,0.27
769,6229,36361,314900,1353,08031011902,0.01,0.07
770,4799,28763,520800,1207,08031000702,0.04,0.3
771,6495,44711,364100,1280,08031002702,0.05,0.09
772,4204,70116,840100,1799,08031003901,0.02,0.03
773,5277,40055,485900,960,08019014700,0.04,0.04
774,1685,26204,254400,739,08019014800,0.02,0.2
775,2533,31628,268400,967,08019014900,0.02,0.07
776,3407,28444,242300,788,08029964600,0.04,0.12
777,4175,29604,284100,964,08029964700,0.04,0.13
778,5849,29980,272500,880,08029964900,0.06,0.18
779,1988,64301,846500,3501,08005086400,0.01,0.03
780,5159,44548,441100,1541,08005086500,0.02,0.04
781,5909,45380,481900,1621,08005086600,0.01,0.03
782,5485,71488,589900,-666666666,08005086700,0.02,0.03
783,7377,36506,264000,1228,08005086800,0.03,0.09
784,5264,33750,236800,1372,08005087000,0.03,0.18
785,4142,37479,483600,1329,08005087200,0.02,0.22
786,8018,34243,380200,1236,08005087300,0.04,0.07
787,1662,23994,73800,425,08009964600,0.02,0.1
788,1899,22367,88600,446,08009964700,0.02,0.26
789,5787,20260,81000,643,08011966700,0.06,0.2
790,4874,42964,233300,1112,08119010106,0.08,0.1
791,2193,26703,331000,1068,08119010104,0.01,0.06
792,7349,43758,764200,1587,08013012102,0.02,0.07
793,4089,53309,943600,1940,08013012505,0.04,0.09
794,4457,40789,407700,1602,08013012705,0.07,0.14
795,6638,38945,372800,1330,08013013208,0.03,0.02
796,5990,47166,696700,1293,08013013701,0.05,0.1
797,4192,58125,753000,2152,08013012510,0.02,0.04
798,7365,43250,666400,1581,08013013003,0.04,0.04
799,3328,63009,788200,2096,08013012509,0.05,0.06
800,6072,44383,543900,1767,08013013006,0.03,0.06
801,5068,38949,410700,1344,08013013302,0.03,0.1
802,2514,39795,545900,1478,08013012501,0.09,0.07
803,6470,11872,629100,1560,08013012511,0.05,0.09
804,12923,55578,496000,2584,08013012800,0.03,0.06
805,2723,30859,409900,1346,08013012905,0.05,0.08
806,6362,20108,625700,1527,08013012202,0.01,0.42
807,6720,4513,375000,1261,08013012300,0.1,0.08
808,6088,6275,1021300,1358,08013012401,0.08,0.53
809,7569,37152,263200,1743,08013012203,0.02,0.14
810,1857,29894,116600,817,08033000100,0.04,0.13
811,589,32500,322400,1019,08111972600,0.02,0.05
812,1261,24571,196700,625,08057955600,0.02,0.1
813,7824,37940,337600,1115,08069001806,0.03,0.06
814,4455,31237,297000,1288,08069001902,0.03,0.05
815,3895,27368,414600,1317,08069000902,0.06,0.14
816,5421,30160,313700,1147,08069001003,0.04,0.13
817,5130,36325,304700,1545,08069001109,0.07,0.1
818,2279,18399,308300,1283,08069001111,0.06,0.36
819,4018,32432,246000,1062,08069001804,0.05,0.09
820,3513,45386,451600,1146,08069002300,0.04,0.04
821,2805,21836,506000,1304,08069000700,0.05,0.25
822,6051,24219,357700,1300,08069000901,0.06,0.19
823,4949,33981,322400,1303,08069001106,0.09,0.12
824,4675,32333,357200,1122,08069001112,0.06,0.12
825,1569,61509,552100,-666666666,08001008551,0.03,0.02
826,7668,27682,216800,1023,08001008709,0.09,0.21
827,2340,38792,278000,1614,08001009206,0.06,0.14
828,4760,32476,270400,1332,08001009207,0.03,0.08
829,2817,42738,380200,1436,08001009326,0.03,0.03
830,4435,35768,342400,1180,08001009327,0.05,0.19
831,3944,21024,208900,990,08001009751,0.02,0.26
832,3257,30838,324900,1400,08001009752,0.04,0.09
833,2984,23046,-666666666,1322,08001015000,0.09,0.18
834,6338,57477,475800,1711,08001060000,0.02,0.04
835,7879,46799,367900,1802,08001060100,0.03,0.08
836,4157,41755,425600,1422,08001060200,0.05,0.05
837,2795,53047,450400,1960,08001061200,0.02,0.02
838,0,-666666666,-666666666,-666666666,08001988700,,
839,6163,24375,183800,719,08003960200,0.09,0.19
840,1868,29213,117400,783,08003960000,0.05,0.11
841,2621,25900,168800,-666666666,08003960100,0.04,0.09
842,5455,16031,107400,644,08003960300,0.13,0.35
843,1984,40152,247000,1210,08005004951,0.02,0.1
844,3193,40208,303400,1465,08005004952,0.04,0.1
845,3118,32457,462400,857,08015000300,0.05,0.08
846,4607,31032,373600,972,08015000200,0.04,0.11
847,2768,26840,307300,1014,08015000100,0.04,0.13
848,6018,44683,353400,1159,08047013800,0.02,0.05
849,3806,37892,442300,1132,08045951600,0.05,0.17
850,6814,32130,196900,840,08045952100,0.05,0.06
851,4710,36982,556200,1337,08051963800,0.01,0.08
852,1737,40109,427400,972,08059009807,0.06,0.07
853,5885,38955,386800,1716,08059012041,0.04,0.01
854,3523,53938,429900,1465,08059012037,0.07,0.03
855,3408,49785,573700,1582,08059009842,0.03,0.06
856,3407,32204,347000,1064,08059010603,0.03,0.06
857,5653,35645,295900,1122,08059010403,0.02,0.18
858,3889,38217,345400,1311,08059011710,0.03,0.06
859,4843,51976,458700,1613,08059011720,0.02,0.07
860,4207,40136,229700,1667,08059011729,0.03,0.07
861,4317,47813,344600,1692,08059011731,0.01,0.05
862,3545,45948,370300,1495,08059012023,0.04,0.05
863,3910,38956,334000,1625,08059012038,0.04,0.02
864,3859,45179,387900,1419,08059012042,0.07,0.03
865,4716,26768,220200,1045,08101002804,0.06,0.13
866,3130,19414,72700,746,08101000800,0.1,0.33
867,3999,28630,139300,1015,08101000904,0.02,0.13
868,4761,17525,96300,862,08101001000,0.12,0.31
869,4292,41065,277700,1644,08005084700,0.04,0.05
870,3605,48951,325800,2224,08005084800,0.04,0.04
871,3421,59563,528100,2281,08005084900,0.02,0.02
872,2088,56522,678700,1569,08005085000,0.05,0.06
873,6622,62833,521400,2266,08005085100,0.03,0.03
874,3013,53438,532000,-666666666,08005085200,0.02,0.02
875,2441,55707,551100,1706,08005085300,0.04,0.02
876,4723,51500,385300,1863,08005085400,0.02,0.0
877,5535,47232,415200,2130,08005085500,0.04,0.01
878,3396,59509,441800,2353,08005085600,0.02,0.0
879,4511,37055,229900,1483,08005085700,0.06,0.05
880,1784,48674,346300,1760,08005085800,0.01,0.03
881,6819,37248,276800,1440,08031012014,0.05,0.11
882,3559,53266,487600,1557,08031002901,0.04,0.07
883,5874,60750,551400,1691,08031003001,0.02,0.06
884,3346,26229,505500,1528,08031003003,0.06,0.11
885,3266,52198,544500,1190,08031003703,0.04,0.1
886,4342,36306,296200,1345,08031004403,0.07,0.1
887,3863,24745,370800,1073,08031005104,0.04,0.24
888,3479,47953,434400,1712,08031005200,0.03,0.11
889,4096,51437,263100,1627,08031006812,0.01,0.12
890,7188,25618,260700,1139,08031008306,0.09,0.12
891,2496,33177,336200,1404,08031011903,0.03,0.06
892,5869,53290,511400,1223,08031000301,0.01,0.06
893,4803,24674,204000,1127,08031001000,0.02,0.19
894,3032,39583,287500,1592,08031001403,0.05,0.14
895,4377,21819,235700,1150,08031001500,0.05,0.28
896,7500,65122,653100,1850,08031001701,0.02,0.14
897,4239,64455,675200,1639,08031002902,0.03,0.07
898,4589,28119,328400,1180,08031004101,0.07,0.2
899,6481,28896,255400,1220,08031004601,0.02,0.09
900,2293,54673,574200,1470,08069001114,0.03,0.01
901,3326,35758,285100,974,08101002808,0.11,0.14
902,2062,21853,115200,598,08101000500,0.08,0.13
903,3596,29272,167900,779,08101002802,0.12,0.16
904,5194,25630,133400,846,08101002801,0.07,0.17
905,6513,27284,207000,937,08085966400,0.07,0.15
906,2239,25593,175700,621,08085966100,0.04,0.14
907,5849,22369,160500,861,08085966300,0.08,0.26
908,2915,32475,270500,928,08087000200,0.06,0.08
909,1719,30727,231000,1075,08087000800,0.01,0.07
910,3974,30174,260500,1200,08031001302,0.05,0.15
911,4743,29156,265900,1025,08031001402,0.01,0.14
912,4491,43901,442900,1598,08031001702,0.05,0.21
913,4641,34911,363400,1059,08085966602,0.06,0.08
914,1593,21593,97600,731,08089968000,0.1,0.22
915,2527,12965,73600,710,08089968100,0.14,0.35
916,2764,20091,99700,795,08089968200,0.08,0.22
917,4104,24182,126100,617,08089968300,0.05,0.21
918,1101,23370,74300,681,08089968400,0.12,0.21
919,1608,26674,132300,638,08089968500,0.02,0.15
920,4585,22872,87700,682,08089968600,0.06,0.23
921,3050,35137,162800,756,08095967600,0.0,0.04
922,1240,26864,155500,689,08095967700,0.04,0.1
923,4779,46938,865200,1569,08097000401,0.04,0.05
924,2926,43551,375400,1585,08097000402,0.03,0.1
925,2781,45729,446700,1365,08097000500,0.06,0.08
926,2171,24475,111100,633,08099000700,0.03,0.21
927,2894,33725,257100,1555,08101002911,0.03,0.04
928,1770,28578,174100,927,08101002912,0.05,0.16
929,3224,36558,241900,1229,08101002913,0.03,0.05
930,4299,20319,1050000,1589,08013012204,0.09,0.41
931,4533,41579,420300,1662,08013013212,0.04,0.05
932,3118,38818,259100,1548,08005086900,0.05,0.13
933,2789,33042,186200,1298,08005087100,0.09,0.17
934,3835,47177,838400,1597,08013012103,0.03,0.08
935,5926,13588,318200,1328,08013012607,0.04,0.52
936,2462,30849,543300,1940,08013012608,0.02,0.13
937,9827,43184,509100,1433,08013013213,0.06,0.09
938,3845,27635,1297600,1672,08013012201,0.05,0.3
939,4269,30282,306200,1139,08013013505,0.03,0.13
940,4561,41720,408500,1585,08013013506,0.02,0.11
941,3416,34038,317400,1700,08013013507,0.05,0.05
942,7376,42103,415400,1830,08013013508,0.06,0.05
943,6110,52219,455000,1832,08013060600,0.02,0.08
944,3132,51686,620200,1649,08013060700,0.05,0.06
945,8831,33688,248300,1453,08013060800,0.02,0.08
946,4608,40743,389900,1437,08013060900,0.05,0.08
947,3336,63205,646600,3000,08013061300,0.02,0.02
948,3995,45250,590600,2284,08013061400,0.03,0.03
949,3579,37463,336200,1145,08014030000,0.08,0.12
950,2271,35460,350600,1080,08014030100,0.06,0.06
951,2052,41856,312800,1725,08014030200,0.06,0.06
952,3922,31267,370700,1251,08014030300,0.03,0.07
953,3998,51964,435800,2109,08014030400,0.02,0.0
954,5836,73563,543300,1433,08014030500,0.03,0.02
955,6027,38308,304500,1920,08014030600,0.01,0.02
956,2941,50042,359700,1851,08014030700,0.03,0.08
957,5958,43750,373000,2072,08014030800,0.03,0.11
958,5423,55768,455000,1419,08014030900,0.03,0.02
959,5731,59853,458100,1965,08014031000,0.02,0.03
960,6385,43238,531800,1732,08014031100,0.03,0.1
961,4872,49558,350100,1687,08014031200,0.03,0.07
962,2574,90417,681900,1816,08014031300,0.03,0.0
963,6317,53151,596200,3032,08014031400,0.03,0.07
964,0,-666666666,-666666666,-666666666,08014980100,,
965,0,-666666666,-666666666,-666666666,08014980200,,
966,0,-666666666,-666666666,-666666666,08014980300,,
967,3570,27409,298700,1077,08031001800,0.05,0.28
968,6568,47276,434300,1383,08031002100,0.03,0.11
969,5217,40583,244400,1090,08031002703,0.05,0.12
970,3002,57369,502700,1366,08031002801,0.02,0.05
971,3869,44931,419300,1272,08031002601,0.06,0.16
972,4999,48919,370700,1269,08031002803,0.04,0.1
973,2223,30625,365600,1591,08031005502,0.04,0.13
974,4922,38281,253400,1548,08031007088,0.03,0.06
975,5194,29304,178600,1053,08031007089,0.02,0.1
976,1977,39375,456000,1131,08031012001,0.01,0.08
977,5853,46018,345900,1240,08031003201,0.03,0.11
978,6850,64413,844200,1696,08031003800,0.06,0.06
979,3525,46830,686800,2148,08031004002,0.0,0.03
980,1965,45000,460900,1720,08031004004,0.02,0.06
981,4979,57151,668100,1327,08031004201,0.03,0.05
982,4567,59613,589200,1276,08031004202,0.06,0.06
983,5325,58007,649000,1559,08031004306,0.03,0.05
984,6698,26674,298500,1095,08031004404,0.07,0.26
985,8976,49830,582600,1460,08031004405,0.06,0.07
986,7698,27437,263800,990,08031004602,0.03,0.19
987,3627,33340,328000,1614,08031004801,0.02,0.02
988,4361,27019,337500,1016,08031007037,0.05,0.21
989,8245,30604,235000,1483,08031008312,0.03,0.13
990,4538,35247,446300,1352,08013013207,0.02,0.09
991,5567,52100,435000,1435,08013012904,0.03,0.03
992,3081,32419,554500,1639,08013012508,0.06,0.17
993,2354,61936,688500,2087,08013012903,0.04,0.03
994,5396,55618,618900,1104,08013013205,0.04,0.12
995,3521,23388,152800,425,08071000100,0.12,0.18
996,2128,21841,117200,776,08071000200,0.07,0.2
997,2132,22158,175000,775,08071000400,0.03,0.26
998,2073,26990,216700,894,08071000300,0.11,0.14
999,1863,19482,118800,766,08071000500,0.05,0.13
1000,1988,35901,607600,-666666666,08107000100,0.0,0.2
1001,3949,40272,520100,1316,08107000400,0.03,0.12
1002,2095,36710,382600,1585,08107000800,0.03,0.1
1003,4919,36726,615300,1437,08107000700,0.06,0.13
1004,2293,35824,211000,953,08107000200,0.01,0.09
1005,2323,39513,234100,1032,08107000300,0.03,0.07
1006,4488,35614,765800,1424,08107000500,0.02,0.08
1007,3017,40368,642400,1378,08107000600,0.05,0.09
1008,4483,31436,537300,1502,08117000300,0.03,0.06
1009,2208,26467,110600,925,08101001800,0.08,0.14
1010,1838,10405,-666666666,-666666666,08101000300,,0.02
1011,2714,26449,109300,860,08101000400,0.05,0.26
1012,521,5417,-666666666,456,08101000903,0.18,0.33
1013,3161,31948,160700,1039,08101002914,0.03,0.11
1014,2693,35774,222200,1068,08101002915,0.05,0.09
1015,3228,22378,96100,944,08101002916,0.04,0.11
1016,3128,34021,253800,1139,08101002917,0.05,0.05
1017,7480,34558,223000,1171,08101002918,0.04,0.08
1018,3446,31957,228800,716,08101003105,0.04,0.04
1019,1321,29857,207900,794,08101003106,0.08,0.11
1020,1876,14552,112500,420,08101003500,0.16,0.35
1021,4678,36923,289800,1014,08123001800,0.02,0.06
1022,3762,19464,95500,496,08021974800,0.11,0.25
1023,5627,26455,239800,1106,08001007900,0.05,0.13
1024,4978,37794,384800,1093,08001008401,0.04,0.11
1025,9158,50000,356000,1781,08001008524,0.05,0.08
1026,2800,26437,231400,1260,08001008901,0.03,0.18
1027,6273,27178,237400,1262,08001009603,0.03,0.17
1028,4639,33807,258000,1484,08001009101,0.02,0.12
1029,2643,29203,97600,1183,08001009320,0.04,0.1
1030,3234,30228,265900,1109,08001009501,0.06,0.19
1031,7446,37306,339700,1588,08001008529,0.05,0.1
1032,4554,30665,255300,1463,08001009202,0.06,0.15
1033,4445,26011,258800,1468,08001009308,0.04,0.11
1034,4268,30866,246100,1101,08001009309,0.05,0.11
1035,5296,27178,121000,1335,08001009322,0.02,0.12
