,population,income,house_value,rent,tract,unemployment,poverty
513,6620,85750,658700,1530,08031004111,0.01,0.01
514,6223,59253,572600,1898,08031004112,0.04,0.05
515,1985,61630,511200,1991,08031004113,0.01,0.05
516,4669,71709,826300,1406,08031004201,0.05,0.05
517,4652,56760,664200,1470,08031004202,0.06,0.03
518,2935,49511,627800,1301,08031004302,0.02,0.04
519,3836,93160,1162500,2880,08031004303,0.02,0.03
520,5050,63014,803300,1940,08031004306,0.06,0.04
521,2278,37700,605000,1163,08031004307,0.02,0.07
522,3491,48825,357600,1503,08031004308,0.01,0.1
523,3999,55428,469600,1422,08031004309,0.03,0.06
524,2308,67950,584400,2038,08031004310,0.05,0.05
525,4124,39133,370600,1480,08031004403,0.07,0.05
526,6521,30456,358900,1273,08031004404,0.1,0.29
527,3834,65321,812400,1683,08031004406,0.06,0.03
528,5177,52358,563800,1764,08031004407,0.04,0.13
529,5108,32134,243400,1250,08031004503,0.02,0.3
530,4154,29730,349200,1349,08031004504,0.05,0.29
531,5031,28291,245200,1168,08031004505,0.03,0.28
532,3478,24258,278400,1084,08031004506,0.03,0.34
533,6167,34499,331500,1457,08031004601,0.04,0.13
534,7187,30958,324700,1208,08031004602,0.01,0.21
535,5474,36014,318700,1434,08031004603,0.1,0.1
536,7074,32847,417700,1238,08031004700,0.02,0.11
537,3500,44052,404300,1945,08031004801,0.0,0.02
538,2583,37522,401900,1372,08031005001,0.03,0.08
539,2572,32379,637500,1293,08031005003,0.08,0.14
540,5725,36963,255700,1311,08031005004,0.07,0.15
541,3780,52965,521600,1955,08031005102,0.02,0.02
542,4032,37327,392500,1226,08031005104,0.06,0.17
543,3475,45809,473100,1908,08031005200,0.04,0.07
544,1791,38988,482900,1822,08031005300,0.11,0.09
545,2068,40000,436600,1718,08031005502,0.02,0.12
546,4810,42836,421500,1156,08031005503,0.04,0.13
547,4160,57952,619600,1758,08031006701,0.03,0.1
548,3260,66250,505700,1828,08031006804,0.04,0.03
549,6202,39309,398300,1439,08031006810,0.01,0.15
550,3977,53281,298000,1574,08031006812,0.05,0.08
551,4314,41373,263800,1364,08031006813,0.08,0.05
552,4450,41204,407300,1393,08031006814,0.08,0.19
553,2207,53845,641900,2198,08031006815,0.04,0.0
554,5049,43664,442800,1413,08031006816,0.07,0.06
555,2284,65851,522700,2944,08031006817,0.0,0.0
556,4485,53814,418800,1245,08031006818,0.04,0.11
557,3226,32342,424300,1183,08031006902,0.05,0.18
558,2695,38433,529700,1314,08031006903,0.1,0.13
559,4138,35081,-666666666,1387,08031007006,0.05,0.08
560,4000,48952,316200,1669,08031007013,0.02,0.11
561,4234,30970,369200,1047,08031007037,0.09,0.24
562,5035,37511,294700,1729,08031007088,0.05,0.11
563,1754,36867,215300,1273,08031007090,0.01,0.17
564,3457,28423,210300,1161,08031007091,0.08,0.17
565,3723,29472,275800,1595,08031008304,0.03,0.12
566,5414,23412,318400,1711,08031008305,0.1,0.23
567,7131,29427,334900,1261,08031008306,0.09,0.18
568,7160,34425,289300,1242,08031008312,0.1,0.05
569,4624,30992,325800,1689,08031008386,0.06,0.13
570,7115,38712,312100,1813,08031008387,0.06,0.08
571,12383,46108,362900,1785,08031008388,0.04,0.08
572,14012,43181,382600,2360,08031008389,0.1,0.04
573,10358,37506,344900,1771,08031008390,0.05,0.18
574,7056,34703,346500,2138,08031008391,0.04,0.04
575,5813,42862,383100,1447,08031011902,0.02,0.07
576,2363,42625,403200,1366,08031011903,0.02,0.07
577,2029,49212,570200,991,08031012001,0.05,0.09
578,5485,55520,511200,1568,08031012010,0.02,0.03
579,3902,44177,354000,1738,08031012015,0.09,0.1
580,2729,48169,308300,1422,08031012016,0.04,0.09
581,3895,35638,558400,1352,08031015300,0.08,0.15
582,4740,37179,466000,1286,08031015400,0.04,0.16
583,3598,35211,451000,1370,08031015500,0.03,0.11
584,8225,32656,342900,1312,08031015600,0.04,0.13
585,5449,30244,391500,1398,08031015700,0.06,0.17
586,2314,35650,247100,1616,08031015800,0.05,0.14
587,0,-666666666,-666666666,-666666666,08031980001,,
588,0,-666666666,-666666666,-666666666,08031980100,,
589,717,5682,550000,-666666666,08031980200,0.0,0.0
590,2288,35833,181400,858,08033000100,0.03,0.12
591,4257,41559,335800,1665,08035013904,0.04,0.06
592,4604,39482,472500,1638,08035013905,0.06,0.03
593,5998,58087,438800,1787,08035013907,0.04,0.03
594,6528,52413,692500,2352,08035013909,0.05,0.03
595,8082,59727,489600,2850,08035013910,0.04,0.01
596,7484,52798,585400,3143,08035013911,0.01,0.01
597,6324,50969,658300,1735,08035013912,0.02,0.05
598,3140,73293,584700,-666666666,08035013913,0.0,0.1
599,3741,54329,551600,1815,08035013914,0.05,0.0
600,2826,50445,588500,-666666666,08035013915,0.02,0.01
601,4782,60673,468500,1853,08035014005,0.03,0.03
602,7150,64250,529400,2742,08035014006,0.04,0.01
603,3730,52614,565400,1706,08035014007,0.09,0.03
604,10360,65067,551200,1497,08035014008,0.03,0.02
605,4382,54959,460200,2500,08035014009,0.04,0.02
606,6951,44547,475600,1772,08035014010,0.02,0.07
607,6844,74756,630500,1707,08035014011,0.03,0.03
608,10066,71233,607300,3501,08035014013,0.01,0.02
609,4956,58496,385600,1436,08035014014,0.02,0.01
610,3622,41166,308100,1679,08035014015,0.07,0.07
611,5793,53689,554500,2815,08035014016,0.01,0.02
612,2880,65056,657400,1975,08035014017,0.01,0.04
613,4048,76080,563200,2188,08035014107,0.01,0.0
614,5162,56642,471600,2364,08035014108,0.03,0.01
615,3179,67007,597700,2045,08035014109,0.04,0.0
616,5182,51402,510700,1623,08035014110,0.04,0.07
617,3562,50897,473300,2468,08035014112,0.03,0.03
618,3148,59276,518600,2592,08035014113,0.04,0.02
619,3246,37014,407200,2102,08035014114,0.03,0.04
620,4553,60313,609500,1867,08035014115,0.03,0.03
621,5634,62703,879000,1739,08035014116,0.03,0.05
622,4243,51234,857300,1704,08035014123,0.04,0.04
623,5505,60000,518700,2262,08035014124,0.02,0.01
624,5737,68615,780500,1809,08035014125,0.04,0.01
625,2140,57946,443000,1930,08035014126,0.07,0.06
626,5123,79846,683700,3489,08035014127,0.07,0.03
627,4987,56962,456300,2279,08035014128,0.01,0.03
628,3341,56410,557900,2857,08035014129,0.03,0.01
629,7212,67517,510200,1975,08035014130,0.04,0.01
630,5850,56414,580700,1956,08035014131,0.05,0.04
631,6345,67682,670100,2574,08035014132,0.04,0.01
632,5899,66831,545000,2425,08035014133,0.01,0.02
633,6298,80750,571100,2711,08035014134,0.06,0.02
634,5534,100795,1023900,2157,08035014135,0.02,0.02
635,2818,54970,386300,1884,08035014138,0.03,0.02
636,3639,54773,555000,1706,08035014139,0.03,0.0
637,5561,67543,656900,-666666666,08035014140,0.04,0.06
638,5823,54129,711700,1679,08035014141,0.01,0.06
639,1772,67201,1114800,-666666666,08035014142,0.09,0.0
640,3900,66730,606700,-666666666,08035014143,0.08,0.01
641,5319,75855,596300,3185,08035014144,0.02,0.01
642,3669,42112,463900,2203,08035014145,0.04,0.18
643,4827,52278,445900,2623,08035014146,0.02,0.0
644,5813,66603,498000,2465,08035014203,0.01,0.01
645,2346,65352,667700,1700,08035014205,0.02,0.04
646,912,36512,726700,1350,08035014206,0.01,0.09
647,2144,63043,429100,-666666666,08035014207,0.01,0.08
648,1343,52610,460000,-666666666,08035014208,0.01,0.08
649,866,50054,431500,643,08035014300,0.01,0.06
650,2398,67162,620700,-666666666,08035014404,0.01,0.02
651,7776,60289,465300,2606,08035014405,0.05,0.04
652,3976,37827,753300,1408,08035014407,0.01,0.02
653,2707,53194,694900,2167,08035014408,0.03,0.02
654,3972,66852,618100,-666666666,08035014409,0.07,0.03
655,12075,61797,473700,1931,08035014410,0.06,0.02
656,6105,44766,427200,1652,08035014503,0.05,0.09
657,4761,39050,401500,1294,08035014504,0.07,0.08
658,6201,47661,485400,1661,08035014505,0.02,0.05
659,6378,56961,644500,3113,08035014506,0.02,0.02
660,2368,45243,802000,1394,08035014602,0.04,0.01
661,7687,46836,371400,1812,08035014603,0.05,0.02
662,4345,65608,488400,2195,08035014604,0.07,0.02
663,1437,42515,359700,-666666666,08037000100,0.05,0.03
664,8160,43775,382200,1780,08037000200,0.01,0.09
665,6533,49418,625600,1829,08037000301,0.03,0.09
666,2931,41719,885800,2045,08037000302,0.01,0.14
667,5398,40579,547900,1720,08037000401,0.01,0.13
668,4905,36331,886100,1730,08037000402,0.1,0.12
669,2342,34757,797800,1389,08037000404,0.0,0.14
670,6180,50580,632900,1576,08037000405,0.02,0.03
671,2152,34375,930600,1711,08037000501,0.05,0.01
672,4529,43187,702400,2295,08037000502,0.05,0.04
673,2492,42821,364000,1499,08037000504,0.07,0.2
674,2091,56870,724100,1498,08037000505,0.06,0.23
675,1379,43278,750000,1875,08037000600,0.05,0.05
676,1577,34446,770600,2367,08037000701,0.0,0.05
677,1173,56131,703700,1600,08037000702,0.01,0.07
678,2414,48429,713000,1284,08037000703,0.16,0.06
679,1998,32099,290700,1058,08039961100,0.03,0.07
680,8209,44550,593600,-666666666,08039961204,0.02,0.02
681,2160,39315,422000,-666666666,08039961205,0.01,0.07
682,3475,52990,541400,2509,08039961206,0.01,0.05
683,3881,47483,570500,1258,08039961207,0.01,0.02
684,3986,51924,594300,1674,08039961208,0.03,0.05
685,2188,44514,434300,1164,08039961209,0.04,0.06
686,3467,39388,274700,1708,08041000102,0.14,0.05
687,3022,36930,192100,1145,08041000103,0.01,0.08
688,3041,34476,396100,1294,08041000104,0.08,0.17
689,4286,34533,304400,1171,08041000202,0.07,0.09
690,4268,28941,249300,1081,08041000203,0.04,0.24
691,3419,30522,222900,941,08041000301,0.07,0.31
692,4702,18439,19900,1051,08041000302,0.11,0.3
693,2375,35571,251100,1099,08041000400,0.08,0.06
694,2083,35375,297600,1523,08041000500,0.02,0.04
695,3083,36743,273500,1358,08041000600,0.05,0.11
696,3352,26592,261600,1009,08041000700,0.05,0.13
697,2972,37139,311500,1056,08041000800,0.05,0.14
698,2594,47270,393800,1378,08041000900,0.06,0.09
699,2350,59103,651500,1239,08041001000,0.01,0.07
700,1457,28079,253600,1023,08041001101,0.05,0.13
701,3085,30313,318300,1228,08041001104,0.07,0.19
702,1780,32500,294500,1130,08041001301,0.02,0.15
703,5516,36259,319600,1143,08041001302,0.06,0.1
704,3209,36505,270500,1166,08041001400,0.04,0.12
705,2415,32179,240000,1337,08041001500,0.04,0.19
706,3261,17559,563200,956,08041001600,0.14,0.13
707,1900,32976,399300,1132,08041001700,0.06,0.18
708,2010,51081,328000,1172,08041001800,0.02,0.08
709,2179,27049,236500,932,08041001901,0.04,0.15
710,2065,19837,150000,902,08041001902,0.14,0.31
711,6762,31372,257200,1004,08041002000,0.06,0.12
712,3798,29025,204100,1199,08041002101,0.08,0.16
713,4838,23301,196800,1042,08041002102,0.08,0.16
714,3134,29067,267200,875,08041002200,0.04,0.13
715,1994,25609,249200,920,08041002300,0.12,0.25
716,2819,29485,231300,1171,08041002401,0.01,0.1
717,2862,44792,351300,1413,08041002402,0.04,0.05
718,3660,62762,547700,1694,08041002501,0.03,0.03
719,4133,31421,363800,1237,08041002502,0.06,0.12
720,3339,30987,257900,894,08041002700,0.08,0.24
721,3112,21758,188000,1155,08041002801,0.22,0.14
722,3818,33410,288200,1110,08041002802,0.09,0.14
723,4543,29538,206200,1077,08041002901,0.11,0.15
724,1677,22344,186700,1044,08041002902,0.11,0.24
725,1506,46609,271800,1188,08041003001,0.0,0.21
726,2391,27460,271400,1146,08041003002,0.1,0.24
727,4501,59550,655100,2185,08041003100,0.06,0.02
728,5328,31800,225700,970,08041003303,0.03,0.06
729,7999,48750,569500,1745,08041003305,0.01,0.03
730,3808,56858,490700,2202,08041003306,0.06,0.03
731,3413,39348,259500,1429,08041003307,0.04,0.13
732,5467,34101,317100,1407,08041003308,0.1,0.11
733,2479,40144,397100,1215,08041003401,0.12,0.04
734,1277,52483,608100,1102,08041003402,0.03,0.01
735,4690,55874,477100,2234,08041003702,0.03,0.02
736,6657,50386,513600,1429,08041003705,0.03,0.05
737,5027,35861,376400,1452,08041003706,0.1,0.14
738,2908,53818,427700,1129,08041003707,0.05,0.06
739,3064,59502,390100,1632,08041003708,0.06,0.05
740,2813,46549,343300,1375,08041003710,0.01,0.02
741,3134,31268,472100,1452,08041003711,0.08,0.15
742,5107,38450,368700,832,08041003712,0.03,0.05
743,5221,48244,424800,1739,08041003713,0.05,0.05
744,2390,36447,-666666666,1779,08041003801,0.16,0.18
745,3780,13531,-666666666,-666666666,08041003802,0.0,0.0
746,4419,37865,387400,1689,08041003905,0.06,0.12
747,6136,43192,365500,1486,08041003906,0.07,0.06
748,2305,31029,273900,-666666666,08041003910,0.06,0.07
749,3779,38876,415200,1332,08041003911,0.08,0.05
750,8133,49951,350000,2213,08041003912,0.07,0.03
751,2221,31806,541500,-666666666,08041003913,0.01,0.0
752,6429,66885,463800,-666666666,08041003914,0.05,0.02
753,2761,38969,-666666666,1845,08041004008,0.08,0.01
754,1635,29309,226100,1097,08041004009,0.09,0.18
755,5175,35158,221400,1343,08041004100,0.05,0.22
756,4085,38871,240400,1088,08041004200,0.04,0.07
757,6818,34083,265100,1332,08041004300,0.07,0.02
758,6159,28438,-666666666,2086,08041004402,0.0,0.0
759,1426,34625,-666666666,1779,08041004403,0.02,0.05
760,3448,61443,-666666666,1804,08041004404,0.1,0.04
761,3127,39424,-666666666,1706,08041004405,0.03,0.1
762,3263,35267,-666666666,1717,08041004406,0.03,0.14
763,5088,29657,158700,1265,08041004501,0.09,0.16
764,6600,41132,305600,1616,08041004502,0.06,0.11
765,5804,32440,265300,1384,08041004506,0.13,0.09
766,3183,31969,241700,1630,08041004507,0.17,0.19
767,2778,42727,274100,1375,08041004512,0.0,0.05
768,4045,25565,213400,888,08041004513,0.1,0.15
769,6122,37442,294000,1758,08041004514,0.06,0.06
770,7399,50884,369900,1903,08041004515,0.05,0.03
771,3016,36044,351100,891,08041004516,0.04,0.07
772,4964,45724,252900,1698,08041004517,0.08,0.08
773,6254,42077,295600,1633,08041004518,0.04,0.06
774,6586,32272,290000,1755,08041004519,0.17,0.15
775,2104,32310,275600,-666666666,08041004520,0.11,0.0
776,4148,30874,308100,1168,08041004601,0.04,0.06
777,4909,29324,202600,982,08041004602,0.04,0.1
778,8730,42944,298600,1725,08041004603,0.03,0.14
779,4993,34484,299400,1405,08041004701,0.08,0.12
780,2092,40084,301600,1432,08041004702,0.05,0.04
781,5643,41335,293200,1458,08041004703,0.05,0.04
782,5896,46563,337500,1773,08041004706,0.04,0.06
783,4115,40231,281800,1606,08041004707,0.07,0.06
784,4807,39313,323600,1683,08041004708,0.06,0.07
785,4830,32868,291300,1481,08041004800,0.07,0.19
786,3747,33133,278500,1141,08041004901,0.04,0.07
787,5226,55801,438900,1649,08041004902,0.02,0.05
788,5501,30976,229900,1104,08041005000,0.04,0.15
789,4166,34115,237700,1211,08041005110,0.07,0.09
790,3650,34788,275300,1582,08041005112,0.06,0.05
791,3695,57825,335500,1954,08041005113,0.03,0.02
792,1475,32292,110900,-666666666,08041005114,0.03,0.1
793,7592,39871,316600,1751,08041005115,0.08,0.04
794,4160,39021,314800,1891,08041005116,0.03,0.09
795,3967,39688,324200,2021,08041005117,0.05,0.09
796,4858,42361,293700,1534,08041005118,0.02,0.01
797,5344,47996,328000,1783,08041005119,0.04,0.04
798,5954,49366,318600,1751,08041005120,0.03,0.02
799,5094,44014,334900,1803,08041005121,0.09,0.01
800,9303,56611,393400,2596,08041005122,0.03,0.03
801,3289,35691,298200,1934,08041005123,0.08,0.09
802,3949,43558,328900,1862,08041005124,0.04,0.1
803,5547,44829,426400,2534,08041005125,0.01,0.03
804,4251,25578,238800,958,08041005201,0.08,0.2
805,3287,38676,175100,1230,08041005202,0.05,0.19
806,4854,30303,230100,1023,08041005300,0.08,0.12
807,6024,25417,184100,1016,08041005400,0.07,0.21
808,6730,41126,308400,1403,08041005501,0.04,0.06
809,5046,23474,238000,1109,08041005502,0.09,0.22
810,3443,34577,291200,1215,08041005601,0.08,0.09
811,3106,41497,259800,1423,08041005602,0.05,0.05
812,6420,35888,255700,959,08041005700,0.1,0.07
813,3138,37048,274400,1386,08041005800,0.08,0.07
814,7430,33217,295300,1354,08041005900,0.04,0.11
815,7258,22492,254000,1036,08041006000,0.07,0.26
816,4706,23232,149300,1104,08041006100,0.08,0.31
817,5111,30763,170700,1258,08041006200,0.09,0.22
818,5372,30586,230500,1491,08041006301,0.09,0.17
819,6637,28265,243600,1282,08041006302,0.08,0.26
820,7357,21866,203100,1209,08041006400,0.13,0.33
821,3569,31034,180300,1153,08041006501,0.09,0.12
822,7730,31297,225800,1618,08041006502,0.08,0.18
823,2397,36835,343000,1231,08041006600,0.03,0.09
824,2677,36471,413800,1046,08041006701,0.14,0.1
825,2661,53398,457400,858,08041006702,0.07,0.1
826,4222,43239,290000,1385,08041006801,0.03,0.09
827,3991,44204,318800,1786,08041006802,0.06,0.07
828,4887,53194,348900,2014,08041006901,0.04,0.02
829,5662,39451,345300,1806,08041006902,0.04,0.09
830,4696,51588,453700,1450,08041007000,0.07,0.01
831,5056,55057,385600,2222,08041007103,0.06,0.03
832,4462,48125,584400,1993,08041007104,0.01,0.0
833,6420,64122,478100,1691,08041007105,0.05,0.03
834,7187,77727,485900,2569,08041007106,0.05,0.01
835,4438,51364,436000,1938,08041007203,0.03,0.05
836,5462,59461,459400,1719,08041007204,0.02,0.04
837,4707,57439,482200,1742,08041007205,0.03,0.04
838,6379,75372,607700,1787,08041007206,0.05,0.03
839,6812,62963,482600,1910,08041007301,0.08,0.03
840,6773,54720,581100,1868,08041007302,0.06,0.02
841,6533,57321,561700,1823,08041007401,0.04,0.03
842,2695,68140,760400,-666666666,08041007402,0.16,0.01
843,942,41875,497200,-666666666,08041007501,0.02,0.02
844,8772,59491,604300,-666666666,08041007502,0.03,0.02
845,3332,52396,606500,-666666666,08041007602,0.06,0.02
846,8360,51595,387400,1430,08041007603,0.05,0.03
847,3418,52725,453000,-666666666,08041007604,0.07,0.01
848,6270,40732,355500,1179,08041007700,0.01,0.06
849,1774,35755,374200,1296,08041007801,0.14,0.09
850,3757,26519,374400,1837,08041007802,0.1,0.02
851,2849,50679,481800,1612,08041007900,0.04,0.05
852,4394,34932,268100,1073,08041008000,0.06,0.1
853,3756,34234,236300,1169,08043978100,0.05,0.06
854,3650,28060,162600,647,08043978200,0.04,0.12
855,5720,32283,229300,1017,08043978300,0.05,0.1
856,2671,26404,213000,755,08043978400,0.04,0.12
857,5560,30804,187200,1031,08043978500,0.04,0.15
858,3852,24453,178000,784,08043978600,0.04,0.23
859,2415,27644,207400,828,08043978800,0.07,0.16
860,2416,29665,302400,1019,08043979001,0.03,0.19
861,1454,21332,191600,1340,08043979002,0.02,0.11
862,3464,30109,228600,954,08043979100,0.05,0.16
863,1764,38621,376800,-666666666,08043979200,0.09,0.12
864,3229,26793,170400,859,08043979400,0.04,0.12
865,211,-666666666,-666666666,-666666666,08043980100,,0.0
866,3040,13456,-666666666,-666666666,08043980200,,0.0
867,5805,-666666666,-666666666,-666666666,08043980300,,0.0
868,4190,41011,464500,1359,08045951600,0.06,0.07
869,4706,37624,535100,1435,08045951701,0.04,0.05
870,3070,35954,423300,1097,08045951702,0.05,0.11
871,4405,44709,739400,1980,08045951802,0.05,0.06
872,5802,35716,591400,1551,08045951803,0.04,0.1
873,4918,41313,718900,1528,08045951804,0.02,0.13
874,5741,39690,387200,1648,08045951901,0.02,0.04
875,6496,37058,378000,1337,08045951902,0.03,0.05
876,5660,37702,184800,1138,08045952001,0.05,0.11
877,2376,43197,369400,-666666666,08045952003,0.04,0.02
878,6617,33444,329600,896,08045952004,0.02,0.07
879,7240,31388,203700,864,08045952100,0.07,0.1
880,1951,56799,398300,-666666666,08047013801,0.01,0.17
881,3861,56775,418500,1228,08047013802,0.03,0.03
882,3858,36193,319100,794,08049000100,0.1,0.18
883,1587,25083,333100,1363,08049000203,0.03,0.18
884,1466,51016,479000,1136,08049000204,0.09,0.11
885,3500,36815,519500,973,08049000205,0.03,0.08
886,2073,38616,485100,886,08049000206,0.0,0.07
887,3145,40343,336400,1055,08049000207,0.04,0.04
888,1962,46279,422500,876,08051963601,0.04,0.05
889,2669,32523,380900,955,08051963602,0.04,0.08
890,3092,31064,286200,1021,08051963701,0.03,0.16
891,3522,15173,345000,1103,08051963702,0.07,0.26
892,4570,43211,667100,1333,08051963800,0.03,0.05
893,1036,41447,441100,1659,08051963900,0.02,0.1
894,858,32344,338600,838,08053973100,0.04,0.09
895,3216,22048,106700,638,08055960600,0.1,0.24
896,1620,34401,241500,-666666666,08055960901,0.0,0.15
897,1951,29868,313700,1148,08055960902,0.02,0.07
898,1375,25328,239100,681,08057955600,0.09,0.15
899,4151,55146,682500,1944,08059009806,0.04,0.03
900,1768,44482,475900,890,08059009807,0.05,0.06
901,5451,63990,521000,2000,08059009815,0.02,0.01
902,4707,51341,393000,2225,08059009823,0.05,0.05
903,4822,51389,370400,1797,08059009824,0.03,0.07
904,5997,43825,423600,1821,08059009827,0.03,0.03
905,5875,42007,398300,1879,08059009828,0.06,0.03
906,1974,60858,418100,2669,08059009829,0.01,0.05
907,2295,45475,282700,1614,08059009830,0.05,0.04
908,2486,36250,-666666666,1638,08059009831,0.06,0.11
909,2365,41671,365200,1426,08059009832,0.02,0.01
910,5958,44100,360100,1635,08059009833,0.02,0.12
911,4540,43956,318900,1244,08059009834,0.04,0.08
912,3678,54646,470100,2170,08059009835,0.03,0.02
913,4063,63156,544500,1571,08059009836,0.03,0.02
914,8024,68327,733900,2081,08059009837,0.01,0.02
915,5007,66135,566000,2806,08059009838,0.02,0.03
916,2407,45450,471900,2516,08059009839,0.04,0.04
917,3424,43442,424800,2202,08059009840,0.07,0.04
918,1950,49508,440600,1756,08059009841,0.03,0.03
919,3238,61154,653500,2019,08059009842,0.03,0.02
920,4546,77953,811300,2429,08059009845,0.06,0.03
921,4954,58403,686500,2306,08059009846,0.03,0.07
922,3516,67367,617100,1839,08059009847,0.01,0.02
923,2620,59167,962900,-666666666,08059009848,0.0,0.04
924,2471,76295,735100,1263,08059009850,0.02,0.04
925,4076,51786,581600,1889,08059009851,0.02,0.03
926,4740,52756,601500,2017,08059009852,0.03,0.04
927,2651,82857,498500,2036,08059009853,0.01,0.01
928,5448,59643,692600,1478,08059009854,0.03,0.06
929,3007,56295,696400,1403,08059009855,0.03,0.1
930,2641,28529,48800,1431,08059009856,0.05,0.12
931,2607,45357,527600,1472,08059009857,0.09,0.16
932,3353,59113,536900,-666666666,08059009858,0.09,0.04
933,2448,22708,647800,1353,08059009901,0.05,0.09
934,4986,32726,499700,1607,08059010001,0.01,0.08
935,5577,31577,362700,1811,08059010100,0.07,0.22
936,2509,58448,545800,2115,08059010205,0.0,0.03
937,3911,53444,427800,1793,08059010206,0.05,0.05
938,6029,45084,403200,1762,08059010208,0.03,0.1
939,7465,35417,370500,1319,08059010209,0.05,0.06
940,3578,48368,507300,1730,08059010210,0.03,0.05
941,3366,34430,455300,1057,08059010211,0.08,0.06
942,4295,36977,410800,1415,08059010212,0.02,0.18
943,4602,38758,380800,1469,08059010213,0.03,0.11
944,5656,43601,462600,1587,08059010303,0.04,0.05
945,2456,47471,428900,1828,08059010304,0.05,0.07
946,3742,43224,424000,1513,08059010305,0.03,0.09
947,3023,40208,423600,1616,08059010306,0.06,0.04
948,4715,40804,350800,1304,08059010307,0.08,0.1
949,5918,55117,464300,1831,08059010308,0.04,0.07
950,5787,36237,328700,1361,08059010402,0.07,0.14
951,5843,38330,370800,1451,08059010403,0.05,0.16
952,2689,48653,385200,1535,08059010405,0.04,0.13
953,2905,41797,323700,1561,08059010406,0.03,0.13
954,5378,42204,528100,1610,08059010502,0.06,0.05
955,4609,48398,543500,1327,08059010503,0.12,0.13
956,2920,64694,604500,2640,08059010504,0.04,0.02
957,3643,45383,429000,1126,08059010603,0.02,0.06
958,2479,42344,424100,1668,08059010604,0.06,0.08
959,5171,32437,437200,1003,08059010701,0.04,0.13
960,4972,36532,457400,1330,08059010702,0.04,0.16
961,2507,60652,576000,1384,08059010801,0.04,0.06
962,5279,42837,441900,1099,08059010901,0.08,0.08
963,2469,41491,417500,1235,08059010902,0.13,0.11
964,5730,32642,472000,1441,08059011000,0.06,0.07
965,3730,37097,406700,1128,08059011101,0.12,0.12
966,3204,26698,346400,1300,08059011102,0.06,0.31
967,4831,37068,465200,1369,08059011202,0.04,0.05
968,3021,41239,477300,1340,08059011300,0.01,0.08
969,2433,32121,349300,1244,08059011401,0.04,0.17
970,4693,33279,355600,1283,08059011402,0.04,0.15
971,3680,39605,392800,1271,08059011551,0.03,0.05
972,2515,24472,434500,924,08059011552,0.16,0.37
973,3985,28246,395800,1234,08059011601,0.05,0.15
974,4156,32060,366600,1225,08059011602,0.02,0.09
975,4364,51277,435700,1741,08059011701,0.02,0.05
976,5333,48859,393000,1755,08059011702,0.03,0.12
977,3938,44673,422000,2070,08059011708,0.03,0.08
978,3578,39719,408200,1310,08059011709,0.04,0.03
979,3965,40663,391100,1448,08059011710,0.06,0.03
980,4202,44892,443300,1314,08059011711,0.03,0.08
981,4166,51834,447700,1741,08059011712,0.03,0.03
982,5142,57173,512600,2309,08059011720,0.02,0.02
983,2733,56713,586300,1655,08059011721,0.02,0.05
984,3608,44787,339000,1495,08059011723,0.04,0.05
985,7493,73060,644000,2929,08059011724,0.03,0.03
986,1793,61181,451000,1907,08059011725,0.02,0.0
987,5450,54865,532800,2071,08059011726,0.03,0.06
988,3745,51128,462000,1387,08059011727,0.04,0.04
989,2838,48355,455000,1470,08059011728,0.06,0.01
990,4454,38766,274500,1739,08059011729,0.05,0.12
991,3366,32893,253200,1483,08059011730,0.05,0.08
992,4476,48916,452900,1752,08059011731,0.03,0.04
993,5129,40777,249400,1559,08059011732,0.08,0.08
994,1882,48843,385600,1571,08059011733,0.01,0.1
995,6072,42080,358100,1592,08059011803,0.01,0.15
996,4111,40472,395600,1706,08059011804,0.07,0.1
997,5091,30722,354000,1208,08059011806,0.02,0.17
998,2811,36935,408900,1804,08059011807,0.06,0.13
999,2787,40385,-666666666,1596,08059011808,0.01,0.07
1000,3037,36025,246700,1526,08059011904,0.01,0.12
1001,3699,50714,530800,1321,08059011951,0.02,0.01
1002,5803,60989,512600,1705,08059012022,0.01,0.05
1003,3254,46195,436800,1940,08059012023,0.05,0.05
1004,5406,59173,530700,2037,08059012024,0.05,0.05
1005,3434,56344,554000,1456,08059012026,0.02,0.06
1006,3204,47593,610700,1270,08059012027,0.03,0.05
1007,3757,46774,582500,1339,08059012030,0.04,0.02
1008,3623,56955,540000,2152,08059012031,0.06,0.04
1009,2755,60364,605600,2139,08059012032,0.01,0.02
1010,2891,58676,603400,1904,08059012033,0.0,0.02
1011,3690,75909,903600,-666666666,08059012034,0.04,0.07
1012,5086,80488,759000,-666666666,08059012035,0.06,0.01
1013,3238,70027,644200,1741,08059012036,0.04,0.03
1014,3881,62621,481200,1390,08059012037,0.03,0.01
1015,3616,41085,394900,1873,08059012038,0.03,0.04
1016,5458,45605,386200,1942,08059012039,0.05,0.05
1017,5444,43922,439300,1906,08059012041,0.03,0.02
1018,3878,49125,438200,1321,08059012042,0.02,0.03
1019,6266,54980,434200,1991,08059012043,0.01,0.02
1020,3831,55196,471700,1764,08059012044,0.04,0.04
1021,6047,51161,486100,1949,08059012045,0.05,0.03
1022,2250,52619,391500,2300,08059012046,0.04,0.02
1023,4583,45667,385600,1700,08059012047,0.02,0.03
1024,2111,41838,441800,2364,08059012048,0.02,0.05
1025,3965,60208,492800,2000,08059012049,0.04,0.03
1026,3818,47149,683500,1821,08059012050,0.03,0.07
