,population,income,house_value,rent,tract,unemployment,poverty
521,5933,48330,356700,1667,08059010308,0.05,0.07
522,4322,32872,334300,892,08059010701,0.02,0.08
523,2575,44557,401500,1401,08059011721,0.03,0.06
524,5855,49086,402400,1186,08059012022,0.05,0.06
525,4092,50682,448200,1236,08059012031,0.05,0.04
526,5336,39481,308100,1395,08059012039,0.03,0.04
527,6148,43029,514500,1558,08013013211,0.05,0.05
528,5389,24860,233900,983,08013013503,0.08,0.21
529,3235,38585,580800,1186,08013013005,0.02,0.09
530,3935,47545,623700,995,08013013601,0.04,0.08
531,779,42132,361800,1214,08013013602,0.07,0.04
532,2666,59083,914100,1981,08013012104,0.04,0.09
533,5590,47409,526000,1528,08013012105,0.02,0.08
534,3381,47636,669600,1530,08013012603,0.05,0.11
535,6209,52225,697100,1979,08013012701,0.0,0.01
536,2506,21985,567600,895,08013012707,0.02,0.12
537,1936,43897,498900,2692,08013012709,0.04,0.06
538,3543,58795,604700,2207,08013013004,0.03,0.03
539,6061,42047,446700,1664,08013013702,0.03,0.11
540,5337,33756,267300,1457,08013013305,0.03,0.15
541,5040,47626,588400,1708,08013012708,0.05,0.04
542,1615,15024,340300,1424,08013012605,0.03,0.42
543,5859,41241,304200,1587,08059011702,0.02,0.11
544,3507,35349,294400,1018,08059011709,0.05,0.03
545,3627,30779,251300,1233,08059011723,0.04,0.11
546,1882,48929,361900,1893,08059011725,0.06,0.02
547,3596,29306,209700,1122,08059011730,0.02,0.18
548,3219,36278,391700,988,08059011951,0.02,0.06
549,3312,48713,483700,1371,08059012026,0.02,0.09
550,3758,66458,818300,-666666666,08059012034,0.03,0.04
551,2349,27470,137000,752,08043978800,0.03,0.16
552,2327,22778,187300,628,08043978400,0.05,0.09
553,3157,28671,178700,904,08043979100,0.06,0.13
554,1735,40847,339100,980,08043979200,0.05,0.06
555,3642,26615,182900,929,08043978100,0.09,0.1
556,3198,25271,151000,1330,08043979400,0.07,0.08
557,3563,21396,202600,780,08043979000,0.04,0.15
558,2195,16529,71200,717,08101001200,0.21,0.33
559,1493,14922,82200,799,08101002200,0.17,0.44
560,2801,22921,89400,799,08101002500,0.05,0.23
561,4158,17058,81400,693,08101002600,0.09,0.37
562,2640,25050,149600,875,08101000100,0.09,0.1
563,1435,17917,81300,760,08101001400,0.2,0.37
564,1744,33100,158100,822,08101001600,0.09,0.08
565,3628,17734,87900,819,08101002300,0.05,0.23
566,2875,26266,137800,716,08121924200,0.03,0.1
567,6841,28171,161700,862,08123000703,0.08,0.21
568,1127,34844,218700,1297,08123000704,0.06,0.01
569,1402,29231,330000,725,08123000705,0.02,0.06
570,1826,39384,478100,1349,08113968101,0.01,0.1
571,4223,28111,200400,1069,08031004503,0.03,0.24
572,2136,17946,139400,643,08023972600,0.14,0.31
573,1551,17317,104300,326,08023972700,0.07,0.29
574,3080,20342,313000,578,08031001901,0.24,0.47
575,818,6419,522700,-666666666,08031001902,0.04,0.0
576,2074,31250,694000,844,08113968102,0.04,0.15
577,2350,25363,87300,575,08115968300,0.07,0.17
578,3561,21057,114000,680,08123000501,0.04,0.35
579,3753,25250,164200,856,08123000502,0.1,0.25
580,4887,21036,121300,799,08123001003,0.1,0.3
581,4470,23399,144700,857,08123001004,0.04,0.18
582,7386,30122,201700,1227,08123001005,0.02,0.13
583,5111,27801,176100,1112,08123001006,0.04,0.12
584,4488,35836,226700,1371,08123001405,0.03,0.05
585,6274,40523,256700,1407,08123001406,0.07,0.08
586,2955,50000,346300,1397,08123001407,0.02,0.02
587,2065,38814,323400,1035,08123001408,0.02,0.07
588,3376,31746,242300,1175,08123001409,0.0,0.11
589,3600,38561,280000,1625,08123001410,0.05,0.03
590,2603,39084,277300,1046,08123001411,0.03,0.04
591,2897,39848,340000,1193,08123001412,0.03,0.06
592,2581,33838,183300,1139,08123001413,0.0,0.08
593,2296,42125,246700,1398,08123001414,0.02,0.04
594,3525,44262,277900,1727,08123001415,0.03,0.04
595,2635,48917,324700,1649,08123001416,0.01,0.03
596,2884,34591,197500,916,08123001417,0.06,0.16
597,4846,31655,200200,753,08123001905,0.08,0.11
598,1644,32863,256300,974,08123001906,0.04,0.08
599,2919,38924,319700,975,08123001907,0.02,0.08
600,2872,34980,200000,850,08123001908,0.02,0.03
601,3849,47258,389600,1170,08059010210,0.03,0.04
602,2634,45625,709200,1269,08059009848,0.03,0.03
603,5163,37006,271700,1472,08059010100,0.06,0.24
604,4160,33538,291700,1165,08059010212,0.04,0.1
605,2857,40066,307800,1767,08059010304,0.06,0.06
606,5019,30975,295900,1143,08059010307,0.06,0.13
607,4994,38567,323700,1192,08059010901,0.02,0.11
608,3098,29978,369500,1147,08059011300,0.05,0.14
609,4640,27353,291200,979,08059011602,0.02,0.13
610,5577,25454,226300,1454,08031008386,0.06,0.09
611,7488,28882,235600,1371,08031008387,0.05,0.16
612,9517,32427,246200,1474,08031008388,0.04,0.04
613,10866,40467,296000,2015,08031008389,0.04,0.06
614,9755,32636,254000,1555,08031008390,0.05,0.15
615,7320,33477,203300,1386,08041004511,0.11,0.11
616,4204,32920,224100,1087,08041004601,0.04,0.08
617,4226,27904,209100,1020,08041004602,0.05,0.13
618,7171,39227,237600,1637,08041004603,0.05,0.07
619,8225,40138,242000,1605,08041004705,0.04,0.07
620,5572,45349,278800,1735,08041004706,0.05,0.05
621,7351,36313,244800,1561,08041005105,0.07,0.06
622,10371,43074,254800,1602,08041005106,0.06,0.04
623,9723,44648,284100,1737,08041005107,0.03,0.07
624,9113,39544,225300,1384,08041005108,0.05,0.02
625,7796,37640,256400,1652,08041005109,0.06,0.09
626,4205,34189,176000,1126,08041005110,0.08,0.08
627,8360,36147,213100,1309,08041005111,0.04,0.06
628,5217,26259,176800,1381,08041006301,0.04,0.17
629,5889,25247,164400,981,08041006302,0.1,0.29
630,4224,36593,227000,1139,08041006801,0.03,0.15
631,3942,35353,247700,1694,08041006802,0.08,0.09
632,4979,60606,493500,2391,08035014506,0.02,0.02
633,7125,42443,294400,1836,08035014603,0.01,0.01
634,4223,52440,390700,2003,08035014604,0.04,0.05
635,6584,38893,570100,2007,08037000301,0.03,0.04
636,2240,38819,664300,1138,08037000302,0.04,0.19
637,4632,30506,467700,1455,08037000401,0.04,0.11
638,5202,31213,836300,1558,08037000402,0.02,0.05
639,8411,47434,537900,1474,08037000403,0.03,0.04
640,580,19671,1868100,2068,08037000501,0.0,0.09
641,5250,41038,277100,1890,08041006901,0.04,0.07
642,5194,42996,274500,1504,08041006902,0.05,0.05
643,9401,52833,437200,1756,08041007101,0.05,0.05
644,9605,52632,386100,2099,08041007102,0.05,0.01
645,9957,44580,453200,1508,08041007201,0.04,0.08
646,9654,50498,371500,1389,08041007202,0.04,0.02
647,8074,50126,336400,-666666666,08041007601,0.03,0.01
648,3493,38783,467700,2636,08041007602,0.07,0.05
649,290,2499,-666666666,-666666666,08043980100,,0.0
650,5773,2499,-666666666,-666666666,08043980300,,0.0
651,2829,-666666666,-666666666,-666666666,08043980200,,0.0
652,4345,34243,373000,1638,08045951701,0.04,0.04
653,3247,29309,366100,1072,08045951702,0.02,0.08
654,6428,37666,578800,1555,08045951803,0.02,0.07
655,4214,37926,584400,1492,08045951804,0.07,0.14
656,4961,35737,299600,1260,08045951901,0.06,0.08
657,7216,39536,311000,1408,08045951902,0.04,0.07
658,4141,26620,161200,956,08123001201,0.03,0.21
659,7625,24933,107300,1001,08123001300,0.07,0.21
660,3000,33311,238500,848,08041000800,0.05,0.12
661,2404,35818,324000,791,08041000900,0.06,0.09
662,4070,22866,159400,940,08041002101,0.11,0.23
663,3521,50205,470600,1321,08041002501,0.04,0.05
664,8178,35160,329500,1046,08041003701,0.04,0.11
665,12688,46024,339000,1782,08041003902,0.05,0.04
666,15045,38419,226300,1503,08041004503,0.07,0.03
667,3352,36675,215000,1494,08041005602,0.05,0.02
668,3151,35188,197600,1197,08041005800,0.06,0.07
669,7046,31054,219200,1120,08041005900,0.03,0.12
670,6856,21952,174200,848,08041006000,0.05,0.23
671,3954,26514,140700,1304,08041006501,0.12,0.14
672,2467,34533,282800,904,08041006600,0.05,0.12
673,2158,24324,198300,939,08041001500,0.06,0.21
674,3542,13701,288300,822,08041001600,0.11,0.15
675,1890,45078,265400,1168,08041001800,0.02,0.07
676,3117,21352,185700,826,08041002700,0.12,0.24
677,3444,36696,337500,879,08041003400,0.06,0.08
678,3838,32193,172700,1100,08041004200,0.09,0.08
679,6782,29098,193900,1397,08041004300,0.08,0.06
680,5066,20621,295600,1325,08041007800,0.14,0.09
681,2862,50000,334100,1304,08041003708,0.03,0.07
682,3516,29850,187000,1494,08041004507,0.14,0.15
683,3675,26783,197100,1098,08041004901,0.05,0.09
684,2640,42574,337700,1169,08041007900,0.05,0.04
685,6139,18623,141300,824,08041005400,0.13,0.3
686,7744,25287,161900,1060,08041006400,0.07,0.25
687,7083,28272,160400,782,08041004508,0.03,0.09
688,5339,46250,406900,1439,08041003702,0.05,0.03
689,6498,40294,321000,1232,08041003709,0.07,0.12
690,4883,24219,81500,951,08041004501,0.15,0.24
691,4137,21320,208200,920,08001007801,0.06,0.31
692,4052,26279,205700,1427,08031008304,0.06,0.2
693,3850,30644,257400,1267,08031000201,0.07,0.08
694,4226,49810,379600,1558,08059012044,0.03,0.06
695,3904,39387,326800,1805,08059012053,0.02,0.04
696,5888,48121,309500,1422,08059012057,0.04,0.03
697,5722,38221,334400,1840,08059009828,0.05,0.04
698,3772,42672,349700,2602,08059009835,0.06,0.03
699,5873,45054,432000,1177,08059009808,0.04,0.1
700,4817,41867,311300,1864,08059009824,0.05,0.07
701,2601,31012,-666666666,1380,08059009831,0.01,0.08
702,4356,40854,261800,1505,08035013904,0.04,0.09
703,5524,47344,354000,1488,08035013907,0.01,0.03
704,6680,38762,295200,1123,08041003906,0.05,0.07
705,4986,16556,15700,1025,08041000302,0.11,0.23
706,5562,41368,360700,1341,08041004902,0.08,0.03
707,4049,21714,134800,854,08041006100,0.11,0.31
708,1454,24591,178000,798,08041001101,0.04,0.12
709,4342,30199,329800,967,08041002502,0.05,0.08
710,3087,30253,221100,860,08049000100,0.02,0.18
711,5249,30207,244800,1466,08001009401,0.06,0.07
712,5082,32417,264100,1342,08001009407,0.06,0.15
713,4400,28602,198900,1036,08123002004,0.06,0.08
714,3835,37875,348300,684,08077001600,0.05,0.02
715,8356,25985,169500,1030,08077001101,0.05,0.14
716,3423,37231,287600,1127,08077001403,0.08,0.05
717,13174,28129,210100,1086,08077001501,0.1,0.14
718,4707,26919,261000,783,08077001702,0.07,0.14
719,5202,37800,318700,900,08077001900,0.04,0.06
720,3945,22862,142700,779,08077000700,0.12,0.24
721,9070,23929,160700,911,08077001301,0.06,0.3
722,5011,33408,239700,1129,08077001302,0.06,0.04
723,4477,25197,193600,1046,08077000601,0.06,0.33
724,7489,30404,343100,1181,08077001502,0.05,0.07
725,4264,30713,185700,1099,08077001703,0.06,0.05
726,1475,28563,184000,680,08077000300,0.05,0.21
727,4569,25925,104400,717,08099000300,0.05,0.18
728,1307,35250,122900,650,08099000100,0.03,0.05
729,2539,18271,49000,682,08099000200,0.18,0.26
730,1427,21184,85000,593,08099000600,0.03,0.15
731,878,30174,331100,732,08053973100,0.04,0.13
732,5380,26784,169500,898,08041005000,0.06,0.16
733,3388,44315,454200,1342,08059012059,0.01,0.03
734,3310,45000,273500,1498,08059012060,0.05,0.09
735,4152,36013,315700,1445,08059015800,0.02,0.06
736,3705,33184,412900,1301,08059015900,0.02,0.07
737,5022,34559,219400,983,08045952001,0.07,0.13
738,8409,34609,253900,989,08045952002,0.04,0.07
739,5050,37345,321200,1074,08049000201,0.04,0.04
740,3892,42143,334900,1438,08059010206,0.03,0.04
741,2154,39107,213000,1449,08059009830,0.02,0.09
742,5049,40115,351300,1273,08077001404,0.04,0.02
743,3600,24125,164400,973,08077000400,0.03,0.23
744,3155,6033,162500,731,08077000500,0.23,0.13
745,4429,17209,150600,697,08077000602,0.17,0.36
746,3061,26860,205000,1107,08077000900,0.05,0.2
747,5458,31438,272400,948,08077001001,0.03,0.06
748,3625,36074,371300,1122,08069001113,0.04,0.06
749,2674,21128,26100,716,08069001304,0.03,0.24
750,5799,29921,287700,926,08069001603,0.03,0.09
751,5486,32172,228900,1265,08069002005,0.04,0.04
752,6192,33998,290100,1211,08069002700,0.06,0.07
753,2690,25589,316700,999,08069000100,0.05,0.26
754,6288,26531,295800,1343,08069001104,0.02,0.23
755,6113,28088,248500,1443,08069001707,0.05,0.21
756,3725,39349,371600,949,08069001903,0.04,0.12
757,1979,37583,342100,1330,08069001008,0.03,0.05
758,3659,36414,354200,922,08069001301,0.03,0.09
759,9694,29275,246600,909,08069001704,0.07,0.1
760,2848,45119,364800,1258,08069000300,0.06,0.08
761,5424,30787,302100,1318,08069001107,0.08,0.15
762,4336,41122,571200,1086,08045951802,0.01,0.02
763,4151,35931,335700,922,08051963600,0.07,0.08
764,902,27330,337100,875,08051963900,0.02,0.17
765,6610,18933,206900,855,08051963700,0.09,0.19
766,2831,41250,401000,1932,08069001010,0.04,0.12
767,2755,28295,265300,1040,08083969200,0.03,0.17
768,4891,25061,209000,945,08083969600,0.05,0.06
769,3293,27618,251300,943,08083969000,0.03,0.05
770,5450,29321,181000,831,08083969300,0.09,0.22
771,7045,40116,258900,1679,08031008391,0.02,0.05
772,3983,35050,335600,1138,08031015300,0.06,0.13
773,4945,26393,356700,1243,08031015400,0.01,0.12
774,3915,31660,318300,1134,08031015500,0.06,0.12
775,8870,25392,196000,919,08031015600,0.1,0.32
776,5939,28424,281900,1054,08031015700,0.02,0.22
777,1519,37430,187000,1395,08031980000,0.02,0.07
778,0,-666666666,-666666666,-666666666,08031980100,,
779,7315,54951,414600,1990,08035013910,0.02,0.02
780,7640,46875,495600,2287,08035013911,0.04,0.01
781,5116,51711,354600,1735,08035014005,0.02,0.02
782,6824,69013,447200,2100,08035014006,0.04,0.02
783,4115,52137,374800,2086,08035014112,0.05,0.01
784,4449,60389,494900,1585,08035014115,0.03,0.03
785,6201,51801,845300,1610,08035014116,0.02,0.07
786,7528,51710,457100,1456,08035013901,0.02,0.02
787,5994,50719,525700,1627,08035013909,0.03,0.02
788,5551,41827,369900,1380,08035014503,0.06,0.07
789,3343,46667,814500,1373,08035014123,0.04,0.07
790,1856,39550,488700,1246,08035014202,0.03,0.08
791,783,37260,341200,921,08035014300,0.02,0.01
792,6899,53609,463600,2154,08035013908,0.02,0.02
793,7149,62642,748200,1556,08035014122,0.02,0.01
794,7333,44715,267600,1490,08035014001,0.04,0.03
795,3945,54188,420900,1750,08035014107,0.02,0.03
796,3424,45824,328600,1710,08035014114,0.02,0.04
797,4707,34857,306700,1184,08035014504,0.06,0.16
798,5637,43989,423900,1390,08035014110,0.04,0.06
799,2768,58661,495500,1657,08035014109,0.04,0.02
800,7366,37981,351900,1693,08037000200,0.01,0.05
801,3321,34364,342900,574,08005006603,0.04,0.12
802,4136,50875,466100,2290,08005006711,0.07,0.01
803,5903,54944,730700,2207,08005006808,0.03,0.01
804,4098,31948,258800,1274,08005005553,0.04,0.16
805,4424,51018,466300,1877,08005005623,0.05,0.03
806,3462,42819,391700,1681,08005005631,0.04,0.01
807,2943,31357,221100,1138,08005005551,0.07,0.19
808,2803,23750,61100,850,08005005552,0.03,0.21
809,3204,45040,332300,1084,08005005625,0.04,0.15
810,6009,41300,382800,1837,08005005630,0.02,0.03
811,2317,32412,-666666666,1334,08005006501,0.04,0.19
812,3582,32500,298100,1153,08005006502,0.03,0.11
813,5669,28575,290800,969,08005006601,0.05,0.15
814,5243,61739,449700,2065,08005006709,0.02,0.01
815,4101,22975,223400,1001,08005007201,0.09,0.25
816,3582,37250,488900,1550,08005005952,0.02,0.13
817,5626,22950,307800,1238,08069001110,0.04,0.24
818,5192,63204,632100,-666666666,08059012035,0.05,0.01
819,6086,42318,402500,1515,08059012045,0.04,0.02
820,3990,40487,352500,1355,08059012055,0.02,0.05
821,6314,30902,411800,1239,08059011000,0.05,0.1
822,3766,30697,311000,1117,08059010305,0.03,0.13
823,2714,30505,281100,1133,08059010405,0.05,0.18
824,4388,32376,385600,1133,08059010503,0.05,0.11
825,5918,30231,407200,966,08059011100,0.05,0.18
826,4489,41143,327800,1536,08059011701,0.05,0.05
827,2345,31728,196100,1162,08059011904,0.02,0.09
828,4115,43889,428100,1750,08059012030,0.03,0.08
829,4899,44018,305100,1763,08059009823,0.04,0.06
830,5590,65862,503300,2833,08059009838,0.01,0.0
831,2463,30705,437100,1335,08059009900,0.05,0.19
832,2419,45625,439300,2311,08059010205,0.02,0.02
833,2991,29636,320800,1156,08059010306,0.08,0.06
834,2506,32188,300000,1252,08059010604,0.06,0.09
835,5651,32570,365100,1136,08059010702,0.05,0.16
836,2631,51799,440000,1117,08059010801,0.02,0.12
837,5085,32261,362800,1353,08059011202,0.03,0.07
838,2877,40481,349500,1157,08059011728,0.06,0.08
839,5371,33036,262300,1349,08059011803,0.01,0.11
840,4389,32064,312100,1313,08059011804,0.06,0.11
841,3937,60204,533100,1544,08059012036,0.06,0.01
842,2427,40574,360000,2120,08059012048,0.01,0.03
843,5255,50425,414400,1883,08059012024,0.03,0.07
844,3572,48587,421800,1573,08059012051,0.03,0.03
845,6194,36479,233800,1323,08041004502,0.05,0.05
846,6179,32111,227200,1358,08041004703,0.05,0.03
847,9870,40848,314900,1897,08041005104,0.06,0.06
848,6193,28788,247200,728,08041005700,0.04,0.06
849,7100,26892,161800,1544,08041006502,0.05,0.25
850,8751,55841,489900,-666666666,08041007400,0.05,0.02
851,3165,44028,497000,1152,08031000600,0.03,0.18
852,1462,9448,-666666666,241,08031000800,0.34,0.8
853,6276,26127,221700,1129,08031000902,0.03,0.17
854,3877,39150,550700,1790,08037000502,0.01,0.09
855,6529,41486,553300,1287,08037000503,0.0,0.11
856,1593,39500,671500,2054,08037000701,0.0,0.05
857,1706,37800,734800,1243,08037000702,0.02,0.1
858,2551,39213,861200,1522,08037000703,0.04,0.1
859,2059,30500,248700,735,08039961100,0.04,0.1
860,8152,44123,472500,2375,08039961204,0.03,0.05
861,1954,43750,370600,-666666666,08039961205,0.03,0.05
862,3774,50491,423600,2180,08039961206,0.04,0.01
863,4823,53838,375400,2145,08001009408,0.02,0.02
864,4452,30968,232100,1148,08001009604,0.1,0.12
865,5545,26866,88900,918,08001008308,0.07,0.23
866,5896,36480,269100,1469,08001008508,0.03,0.07
867,1999,26659,156300,1007,08001008603,0.01,0.31
868,5304,30338,256900,1428,08001008604,0.06,0.08
869,4194,31287,285800,1047,08001008605,0.03,0.12
870,10217,28205,193900,1223,08001009002,0.02,0.16
871,7291,22491,60800,1165,08001009316,0.03,0.13
872,5097,26607,304300,891,08001009607,0.07,0.17
873,6241,22123,226100,1048,08001008000,0.05,0.18
874,7271,35178,232600,1904,08001008505,0.07,0.12
875,8345,40233,384300,1595,08001008523,0.05,0.09
876,5846,30983,236500,1246,08001009304,0.06,0.11
877,4488,26456,263900,1249,08001009203,0.04,0.23
878,5652,29989,244800,1212,08001009310,0.05,0.13
879,4541,31758,274900,1419,08001009406,0.05,0.09
880,3198,39811,256300,1468,08001009608,0.06,0.06
881,4894,37954,320500,1185,08001008402,0.04,0.03
882,5547,23419,194300,948,08001008705,0.05,0.22
883,4535,25909,217000,932,08001009001,0.05,0.16
884,3944,28418,247900,1241,08001009307,0.04,0.11
885,3728,26259,251900,1053,08001009553,0.04,0.17
886,2627,24216,261500,1009,08001009606,0.03,0.19
887,6133,25536,228800,1531,08001008200,0.07,0.12
888,6704,30311,239500,1632,08001008507,0.03,0.14
889,4098,26433,51200,1099,08001008309,0.05,0.15
890,7907,31514,228700,1346,08001008353,0.04,0.12
891,6929,29004,306600,1027,08049000202,0.08,0.13
892,3134,19160,94500,613,08055960600,0.06,0.21
893,3449,30000,198100,977,08055960900,0.02,0.11
894,5677,31451,416800,1280,08059009849,0.04,0.17
895,2481,53600,653800,1271,08059009850,0.02,0.04
896,3958,52989,449000,1708,08059009851,0.04,0.04
897,3779,39449,458500,1639,08059009852,0.06,0.05
898,2598,25000,231600,1015,08059011401,0.05,0.17
899,4280,32445,249400,1406,08069002008,0.03,0.1
900,3551,30126,335800,1487,08069001004,0.02,0.07
901,2514,21576,281900,1337,08069001305,0.06,0.37
902,2681,25164,-666666666,1146,08069001306,0.06,0.23
903,1719,32365,253700,1088,08069001601,0.05,0.14
904,6046,34361,287500,1213,08069001807,0.04,0.02
905,7497,39903,447200,1238,08069002600,0.03,0.08
906,6701,3574,275000,928,08069000600,0.28,0.07
907,3518,30502,424500,1156,08069001007,0.03,0.11
908,5903,39941,370300,1462,08069001009,0.03,0.07
909,1072,52500,382300,1775,08123002005,0.05,0.01
910,236,44625,344300,-666666666,08123002006,0.0,0.08
911,6982,47340,441900,1261,08123002007,0.05,0.05
912,5468,52080,413600,1468,08123002008,0.03,0.04
913,1725,45072,528500,2662,08123002009,0.02,0.03
914,2435,29325,198400,1500,08123002010,0.04,0.15
915,4938,43317,397200,1721,08005005635,0.05,0.04
916,1908,75640,1628500,-666666666,08005005636,0.01,0.05
917,1390,95833,1065100,3501,08005006712,0.02,0.04
918,1629,52619,-666666666,1528,08005006713,0.01,0.07
919,4961,48722,374100,1607,08005006858,0.02,0.13
920,5841,55849,589500,1908,08005006855,0.04,0.04
921,9070,38980,287600,1474,08005006856,0.04,0.07
922,2303,56154,860600,1301,08005006857,0.06,0.01
923,1652,43947,451600,2013,08005007103,0.02,0.02
924,10088,50464,497700,1406,08005007107,0.01,0.04
925,2909,55424,426500,2634,08005015100,0.02,0.05
926,5612,40446,357300,2073,08005007104,0.02,0.01
927,1283,27213,263500,1083,08007940400,0.09,0.05
928,3430,25534,356700,923,08007974300,0.06,0.11
929,5685,25538,261800,969,08007974200,0.06,0.09
930,2980,52036,446500,1533,08035014007,0.04,0.03
931,8554,62477,451900,1669,08035014008,0.03,0.03
932,4040,49306,345400,2149,08035014009,0.08,0.11
933,5731,47747,373600,1421,08035014010,0.01,0.03
934,2723,23488,85000,822,08001009319,0.07,0.32
935,3057,48565,426600,1632,08001009410,0.05,0.01
936,1525,37235,-666666666,1540,08001008100,0.03,0.25
937,4830,52542,394400,1953,08035014108,0.03,0.01
938,4207,36107,393800,1484,08035013905,0.05,0.05
939,3149,56683,427400,2374,08035014113,0.06,0.03
940,2682,35556,641400,-666666666,08035014602,0.05,0.06
941,4074,22923,182500,949,08005007202,0.07,0.24
942,5413,27273,206300,1337,08005007400,0.05,0.14
943,4946,26845,156700,1221,08005007704,0.09,0.15
944,5451,34364,376300,1365,08005005611,0.02,0.09
945,2804,40511,444100,1896,08005005624,0.07,0.03
946,3928,34826,324800,1383,08005005626,0.06,0.07
947,3070,53056,430600,1719,08005005633,0.03,0.02
948,2755,44172,399700,1645,08005005800,0.09,0.04
949,3758,43465,441600,927,08039961207,0.02,0.04
950,3387,37282,469000,1500,08039961208,0.01,0.02
951,2078,37347,323200,1070,08039961209,0.02,0.06
952,7094,55016,474400,1443,08041003305,0.05,0.04
953,3335,36799,359900,-666666666,08041003306,0.11,0.06
954,3351,38857,219400,1371,08041003307,0.09,0.04
955,5746,39795,244100,1159,08041003308,0.06,0.05
956,2025,37668,-666666666,1599,08041003801,0.04,0.05
957,4608,13354,-666666666,-666666666,08041003802,0.0,0.0
958,9353,37481,-666666666,1580,08041004401,0.13,0.18
959,6057,25252,-666666666,1730,08041004402,0.0,0.0
960,1551,29476,-666666666,1696,08041004403,0.07,0.06
961,10397,40063,261100,1705,08041004510,0.07,0.01
962,1484,32370,578300,1435,08037000600,0.03,0.04
963,1602,26313,303300,847,08037000100,0.04,0.03
964,5491,30201,216800,943,08065961700,0.05,0.13
965,4182,32859,442600,998,08067970900,0.02,0.07
966,9758,35749,320600,1088,08067970600,0.03,0.06
967,6276,28291,270500,999,08067940300,0.06,0.12
968,7142,25910,438700,1462,08067970800,0.05,0.1
969,3260,40309,431500,1187,08067971000,0.02,0.03
970,4083,30508,453100,1130,08067971100,0.08,0.13
971,4917,34120,392300,1259,08067970701,0.04,0.06
972,2812,41000,268200,771,08081000300,0.02,0.09
973,4655,26063,157300,692,08081000400,0.05,0.17
974,4234,28143,151500,890,08081000500,0.03,0.13
975,7558,31520,652700,1089,08097000100,0.03,0.06
976,1747,20272,85200,584,08105976800,0.06,0.15
977,5087,18980,129500,564,08105976700,0.13,0.19
978,4028,20583,200800,928,08123000402,0.06,0.2
979,4571,27845,207300,890,08123001100,0.04,0.17
980,2836,16250,134300,698,08123000100,0.08,0.36
981,1557,26179,95000,729,08123000701,0.12,0.21
982,3781,22487,193500,1283,08005007600,0.12,0.26
983,6605,39239,350500,1572,08005007105,0.07,0.05
984,5969,52184,389300,1821,08005007106,0.03,0.04
985,5457,23250,152100,905,08005007302,0.09,0.25
986,2364,27215,219800,1038,08005007301,0.05,0.15
987,3545,28813,241300,1000,08005080000,0.08,0.18
988,5529,36225,297500,1142,08005080300,0.03,0.1
989,5187,36095,258000,1421,08005080400,0.02,0.06
990,3556,37468,257500,1326,08005080500,0.1,0.1
991,4266,25857,207000,914,08005080100,0.08,0.14
992,6595,32996,319900,1551,08005080200,0.02,0.08
993,3433,35202,166300,1199,08005080600,0.02,0.13
994,5794,28758,234200,1228,08005080700,0.11,0.11
995,4761,28304,246700,978,08059010402,0.04,0.14
996,4397,35332,343600,1039,08059011711,0.03,0.08
997,3987,44247,312500,1292,08059011708,0.02,0.08
998,823,31157,293600,719,08079973600,0.02,0.12
999,4722,31964,419900,1139,08091967600,0.05,0.1
1000,3818,26327,224000,707,08103951100,0.07,0.15
1001,2647,31168,170100,795,08103951200,0.02,0.06
1002,6849,30960,285300,1072,08123002502,0.03,0.18
1003,5051,60227,478700,1678,08005006706,0.04,0.02
1004,5151,51080,467700,1593,08005006708,0.02,0.03
1005,2994,42966,565700,1487,08005006854,0.07,0.07
1006,6914,26279,186000,1184,08001008506,0.06,0.1
1007,8186,39262,278800,1592,08001008533,0.03,0.06
1008,5058,39241,262300,1821,08001008534,0.02,0.01
1009,5274,24597,168300,1116,08001008801,0.07,0.27
1010,4268,27000,53700,1005,08001009103,0.05,0.12
1011,7518,32406,270700,1528,08001009204,0.03,0.06
1012,6562,24609,137800,1023,08001009318,0.04,0.34
1013,3846,23400,55900,1193,08001009321,0.02,0.16
1014,4004,31170,271800,1158,08001009323,0.04,0.08
1015,5603,49277,370600,1551,08001009409,0.02,0.02
1016,3054,39798,336900,1757,08001009411,0.05,0.09
1017,4809,31678,264800,1677,08001009502,0.06,0.1
1018,6978,44975,352500,1671,08001008526,0.03,0.05
1019,6454,30217,206900,988,08001008606,0.08,0.17
1020,5835,25189,189100,1176,08001008706,0.02,0.19
1021,5170,25460,110900,1047,08001008802,0.07,0.26
1022,5966,34506,219000,1249,08001009104,0.05,0.19
1023,3561,28063,249200,1763,08001009306,0.03,0.03
1024,5405,37135,337000,1506,08059011805,0.01,0.11
1025,4545,25510,260900,972,08059011402,0.02,0.13
1026,4915,41525,182900,1376,08059011732,0.06,0.11
1027,1593,36290,318100,1204,08059011733,0.04,0.11
1028,5128,25712,249200,862,08059011806,0.02,0.14
1029,3787,16020,237200,1426,08069000505,0.08,0.44
1030,3387,19205,302100,1528,08069000506,0.11,0.27
1031,1648,29745,338500,1141,08069000801,0.03,0.18
1032,1322,29889,361400,1062,08069000802,0.03,0.14
1033,4664,32491,303500,1387,08069001307,0.06,0.1
1034,5754,41870,364000,1583,08069001308,0.04,0.06
1035,5487,32760,374400,1606,08069001605,0.03,0.09
1036,3076,42730,363200,1633,08069001606,0.03,0.05
1037,5231,35320,282600,1043,08005007101,0.05,0.07
1038,4268,31676,227900,1226,08005007702,0.03,0.12
1039,4644,25283,276500,1275,08005007703,0.11,0.13
