,tract,year,rec,med,dispensary_status,match_id,population,income,house_value,rent,unemployment,poverty
1273,8029964800,2015,0.0,0.0,0.0,186.0,4129.0,21667.0,194600.0,919.0,0.09,0.11
1274,8029964800,2016,0.0,0.0,0.0,186.0,4024.0,18799.0,190900.0,881.0,0.11,0.14
1275,8029964800,2017,0.0,0.0,0.0,186.0,4007.0,23107.0,210500.0,914.0,0.06,0.12
1276,8029964800,2018,0.0,0.0,0.0,186.0,4000.0,24491.0,206700.0,927.0,0.07,0.12
1277,8029964800,2019,0.0,0.0,0.0,186.0,4117.0,24387.0,211400.0,788.0,0.08,0.15
1278,8029964800,2020,0.0,0.0,0.0,186.0,4018.0,23802.0,229500.0,725.0,0.08,0.16
1279,8029964800,2021,0.0,0.0,0.0,186.0,4180.0,25370.0,210800.0,763.0,0.06,0.14
1280,8029964800,2014,0.0,0.0,0.0,211.0,3998.0,21667.0,198900.0,929.0,0.11,0.1
1281,8029964800,2015,0.0,0.0,0.0,211.0,4129.0,21667.0,194600.0,919.0,0.09,0.11
1282,8029964800,2016,0.0,0.0,0.0,211.0,4024.0,18799.0,190900.0,881.0,0.11,0.14
1283,8029964800,2017,0.0,0.0,0.0,211.0,4007.0,23107.0,210500.0,914.0,0.06,0.12
1284,8029964800,2018,0.0,0.0,0.0,211.0,4000.0,24491.0,206700.0,927.0,0.07,0.12
1285,8029964800,2019,0.0,0.0,0.0,211.0,4117.0,24387.0,211400.0,788.0,0.08,0.15
1286,8029964800,2020,0.0,0.0,0.0,211.0,4018.0,23802.0,229500.0,725.0,0.08,0.16
1287,8029964800,2021,0.0,0.0,0.0,211.0,4180.0,25370.0,210800.0,763.0,0.06,0.14
1288,8029965002,2014,0.0,0.0,0.0,325.0,4180.0,25370.0,210800.0,763.0,0.06,0.14
1289,8029965002,2015,0.0,0.0,0.0,325.0,4180.0,25370.0,210800.0,763.0,0.06,0.14
1290,8029965002,2016,0.0,0.0,0.0,325.0,4180.0,25370.0,210800.0,763.0,0.06,0.14
1291,8029965002,2017,0.0,0.0,0.0,325.0,4180.0,25370.0,210800.0,763.0,0.06,0.14
1292,8029965002,2018,0.0,0.0,0.0,325.0,4180.0,25370.0,210800.0,763.0,0.06,0.14
1293,8029965002,2019,0.0,0.0,0.0,325.0,4180.0,25370.0,210800.0,763.0,0.06,0.14
1294,8029965002,2020,0.0,0.0,0.0,325.0,2006.0,29983.0,261100.0,839.0,0.03,0.16
1295,8029965002,2021,0.0,0.0,0.0,325.0,2056.0,28523.0,266300.0,1027.0,0.01,0.17
1296,8031000102,2014,0.0,0.0,1.0,55.0,3052.0,41596.0,282100.0,897.0,0.04,0.08
1297,8031000102,2015,16.0,36.0,1.0,55.0,3203.0,42093.0,317100.0,923.0,0.05,0.11
1298,8031000102,2016,34.0,72.0,1.0,55.0,3272.0,46052.0,356900.0,1029.0,0.03,0.1
1299,8031000102,2017,47.0,108.0,1.0,55.0,3456.0,48347.0,387400.0,1194.0,0.03,0.1
1300,8031000102,2018,71.0,139.0,1.0,55.0,3402.0,52106.0,434900.0,1592.0,0.03,0.1
1301,8031000102,2019,95.0,163.0,1.0,55.0,3491.0,53819.0,464600.0,1953.0,0.03,0.09
1302,8031000102,2020,119.0,179.0,1.0,55.0,3667.0,57026.0,514100.0,2030.0,0.04,0.07
1303,8031000102,2021,139.0,191.0,1.0,55.0,3747.0,64509.0,585500.0,2100.0,0.08,0.08
1304,8031000201,2014,0.0,0.0,1.0,56.0,3966.0,30729.0,185800.0,1043.0,0.07,0.1
1305,8031000201,2015,0.0,0.0,1.0,56.0,4045.0,28599.0,194600.0,1109.0,0.06,0.1
1306,8031000201,2016,0.0,0.0,1.0,56.0,4082.0,28668.0,206800.0,1135.0,0.09,0.09
1307,8031000201,2017,0.0,0.0,1.0,56.0,3881.0,30070.0,229100.0,1206.0,0.07,0.1
1308,8031000201,2018,0.0,0.0,1.0,56.0,3850.0,30644.0,257400.0,1267.0,0.07,0.08
1309,8031000201,2019,0.0,0.0,1.0,56.0,3820.0,30866.0,290100.0,1244.0,0.07,0.09
1310,8031000201,2020,0.0,0.0,1.0,56.0,3381.0,33199.0,333100.0,1069.0,0.03,0.07
1311,8031000201,2021,3.0,0.0,1.0,56.0,3504.0,34760.0,367700.0,1138.0,0.04,0.08
1312,8031000202,2014,0.0,0.0,1.0,57.0,3985.0,30886.0,243200.0,763.0,0.1,0.27
1313,8031000202,2015,0.0,2.0,1.0,57.0,3890.0,30984.0,251500.0,657.0,0.07,0.25
1314,8031000202,2016,27.0,32.0,1.0,57.0,3996.0,30679.0,280000.0,680.0,0.06,0.21
1315,8031000202,2017,63.0,77.0,1.0,57.0,3994.0,30317.0,321800.0,659.0,0.07,0.22
1316,8031000202,2018,99.0,113.0,1.0,57.0,3991.0,33046.0,378800.0,757.0,0.05,0.2
1317,8031000202,2019,135.0,149.0,1.0,57.0,4006.0,34343.0,452300.0,799.0,0.03,0.16
1318,8031000202,2020,179.0,193.0,1.0,57.0,4380.0,37491.0,509200.0,1232.0,0.05,0.18
1319,8031000202,2021,215.0,229.0,1.0,57.0,4327.0,39491.0,523300.0,1180.0,0.05,0.21
1320,8031000301,2014,0.0,0.0,1.0,58.0,5371.0,34544.0,330500.0,780.0,0.09,0.1
1321,8031000301,2015,16.0,52.0,1.0,58.0,5361.0,34544.0,369800.0,785.0,0.07,0.08
1322,8031000301,2016,24.0,122.0,1.0,58.0,5465.0,41557.0,384700.0,1043.0,0.06,0.06
1323,8031000301,2017,51.0,220.0,1.0,58.0,5742.0,41761.0,418600.0,1140.0,0.05,0.07
1324,8031000301,2018,87.0,334.0,1.0,58.0,5900.0,45245.0,472500.0,1069.0,0.03,0.07
1325,8031000301,2019,123.0,419.0,1.0,58.0,5869.0,53290.0,511400.0,1223.0,0.01,0.06
1326,8031000301,2020,159.0,506.0,1.0,58.0,5403.0,60488.0,596000.0,1470.0,0.01,0.1
1327,8031000301,2021,190.0,582.0,1.0,58.0,5383.0,77671.0,672600.0,1580.0,0.02,0.09
1328,8031000302,2014,0.0,8.0,1.0,59.0,4215.0,50076.0,337900.0,989.0,0.02,0.07
1329,8031000302,2015,0.0,80.0,1.0,59.0,4406.0,48533.0,350500.0,1099.0,0.04,0.08
1330,8031000302,2016,0.0,180.0,1.0,59.0,4413.0,47227.0,360100.0,1043.0,0.04,0.07
1331,8031000302,2017,0.0,303.0,1.0,59.0,4573.0,48931.0,418100.0,1023.0,0.05,0.1
1332,8031000302,2018,0.0,416.0,1.0,59.0,4589.0,51473.0,440400.0,1116.0,0.04,0.05
1333,8031000302,2019,11.0,522.0,1.0,59.0,4587.0,50617.0,530600.0,1144.0,0.04,0.07
1334,8031000302,2020,23.0,633.0,1.0,59.0,4863.0,55617.0,584000.0,1266.0,0.02,0.06
1335,8031000302,2021,34.0,739.0,1.0,59.0,4709.0,63279.0,603100.0,1427.0,0.03,0.06
1336,8031000303,2014,0.0,0.0,1.0,60.0,4603.0,40676.0,358700.0,1080.0,0.08,0.1
1337,8031000303,2015,12.0,12.0,1.0,60.0,4823.0,40676.0,403900.0,1153.0,0.07,0.09
1338,8031000303,2016,24.0,24.0,1.0,60.0,4937.0,47926.0,431700.0,1210.0,0.05,0.14
1339,8031000303,2017,36.0,36.0,1.0,60.0,4426.0,51830.0,459200.0,1140.0,0.03,0.12
1340,8031000303,2018,48.0,48.0,1.0,60.0,4441.0,57209.0,484600.0,1365.0,0.02,0.1
1341,8031000303,2019,60.0,60.0,1.0,60.0,4665.0,68650.0,560700.0,1495.0,0.01,0.1
1342,8031000303,2020,72.0,72.0,1.0,60.0,5071.0,59343.0,579900.0,1361.0,0.03,0.14
1343,8031000303,2021,81.0,81.0,1.0,60.0,4998.0,61660.0,638700.0,1522.0,0.03,0.07
1344,8031000401,2014,0.0,0.0,1.0,61.0,3569.0,24073.0,315300.0,840.0,0.11,0.21
1345,8031000401,2015,36.0,36.0,1.0,61.0,3235.0,24073.0,335100.0,797.0,0.06,0.13
1346,8031000401,2016,77.0,80.0,1.0,61.0,3237.0,31477.0,364600.0,919.0,0.04,0.13
1347,8031000401,2017,128.0,131.0,1.0,61.0,3428.0,35944.0,385700.0,989.0,0.03,0.15
1348,8031000401,2018,176.0,179.0,1.0,61.0,3508.0,39836.0,419700.0,1060.0,0.03,0.13
1349,8031000401,2019,224.0,227.0,1.0,61.0,3601.0,40256.0,460600.0,1300.0,0.02,0.12
1350,8031000401,2020,272.0,275.0,1.0,61.0,3754.0,48967.0,478300.0,1431.0,0.02,0.08
1351,8031000401,2021,309.0,312.0,1.0,61.0,3473.0,50825.0,492400.0,1421.0,0.03,0.08
1352,8031000403,2014,0.0,4.0,1.0,62.0,3473.0,50825.0,492400.0,1421.0,0.03,0.08
1353,8031000403,2015,4.0,12.0,1.0,62.0,3473.0,50825.0,492400.0,1421.0,0.03,0.08
1354,8031000403,2016,7.0,15.0,1.0,62.0,3473.0,50825.0,492400.0,1421.0,0.03,0.08
1355,8031000403,2017,19.0,27.0,1.0,62.0,3473.0,50825.0,492400.0,1421.0,0.03,0.08
1356,8031000403,2018,31.0,39.0,1.0,62.0,3473.0,50825.0,492400.0,1421.0,0.03,0.08
1357,8031000403,2019,43.0,51.0,1.0,62.0,3473.0,50825.0,492400.0,1421.0,0.03,0.08
1358,8031000403,2020,55.0,63.0,1.0,62.0,3399.0,53130.0,593100.0,1936.0,0.01,0.06
1359,8031000403,2021,67.0,75.0,1.0,62.0,3680.0,56333.0,630700.0,2004.0,0.01,0.04
1360,8031000404,2014,0.0,0.0,1.0,63.0,3680.0,56333.0,630700.0,2004.0,0.01,0.04
1361,8031000404,2015,24.0,24.0,1.0,63.0,3680.0,56333.0,630700.0,2004.0,0.01,0.04
1362,8031000404,2016,75.0,75.0,1.0,63.0,3680.0,56333.0,630700.0,2004.0,0.01,0.04
1363,8031000404,2017,130.0,136.0,1.0,63.0,3680.0,56333.0,630700.0,2004.0,0.01,0.04
1364,8031000404,2018,202.0,209.0,1.0,63.0,3680.0,56333.0,630700.0,2004.0,0.01,0.04
1365,8031000404,2019,263.0,265.0,1.0,63.0,3680.0,56333.0,630700.0,2004.0,0.01,0.04
1366,8031000404,2020,339.0,327.0,1.0,63.0,2142.0,62113.0,479900.0,1692.0,0.11,0.13
1367,8031000404,2021,419.0,390.0,1.0,63.0,2423.0,64375.0,527000.0,1824.0,0.09,0.12
1368,8031000503,2014,0.0,0.0,1.0,64.0,2423.0,64375.0,527000.0,1824.0,0.09,0.12
1369,8031000503,2015,12.0,12.0,1.0,64.0,2423.0,64375.0,527000.0,1824.0,0.09,0.12
1370,8031000503,2016,24.0,24.0,1.0,64.0,2423.0,64375.0,527000.0,1824.0,0.09,0.12
1371,8031000503,2017,36.0,36.0,1.0,64.0,2423.0,64375.0,527000.0,1824.0,0.09,0.12
1372,8031000503,2018,48.0,48.0,1.0,64.0,2423.0,64375.0,527000.0,1824.0,0.09,0.12
1373,8031000503,2019,60.0,60.0,1.0,64.0,2423.0,64375.0,527000.0,1824.0,0.09,0.12
1374,8031000503,2020,72.0,72.0,1.0,64.0,2534.0,31371.0,592300.0,508.0,0.05,0.26
1375,8031000503,2021,84.0,84.0,1.0,64.0,2573.0,50454.0,633000.0,516.0,0.04,0.3
1376,8031000504,2014,0.0,0.0,1.0,65.0,2573.0,50454.0,633000.0,516.0,0.04,0.3
1377,8031000504,2015,12.0,12.0,1.0,65.0,2573.0,50454.0,633000.0,516.0,0.04,0.3
1378,8031000504,2016,24.0,24.0,1.0,65.0,2573.0,50454.0,633000.0,516.0,0.04,0.3
1379,8031000504,2017,36.0,36.0,1.0,65.0,2573.0,50454.0,633000.0,516.0,0.04,0.3
1380,8031000504,2018,48.0,48.0,1.0,65.0,2573.0,50454.0,633000.0,516.0,0.04,0.3
1381,8031000504,2019,60.0,60.0,1.0,65.0,2573.0,50454.0,633000.0,516.0,0.04,0.3
1382,8031000504,2020,72.0,72.0,1.0,65.0,3556.0,53157.0,539700.0,1389.0,0.06,0.08
1383,8031000504,2021,73.0,73.0,1.0,65.0,3354.0,54477.0,590400.0,1518.0,0.03,0.05
1384,8031000600,2014,0.0,0.0,1.0,66.0,2569.0,21087.0,278300.0,755.0,0.06,0.24
1385,8031000600,2015,12.0,12.0,1.0,66.0,2827.0,21087.0,294000.0,804.0,0.06,0.28
1386,8031000600,2016,27.0,24.0,1.0,66.0,2973.0,26971.0,356600.0,854.0,0.06,0.28
1387,8031000600,2017,40.0,36.0,1.0,66.0,3248.0,33861.0,455600.0,942.0,0.06,0.23
1388,8031000600,2018,72.0,48.0,1.0,66.0,3165.0,44028.0,497000.0,1152.0,0.03,0.18
1389,8031000600,2019,120.0,60.0,1.0,66.0,3490.0,52993.0,563600.0,1247.0,0.04,0.16
1390,8031000600,2020,162.0,72.0,1.0,66.0,3435.0,60081.0,587600.0,1462.0,0.02,0.09
1391,8031000600,2021,193.0,84.0,1.0,66.0,3795.0,70045.0,617500.0,1508.0,0.04,0.13
1392,8031000703,2014,0.0,0.0,1.0,67.0,3795.0,70045.0,617500.0,1508.0,0.04,0.13
1393,8031000703,2015,1.0,0.0,1.0,67.0,3795.0,70045.0,617500.0,1508.0,0.04,0.13
1394,8031000703,2016,13.0,13.0,1.0,67.0,3795.0,70045.0,617500.0,1508.0,0.04,0.13
1395,8031000703,2017,25.0,37.0,1.0,67.0,3795.0,70045.0,617500.0,1508.0,0.04,0.13
1396,8031000703,2018,37.0,61.0,1.0,67.0,3795.0,70045.0,617500.0,1508.0,0.04,0.13
1397,8031000703,2019,49.0,85.0,1.0,67.0,3795.0,70045.0,617500.0,1508.0,0.04,0.13
1398,8031000703,2020,61.0,109.0,1.0,67.0,1898.0,39051.0,458200.0,1154.0,0.03,0.1
1399,8031000703,2021,73.0,130.0,1.0,67.0,2119.0,39606.0,543400.0,1335.0,0.07,0.09
1400,8031000705,2014,0.0,0.0,1.0,68.0,2119.0,39606.0,543400.0,1335.0,0.07,0.09
1401,8031000705,2015,12.0,12.0,1.0,68.0,2119.0,39606.0,543400.0,1335.0,0.07,0.09
1402,8031000705,2016,24.0,24.0,1.0,68.0,2119.0,39606.0,543400.0,1335.0,0.07,0.09
1403,8031000705,2017,36.0,36.0,1.0,68.0,2119.0,39606.0,543400.0,1335.0,0.07,0.09
1404,8031000705,2018,56.0,56.0,1.0,68.0,2119.0,39606.0,543400.0,1335.0,0.07,0.09
1405,8031000705,2019,74.0,74.0,1.0,68.0,2119.0,39606.0,543400.0,1335.0,0.07,0.09
1406,8031000705,2020,86.0,86.0,1.0,68.0,2775.0,32711.0,599300.0,1212.0,0.03,0.22
1407,8031000705,2021,98.0,98.0,1.0,68.0,2597.0,47734.0,595200.0,1239.0,0.03,0.15
1408,8031000800,2014,0.0,0.0,1.0,69.0,1433.0,8689.0,-666666666.0,188.0,0.26,0.83
1409,8031000800,2015,91.0,91.0,1.0,69.0,1438.0,8863.0,137500.0,224.0,0.34,0.85
1410,8031000800,2016,188.0,185.0,1.0,69.0,1448.0,9113.0,-666666666.0,261.0,0.29,0.79
1411,8031000800,2017,285.0,270.0,1.0,69.0,1441.0,9112.0,-666666666.0,242.0,0.35,0.8
1412,8031000800,2018,377.0,350.0,1.0,69.0,1462.0,9448.0,-666666666.0,241.0,0.34,0.8
1413,8031000800,2019,466.0,424.0,1.0,69.0,1437.0,10369.0,381300.0,302.0,0.32,0.77
1414,8031000800,2020,566.0,500.0,1.0,69.0,1414.0,14700.0,528400.0,268.0,0.28,0.78
1415,8031000800,2021,663.0,585.0,1.0,69.0,1133.0,12604.0,535700.0,239.0,0.31,0.78
1416,8031000902,2014,0.0,0.0,1.0,70.0,5409.0,20456.0,145200.0,1127.0,0.11,0.25
1417,8031000902,2015,0.0,0.0,1.0,70.0,5860.0,22959.0,156100.0,1084.0,0.08,0.27
1418,8031000902,2016,0.0,0.0,1.0,70.0,6093.0,24119.0,183800.0,1085.0,0.05,0.22
1419,8031000902,2017,0.0,0.0,1.0,70.0,6248.0,25025.0,201000.0,1091.0,0.04,0.19
1420,8031000902,2018,0.0,0.0,1.0,70.0,6276.0,26127.0,221700.0,1129.0,0.03,0.17
1421,8031000902,2019,0.0,0.0,1.0,70.0,6145.0,27452.0,255000.0,1230.0,0.05,0.1
1422,8031000902,2020,7.0,7.0,1.0,70.0,6034.0,31164.0,297100.0,1339.0,0.05,0.05
1423,8031000902,2021,9.0,9.0,1.0,70.0,5282.0,31828.0,333200.0,1443.0,0.04,0.04
1424,8031000903,2014,5.0,13.0,1.0,71.0,6310.0,20481.0,142400.0,922.0,0.16,0.32
1425,8031000903,2015,53.0,61.0,1.0,71.0,6593.0,20460.0,144800.0,956.0,0.13,0.33
1426,8031000903,2016,101.0,109.0,1.0,71.0,6459.0,22146.0,157000.0,1047.0,0.09,0.31
1427,8031000903,2017,142.0,150.0,1.0,71.0,6453.0,23741.0,168000.0,1100.0,0.04,0.28
1428,8031000903,2018,178.0,186.0,1.0,71.0,6654.0,24949.0,183100.0,1160.0,0.02,0.25
1429,8031000903,2019,214.0,222.0,1.0,71.0,6021.0,23628.0,231000.0,1246.0,0.03,0.28
1430,8031000903,2020,244.0,252.0,1.0,71.0,6547.0,24323.0,290200.0,1389.0,0.07,0.24
1431,8031000903,2021,249.0,0.0,1.0,71.0,5906.0,25394.0,323200.0,1445.0,0.06,0.22
1432,8031000904,2014,0.0,0.0,1.0,72.0,4996.0,19657.0,133500.0,812.0,0.1,0.35
1433,8031000904,2015,12.0,12.0,1.0,72.0,5068.0,20067.0,154500.0,799.0,0.11,0.38
1434,8031000904,2016,24.0,24.0,1.0,72.0,5111.0,20493.0,175000.0,806.0,0.1,0.36
1435,8031000904,2017,36.0,36.0,1.0,72.0,5179.0,20852.0,194800.0,866.0,0.07,0.35
1436,8031000904,2018,48.0,48.0,1.0,72.0,5276.0,20513.0,220600.0,872.0,0.08,0.33
1437,8031000904,2019,60.0,60.0,1.0,72.0,5583.0,21004.0,267700.0,948.0,0.08,0.32
1438,8031000904,2020,72.0,72.0,1.0,72.0,5418.0,22330.0,321400.0,1024.0,0.07,0.25
1439,8031000904,2021,84.0,84.0,1.0,72.0,5143.0,22037.0,351800.0,1118.0,0.12,0.29
1440,8031001000,2014,5.0,5.0,1.0,73.0,3649.0,19740.0,149300.0,709.0,0.12,0.28
1441,8031001000,2015,69.0,85.0,1.0,73.0,3750.0,21443.0,157900.0,724.0,0.04,0.3
1442,8031001000,2016,152.0,173.0,1.0,73.0,4047.0,20523.0,173900.0,902.0,0.05,0.26
1443,8031001000,2017,231.0,251.0,1.0,73.0,4238.0,21929.0,190400.0,1011.0,0.02,0.17
1444,8031001000,2018,313.0,321.0,1.0,73.0,4560.0,25728.0,208300.0,1130.0,0.02,0.17
1445,8031001000,2019,415.0,402.0,1.0,73.0,4803.0,24674.0,204000.0,1127.0,0.02,0.19
1446,8031001000,2020,537.0,504.0,1.0,73.0,4931.0,16590.0,252200.0,-666666666.0,0.03,0.27
1447,8031001000,2021,655.0,598.0,1.0,73.0,4293.0,24398.0,324000.0,618.0,0.03,0.2
1448,8031001102,2014,0.0,0.0,1.0,74.0,3349.0,37088.0,339700.0,1276.0,0.03,0.17
1449,8031001102,2015,12.0,12.0,1.0,74.0,3759.0,37088.0,414900.0,1406.0,0.04,0.14
1450,8031001102,2016,24.0,24.0,1.0,74.0,3707.0,45833.0,398900.0,1596.0,0.06,0.12
1451,8031001102,2017,36.0,36.0,1.0,74.0,3827.0,50464.0,401100.0,1712.0,0.04,0.08
1452,8031001102,2018,48.0,48.0,1.0,74.0,4407.0,53298.0,559700.0,1739.0,0.06,0.07
1453,8031001102,2019,60.0,60.0,1.0,74.0,4799.0,54349.0,590700.0,1761.0,0.05,0.06
1454,8031001102,2020,72.0,72.0,1.0,74.0,4818.0,57127.0,599000.0,1796.0,0.05,0.08
1455,8031001102,2021,88.0,78.0,1.0,74.0,5145.0,61951.0,632900.0,1872.0,0.03,0.07
1456,8031001301,2014,0.0,0.0,1.0,75.0,4924.0,21369.0,154800.0,963.0,0.09,0.23
1457,8031001301,2015,2.0,38.0,1.0,75.0,4636.0,23258.0,162700.0,924.0,0.09,0.17
1458,8031001301,2016,3.0,89.0,1.0,75.0,5115.0,26138.0,187800.0,957.0,0.06,0.21
1459,8031001301,2017,15.0,161.0,1.0,75.0,5451.0,27155.0,199000.0,1135.0,0.03,0.18
1460,8031001301,2018,27.0,237.0,1.0,75.0,5428.0,29533.0,243600.0,1198.0,0.04,0.21
1461,8031001301,2019,29.0,296.0,1.0,75.0,5259.0,30839.0,285800.0,1289.0,0.03,0.23
1462,8031001301,2020,32.0,357.0,1.0,75.0,5570.0,31215.0,333400.0,1245.0,0.05,0.19
1463,8031001301,2021,44.0,418.0,1.0,75.0,5082.0,36936.0,382200.0,1309.0,0.08,0.14
1464,8031001302,2014,0.0,0.0,1.0,76.0,3957.0,23680.0,141600.0,1126.0,0.07,0.19
1465,8031001302,2015,12.0,12.0,1.0,76.0,4023.0,24538.0,145500.0,1094.0,0.03,0.18
1466,8031001302,2016,42.0,42.0,1.0,76.0,4078.0,22316.0,160700.0,1128.0,0.03,0.16
1467,8031001302,2017,78.0,78.0,1.0,76.0,4295.0,22656.0,208200.0,1285.0,0.04,0.15
1468,8031001302,2018,114.0,114.0,1.0,76.0,4076.0,25738.0,223600.0,1183.0,0.05,0.2
1469,8031001302,2019,162.0,162.0,1.0,76.0,3974.0,30174.0,260500.0,1200.0,0.05,0.15
1470,8031001302,2020,188.0,188.0,1.0,76.0,4015.0,32181.0,314700.0,1258.0,0.05,0.17
1471,8031001302,2021,207.0,207.0,1.0,76.0,3770.0,36394.0,340200.0,1379.0,0.07,0.19
1472,8031001401,2014,0.0,0.0,1.0,77.0,6135.0,18211.0,168000.0,638.0,0.09,0.3
1473,8031001401,2015,24.0,24.0,1.0,77.0,6324.0,18211.0,167400.0,596.0,0.05,0.2
1474,8031001401,2016,60.0,72.0,1.0,77.0,6549.0,21037.0,179400.0,657.0,0.06,0.14
1475,8031001401,2017,96.0,120.0,1.0,77.0,6461.0,20948.0,186200.0,714.0,0.06,0.13
1476,8031001401,2018,132.0,159.0,1.0,77.0,6548.0,21325.0,218100.0,707.0,0.05,0.13
1477,8031001401,2019,173.0,200.0,1.0,77.0,6401.0,21911.0,277500.0,765.0,0.07,0.12
1478,8031001401,2020,213.0,240.0,1.0,77.0,5498.0,24688.0,317900.0,805.0,0.05,0.13
1479,8031001401,2021,247.0,274.0,1.0,77.0,5362.0,25987.0,343800.0,852.0,0.04,0.18
1480,8031001403,2014,8.0,25.0,1.0,78.0,3010.0,33648.0,168900.0,1160.0,0.04,0.2
1481,8031001403,2015,82.0,157.0,1.0,78.0,3241.0,33648.0,180400.0,1166.0,0.03,0.21
1482,8031001403,2016,197.0,332.0,1.0,78.0,3161.0,34021.0,193100.0,1185.0,0.04,0.21
1483,8031001403,2017,320.0,516.0,1.0,78.0,3458.0,35638.0,223000.0,1242.0,0.03,0.21
1484,8031001403,2018,443.0,683.0,1.0,78.0,3269.0,36565.0,251400.0,1502.0,0.04,0.16
1485,8031001403,2019,569.0,814.0,1.0,78.0,3032.0,39583.0,287500.0,1592.0,0.05,0.14
1486,8031001403,2020,708.0,968.0,1.0,78.0,3409.0,42912.0,377700.0,1681.0,0.04,0.08
1487,8031001403,2021,837.0,1117.0,1.0,78.0,3339.0,48645.0,434000.0,1697.0,0.04,0.09
1488,8031001500,2014,0.0,0.0,1.0,79.0,3443.0,14831.0,116500.0,852.0,0.15,0.36
1489,8031001500,2015,28.0,52.0,1.0,79.0,3551.0,18169.0,131900.0,919.0,0.11,0.31
1490,8031001500,2016,49.0,127.0,1.0,79.0,4170.0,19442.0,157100.0,884.0,0.1,0.33
1491,8031001500,2017,86.0,224.0,1.0,79.0,4225.0,21468.0,167700.0,900.0,0.08,0.32
1492,8031001500,2018,134.0,320.0,1.0,79.0,4550.0,23160.0,211600.0,995.0,0.04,0.29
1493,8031001500,2019,202.0,436.0,1.0,79.0,4377.0,21819.0,235700.0,1150.0,0.05,0.28
1494,8031001500,2020,272.0,559.0,1.0,79.0,4458.0,20911.0,309000.0,1165.0,0.05,0.3
1495,8031001500,2021,326.0,659.0,1.0,79.0,4005.0,29523.0,357600.0,1341.0,0.07,0.21
1496,8031001601,2014,0.0,0.0,1.0,80.0,4005.0,29523.0,357600.0,1341.0,0.07,0.21
1497,8031001601,2015,24.0,28.0,1.0,80.0,4005.0,29523.0,357600.0,1341.0,0.07,0.21
1498,8031001601,2016,51.0,52.0,1.0,80.0,4005.0,29523.0,357600.0,1341.0,0.07,0.21
1499,8031001601,2017,87.0,76.0,1.0,80.0,4005.0,29523.0,357600.0,1341.0,0.07,0.21
1500,8031001601,2018,121.0,98.0,1.0,80.0,4005.0,29523.0,357600.0,1341.0,0.07,0.21
1501,8031001601,2019,150.0,115.0,1.0,80.0,4005.0,29523.0,357600.0,1341.0,0.07,0.21
1502,8031001601,2020,190.0,151.0,1.0,80.0,2862.0,60570.0,585000.0,1850.0,0.07,0.08
1503,8031001601,2021,234.0,184.0,1.0,80.0,2633.0,70860.0,595100.0,1911.0,0.06,0.1
1504,8031001603,2014,5.0,9.0,1.0,81.0,2633.0,70860.0,595100.0,1911.0,0.06,0.1
1505,8031001603,2015,56.0,51.0,1.0,81.0,2633.0,70860.0,595100.0,1911.0,0.06,0.1
1506,8031001603,2016,125.0,111.0,1.0,81.0,2633.0,70860.0,595100.0,1911.0,0.06,0.1
1507,8031001603,2017,205.0,177.0,1.0,81.0,2633.0,70860.0,595100.0,1911.0,0.06,0.1
1508,8031001603,2018,281.0,229.0,1.0,81.0,2633.0,70860.0,595100.0,1911.0,0.06,0.1
1509,8031001603,2019,354.0,267.0,1.0,81.0,2633.0,70860.0,595100.0,1911.0,0.06,0.1
1510,8031001603,2020,423.0,312.0,1.0,81.0,5792.0,49292.0,450800.0,1652.0,0.03,0.21
1511,8031001603,2021,494.0,372.0,1.0,81.0,5816.0,49230.0,519000.0,1745.0,0.09,0.24
1512,8031001704,2014,0.0,0.0,1.0,82.0,5816.0,49230.0,519000.0,1745.0,0.09,0.24
1513,8031001704,2015,24.0,24.0,1.0,82.0,5816.0,49230.0,519000.0,1745.0,0.09,0.24
1514,8031001704,2016,48.0,48.0,1.0,82.0,5816.0,49230.0,519000.0,1745.0,0.09,0.24
1515,8031001704,2017,69.0,69.0,1.0,82.0,5816.0,49230.0,519000.0,1745.0,0.09,0.24
1516,8031001704,2018,81.0,81.0,1.0,82.0,5816.0,49230.0,519000.0,1745.0,0.09,0.24
1517,8031001704,2019,106.0,106.0,1.0,82.0,5816.0,49230.0,519000.0,1745.0,0.09,0.24
1518,8031001704,2020,142.0,142.0,1.0,82.0,2225.0,45417.0,671900.0,1350.0,0.0,0.24
1519,8031001704,2021,181.0,178.0,1.0,82.0,2397.0,55804.0,676300.0,1354.0,0.04,0.21
1520,8031001705,2014,0.0,0.0,1.0,83.0,2397.0,55804.0,676300.0,1354.0,0.04,0.21
1521,8031001705,2015,0.0,0.0,1.0,83.0,2397.0,55804.0,676300.0,1354.0,0.04,0.21
1522,8031001705,2016,3.0,3.0,1.0,83.0,2397.0,55804.0,676300.0,1354.0,0.04,0.21
1523,8031001705,2017,15.0,15.0,1.0,83.0,2397.0,55804.0,676300.0,1354.0,0.04,0.21
1524,8031001705,2018,27.0,27.0,1.0,83.0,2397.0,55804.0,676300.0,1354.0,0.04,0.21
1525,8031001705,2019,39.0,39.0,1.0,83.0,2397.0,55804.0,676300.0,1354.0,0.04,0.21
1526,8031001705,2020,51.0,51.0,1.0,83.0,2775.0,81650.0,850900.0,2046.0,0.02,0.05
1527,8031001705,2021,62.0,62.0,1.0,83.0,3118.0,78686.0,868700.0,2223.0,0.02,0.05
